Time	Referenz_left_y_baseline X
88.860001	-0.02400096	
88.879997	-0.02936335	
88.900002	-0.02818254	
88.919998	-0.02520098	
88.939995	-0.01807037	
88.959999	-0.00744209	
88.979996	0.00681645	
89.000000	0.02008617	
89.019997	0.03025088	
89.040001	0.03425862	
89.059998	0.03102255	
89.079994	0.02123179	
89.099998	0.00455552	
89.119995	-0.01264429	
89.139999	-0.02430955	
89.159996	-0.02872662	
89.180000	-0.02607304	
89.199997	-0.02052923	
89.220001	-0.00849018	
89.239998	0.00579076	
89.259995	0.02075104	
89.279999	0.02934884	
89.299995	0.03164749	
89.320000	0.02678034	
89.339996	0.01437676	
89.360001	-0.00514495	
89.379997	-0.02131672	
89.400002	-0.03003412	
89.419998	-0.02863634	
89.439995	-0.02510396	
89.459999	-0.01724969	
89.479996	-0.00524198	
89.500000	0.00987513	
89.519997	0.02277714	
89.540001	0.02889335	
89.559998	0.02697641	
89.579994	0.01548263	
89.599998	-0.00250249	
89.619995	-0.01918432	
89.639999	-0.02844143	
89.659996	-0.02921630	
89.680000	-0.02711356	
89.699997	-0.02058716	
89.720001	-0.01013845	
89.739998	0.00532854	
89.759995	0.01938476	
89.779999	0.02980399	
89.799995	0.03317583	
89.820000	0.02833511	
89.839996	0.01590528	
89.860001	-0.00390567	
89.879997	-0.01955962	
89.900002	-0.02777775	
89.919998	-0.02792110	
89.939995	-0.02378112	
89.959999	-0.01653732	
89.979996	-0.00376704	
90.000000	0.00945874	
90.019997	0.02202940	
90.040001	0.02954423	
90.059998	0.03353362	
90.079994	0.03181696	
90.099998	0.02493666	
90.119995	0.01105832	
90.139999	-0.00844099	
90.159996	-0.02320689	
90.180000	-0.02988757	
90.199997	-0.02858445	
90.220001	-0.02371846	
90.239998	-0.01561759	
90.259995	-0.00086786	
90.279999	0.01426020	
90.299995	0.02849109	
90.320000	0.03605783	
90.339996	0.03731327	
90.360001	0.03162324	
90.379997	0.01768038	
90.400002	-0.00179383	
90.419998	-0.01919343	
90.439995	-0.02833346	
90.459999	-0.02864037	
90.479996	-0.02624823	
90.500000	-0.01983891	
90.519997	-0.00994506	
90.540001	0.00408420	
90.559998	0.01694712	
90.579994	0.02751881	
90.599998	0.03252663	
90.619995	0.03118072	
90.639999	0.02165392	
90.659996	0.00308900	
90.680000	-0.01509978	
90.699997	-0.02668434	
90.720001	-0.02923095	
90.739998	-0.02596119	
90.759995	-0.02038233	
90.779999	-0.00899552	
90.799995	0.00457337	
90.820000	0.01939873	
90.839996	0.03089772	
90.860001	0.03758262	
90.879997	0.03903027	
90.900002	0.03248839	
90.919998	0.01859473	
90.939995	-0.00336260	
90.959999	-0.01985644	
90.979996	-0.02841398	
91.000000	-0.02518734	
91.019997	-0.01754279	
91.040001	-0.00577630	
91.059998	0.00777559	
91.079994	0.01965527	
91.099998	0.02816717	
91.119995	0.03225981	
91.139999	0.03153059	
91.159996	0.02578698	
91.180000	0.01377793	
91.199997	-0.00420484	
91.220001	-0.01976514	
91.239998	-0.02901316	
91.259995	-0.02942416	
91.279999	-0.02567197	
91.299995	-0.01763898	
91.320000	-0.00447048	
91.339996	0.01082350	
91.360001	0.02404742	
91.379997	0.03246734	
91.400002	0.03580397	
91.419998	0.03473550	
91.439995	0.03064758	
91.459999	0.02106823	
91.479996	0.00704351	
91.500000	-0.01134454	
91.519997	-0.02424149	
91.540001	-0.02927762	
91.559998	-0.02505982	
91.579994	-0.01599845	
91.599998	-0.00314176	
91.619995	0.01131925	
91.639999	0.02343291	
91.659996	0.03299542	
91.680000	0.03798555	
91.699997	0.03900619	
91.720001	0.03597377	
91.739998	0.02945395	
91.759995	0.01989986	
91.779999	0.00462104	
91.799995	-0.01223935	
91.820000	-0.02421017	
91.839996	-0.02885835	
91.860001	-0.02459423	
91.879997	-0.01474503	
91.900002	0.00056008	
91.919998	0.01567718	
91.939995	0.02757254	
91.959999	0.03393283	
91.979996	0.03588752	
92.000000	0.03440602	
92.019997	0.02961196	
92.040001	0.02247310	
92.059998	0.00917119	
92.079994	-0.00773081	
92.099998	-0.02189854	
92.119995	-0.02921276	
92.139999	-0.02873942	
92.159996	-0.02767348	
92.180000	-0.02211264	
92.199997	-0.01242919	
92.220001	0.00322309	
92.239998	0.01828748	
92.259995	0.03109600	
92.279999	0.03770424	
92.299995	0.03843127	
92.320000	0.03341822	
92.339996	0.02303925	
92.360001	0.00900139	
92.379997	-0.00982867	
92.400002	-0.02327089	
92.419998	-0.02982727	
92.439995	-0.02818708	
92.459999	-0.02232927	
92.479996	-0.01311898	
92.500000	0.00145437	
92.519997	0.01535478	
92.540001	0.02860951	
92.559998	0.03674139	
92.579994	0.04055238	
92.599998	0.04018819	
92.619995	0.03652948	
92.639999	0.03163065	
92.659996	0.02118379	
92.680000	0.00628752	
92.699997	-0.01225130	
92.720001	-0.02507499	
92.739998	-0.02976023	
92.759995	-0.02863885	
92.779999	-0.02447884	
92.799995	-0.01778923	
92.820000	-0.00623566	
92.839996	0.00587094	
92.860001	0.01762715	
92.879997	0.02437150	
92.900002	0.02551545	
92.919998	0.02028325	
92.939995	0.00848392	
92.959999	-0.00845902	
92.979996	-0.02250749	
93.000000	-0.02993810	
93.019997	-0.02913781	
93.040001	-0.02596036	
93.059998	-0.01879016	
93.079994	-0.00833419	
93.099998	0.00518249	
93.119995	0.01722860	
93.139999	0.02564363	
93.159996	0.02751713	
93.180000	0.02273570	
93.199997	0.01145856	
93.220001	-0.00711429	
93.239998	-0.02164906	
93.259995	-0.02959919	
93.279999	-0.02886997	
93.299995	-0.02605216	
93.320000	-0.02178180	
93.339996	-0.01234445	
93.360001	-0.00053282	
93.379997	0.01409832	
93.400002	0.02541387	
93.419998	0.03289334	
93.439995	0.03465633	
93.459999	0.03023353	
93.479996	0.02011919	
93.500000	0.00336172	
93.519997	-0.01331894	
93.540001	-0.02453999	
93.559998	-0.02844699	
93.579994	-0.02382611	
93.599998	-0.01521836	
93.619995	-0.00118050	
93.639999	0.01147000	
93.659996	0.02354628	
93.680000	0.03039794	
93.699997	0.03487447	
93.720001	0.03533484	
93.739998	0.03260782	
93.759995	0.02580047	
93.779999	0.01278812	
93.799995	-0.00487459	
93.820000	-0.02018896	
93.839996	-0.02899446	
93.860001	-0.02913781	
93.879997	-0.02677800	
93.900002	-0.01993831	
93.919998	-0.00961997	
93.939995	0.00512032	
93.959999	0.01730070	
93.979996	0.02538861	
94.000000	0.02708927	
94.019997	0.02136217	
94.040001	0.00929634	
94.059998	-0.00987045	
94.079994	-0.02354142	
94.099998	-0.03039292	
94.119995	-0.02898452	
94.139999	-0.02494965	
94.159996	-0.01825297	
94.180000	-0.00644521	
94.199997	0.00629526	
94.220001	0.01883392	
94.239998	0.02586970	
94.259995	0.02828273	
94.279999	0.02637471	
94.299995	0.02093296	
94.320000	0.01245409	
94.339996	-0.00203151	
94.360001	-0.01628061	
94.379997	-0.02625328	
94.400002	-0.02925454	
94.419998	-0.02753401	
94.439995	-0.02422094	
94.459999	-0.01659358	
94.479996	-0.00571717	
94.500000	0.00822333	
94.519997	0.02100927	
94.540001	0.03053422	
94.559998	0.03439254	
94.579994	0.02974436	
94.599998	0.01687402	
94.619995	-0.00482675	
94.639999	-0.02122457	
94.659996	-0.02994721	
94.680000	-0.02904330	
94.699997	-0.02523434	
94.720001	-0.01996458	
94.739998	-0.00965197	
94.759995	0.00288282	
94.779999	0.01728167	
94.799995	0.02941151	
94.820000	0.03824547	
94.839996	0.04280774	
94.860001	0.04132286	
94.879997	0.03412807	
94.900002	0.01926616	
94.919998	-0.00026026	
94.939995	-0.01762785	
94.959999	-0.02734129	
94.979996	-0.02683561	
95.000000	-0.02155457	
95.019997	-0.01128677	
95.040001	0.00095829	
95.059998	0.01533322	
95.079994	0.02627398	
95.099998	0.03546219	
95.119995	0.03950766	
95.139999	0.04027663	
95.159996	0.03588668	
95.180000	0.02590406	
95.199997	0.00962146	
95.220001	-0.01039736	
95.239998	-0.02482972	
95.259995	-0.03003328	
95.279999	-0.02884790	
95.299995	-0.02498621	
95.320000	-0.01827301	
95.339996	-0.00544664	
95.360001	0.00881828	
95.379997	0.02353770	
95.400002	0.03391533	
95.419998	0.04068832	
95.439995	0.04296373	
95.459999	0.04057023	
95.479996	0.03455122	
95.500000	0.02199031	
95.519997	0.00417449	
95.540001	-0.01430200	
95.559998	-0.02623156	
95.579994	-0.02832201	
95.599998	-0.02328302	
95.619995	-0.01299770	
95.639999	0.00064549	
95.659996	0.01572637	
95.680000	0.02781932	
95.699997	0.03606692	
95.720001	0.03952989	
95.739998	0.03827932	
95.759995	0.03372581	
95.779999	0.02473199	
95.799995	0.01227351	
95.820000	-0.00701894	
95.839996	-0.02191421	
95.860001	-0.03010184	
95.879997	-0.02919811	
95.900002	-0.02512704	
95.919998	-0.01801041	
95.939995	-0.00556760	
95.959999	0.00817128	
95.979996	0.02156684	
96.000000	0.02980803	
96.019997	0.03282882	
96.040001	0.02946709	
96.059998	0.02023154	
96.079994	0.00487827	
96.099998	-0.01298052	
96.119995	-0.02534012	
96.139999	-0.02951428	
96.159996	-0.02829471	
96.180000	-0.02347168	
96.199997	-0.01646858	
96.220001	-0.00396833	
96.239998	0.00929247	
96.259995	0.02233194	
96.279999	0.02987440	
96.299995	0.03133789	
96.320000	0.02576829	
96.339996	0.01236549	
96.360001	-0.00717661	
96.379997	-0.02239396	
96.400002	-0.02977741	
96.419998	-0.02712534	
96.439995	-0.02196053	
96.459999	-0.01164977	
96.479996	0.00115992	
96.500000	0.01570718	
96.519997	0.02600615	
96.540001	0.03268953	
96.559998	0.03462635	
96.579994	0.03338404	
96.599998	0.02889672	
96.619995	0.01915398	
96.639999	0.00448376	
96.659996	-0.01294599	
96.680000	-0.02513765	
96.699997	-0.02909097	
96.720001	-0.02792278	
96.739998	-0.02302799	
96.759995	-0.01477416	
96.779999	-0.00122295	
96.799995	0.01265639	
96.820000	0.02568306	
96.839996	0.03331126	
96.860001	0.03505151	
96.879997	0.03028576	
96.900002	0.01864392	
96.919998	0.00191912	
96.939995	-0.01559299	
96.959999	-0.02625716	
96.979996	-0.02907211	
97.000000	-0.02580589	
97.019997	-0.01807560	
97.040001	-0.00559656	
97.059998	0.00963931	
97.079994	0.02276720	
97.099998	0.03254718	
97.119995	0.03726459	
97.139999	0.03862146	
97.159996	0.03745899	
97.180000	0.03325787	
97.199997	0.02612540	
97.220001	0.01213437	
97.239998	-0.00715202	
97.259995	-0.02228008	
97.279999	-0.03031728	
97.299995	-0.02891815	
97.320000	-0.02774590	
97.339996	-0.02271703	
97.360001	-0.01365313	
97.379997	0.00126420	
97.400002	0.01640101	
97.419998	0.02985992	
97.439995	0.03798960	
97.459999	0.04331848	
97.479996	0.04520056	
97.500000	0.04783055	
97.519997	0.04911228	
97.540001	0.05056599	
97.559998	0.05072956	
97.579994	0.04918252	
97.599998	0.04572983	
97.619995	0.03720024	
97.639999	0.02164112	
97.659996	-0.00246072	
97.680000	-0.02143346	
97.699997	-0.03036799	
97.720001	-0.02843116	
97.739998	-0.02233011	
97.759995	-0.01306255	
97.779999	0.00083432	
97.799995	0.01425144	
97.820000	0.02737816	
97.839996	0.03586158	
97.860001	0.04078719	
97.879997	0.04156038	
97.900002	0.04111786	
97.919998	0.04051498	
97.939995	0.03991210	
97.959999	0.03991210	
97.979996	0.03876211	
98.000000	0.03747061	
98.019997	0.03293799	
98.040001	0.02282144	
98.059998	0.00277771	
98.079994	-0.01653057	
98.099998	-0.02814884	
98.119995	-0.02942012	
98.139999	-0.02508830	
98.159996	-0.01893367	
98.180000	-0.00964792	
98.199997	-0.00087897	
98.220001	0.00893974	
98.239998	0.01605064	
98.259995	0.02145734	
98.279999	0.02303538	
98.299995	0.02320299	
98.320000	0.02121714	
98.339996	0.01580268	
98.360001	0.00675614	
98.379997	-0.00972997	
98.400002	-0.02278745	
98.419998	-0.03066917	
98.439995	-0.02983467	
98.459999	-0.02824469	
98.479996	-0.02494495	
98.500000	-0.01814719	
98.519997	-0.00824356	
98.540001	0.00298676	
98.559998	0.01223695	
98.579994	0.01829657	
98.599998	0.02048557	
98.619995	0.02140816	
98.639999	0.02165982	
98.659996	0.02189818	
98.680000	0.02169418	
98.699997	0.01662791	
98.720001	0.00487827	
98.739998	-0.01245007	
98.759995	-0.02491900	
98.779999	-0.02972047	
98.799995	-0.02795126	
98.820000	-0.02282889	
98.839996	-0.01591843	
98.860001	-0.00675364	
98.879997	0.00048377	
98.900002	0.00767115	
98.919998	0.01181971	
98.939995	0.01510817	
98.959999	0.01570633	
98.979996	0.01331082	
99.000000	0.00610930	
99.019997	-0.00942102	
99.040001	-0.02201746	
99.059998	-0.03007151	
99.079994	-0.02981548	
99.099998	-0.02879788	
99.119995	-0.02532615	
99.139999	-0.01753993	
99.159996	-0.00447419	
99.180000	0.01023039	
99.199997	0.02284688	
99.220001	0.03047913	
99.239998	0.03371924	
99.259995	0.03374705	
99.279999	0.03276095	
99.299995	0.03028171	
99.320000	0.02754104	
99.339996	0.01903236	
99.360001	0.00374864	
99.379997	-0.01460387	
99.400002	-0.02718800	
99.419998	-0.03022127	
99.439995	-0.02893870	
99.459999	-0.02543816	
99.479996	-0.02115181	
99.500000	-0.01208252	
99.519997	-0.00120880	
99.540001	0.01221944	
99.559998	0.02326986	
99.579994	0.03077611	
99.599998	0.03360993	
99.619995	0.02987979	
99.639999	0.02069393	
99.659996	0.00430857	
99.680000	-0.01257843	
99.699997	-0.02413723	
99.720001	-0.02844699	
99.739998	-0.02542216	
99.759995	-0.02064478	
99.779999	-0.01113348	
99.799995	-0.00049660	
99.820000	0.01198243	
99.839996	0.02242811	
99.860001	0.03037824	
99.879997	0.03440517	
99.900002	0.03291170	
99.919998	0.02608262	
99.939995	0.01136321	
99.959999	-0.00746399	
99.979996	-0.02241248	
100.000000	-0.02949290	
100.019997	-0.02730525	
100.040001	-0.02338864	
100.059998	-0.01573348	
100.079994	-0.00697245	
100.099998	0.00484626	
100.119995	0.01440674	
100.139999	0.02304903	
100.159996	0.02705726	
100.180000	0.03015605	
100.199997	0.03072658	
100.220001	0.03055258	
100.239998	0.02868211	
100.259995	0.02143057	
100.279999	0.00805858	
100.299995	-0.01073207	
100.320000	-0.02414413	
100.339996	-0.02961031	
100.360001	-0.02839074	
100.379997	-0.02416301	
100.400002	-0.01823477	
100.419998	-0.00877823	
100.439995	0.00127514	
100.459999	0.01186232	
100.479996	0.02037118	
100.500000	0.02683963	
100.519997	0.02999316	
100.540001	0.02972803	
100.559998	0.02434826	
100.579994	0.01255077	
100.599998	-0.00482826	
100.619995	-0.01997334	
100.639999	-0.02870539	
100.659996	-0.02887671	
100.680000	-0.02762261	
100.699997	-0.02310918	
100.720001	-0.01532751	
100.739998	-0.00190298	
100.759995	0.01246487	
100.779999	0.02475676	
100.799995	0.03130251	
100.820000	0.03369735	
100.839996	0.03375344	
100.860001	0.03172633	
100.879997	0.02931970	
100.900002	0.02387661	
100.919998	0.01639277	
100.939995	0.00168279	
100.959999	-0.01378234	
100.979996	-0.02508560	
101.000000	-0.02884504	
101.019997	-0.02757780	
101.040001	-0.02440338	
101.059998	-0.01735801	
101.079994	-0.00655369	
101.099998	0.00799423	
101.119995	0.02129310	
101.139999	0.03134598	
101.159996	0.03570645	
101.180000	0.03662786	
101.199997	0.03567377	
101.220001	0.03219950	
101.239998	0.02704294	
101.259995	0.01630853	
101.279999	0.00118081	
101.299995	-0.01559435	
101.320000	-0.02657552	
101.339996	-0.02936134	
101.360001	-0.02586433	
101.379997	-0.01880600	
101.400002	-0.00899300	
101.419998	0.00347711	
101.439995	0.01548482	
101.459999	0.02608430	
101.479996	0.03215317	
101.500000	0.03625625	
101.519997	0.03773153	
101.540001	0.03818230	
101.559998	0.03736465	
101.579994	0.03331783	
101.599998	0.02687028	
101.619995	0.01331504	
101.639999	-0.00607276	
101.659996	-0.02170937	
101.680000	-0.03020425	
101.699997	-0.02838737	
101.720001	-0.02485347	
101.739998	-0.01779495	
101.759995	-0.00794390	
101.779999	0.00473543	
101.799995	0.01603700	
101.820000	0.02568002	
101.839996	0.03019765	
101.860001	0.03266846	
101.879997	0.03275470	
101.900002	0.03066914	
101.919998	0.02550703	
101.939995	0.01523282	
101.959999	0.00021189	
101.979996	-0.01593460	
102.000000	-0.02701956	
102.019997	-0.02964517	
102.040001	-0.02818353	
102.059998	-0.02257656	
102.079994	-0.01302701	
102.099998	0.00297092	
102.119995	0.01927289	
102.139999	0.03432448	
102.159996	0.04298815	
102.180000	0.04665630	
102.199997	0.04609671	
102.220001	0.04485911	
102.239998	0.04421817	
102.259995	0.04081078	
102.279999	0.03469457	
102.299995	0.02007893	
102.320000	-0.00131863	
102.339996	-0.01943783	
102.360001	-0.02901466	
102.379997	-0.02741019	
102.399994	-0.02320452	
102.419998	-0.01439431	
102.439995	-0.00294586	
102.459999	0.01068419	
102.479996	0.02275895	
102.500000	0.03317668	
102.519997	0.03904594	
102.540001	0.04036438	
102.559998	0.03872892	
102.579994	0.03425997	
102.599998	0.02953044	
102.619995	0.01990694	
102.639999	0.00540517	
102.659996	-0.01263066	
102.680000	-0.02543277	
102.699997	-0.02982272	
102.720001	-0.02895959	
102.739998	-0.02708626	
102.759995	-0.02352929	
102.779999	-0.01426157	
102.799995	-0.00108989	
102.820000	0.01516746	
102.839996	0.02802415	
102.860001	0.03685594	
102.879997	0.04005478	
102.899994	0.03748998	
102.919998	0.03118762	
102.939995	0.01777674	
102.959999	0.00008000	
102.979996	-0.01744896	
103.000000	-0.02786939	
103.019997	-0.02878170	
103.040001	-0.02454622	
103.059998	-0.01536930	
103.079994	-0.00290442	
103.099998	0.01162735	
103.119995	0.02413231	
103.139999	0.03466491	
103.159996	0.04080388	
103.180000	0.04500920	
103.199997	0.04617757	
103.220001	0.04580361	
103.239998	0.04259212	
103.259995	0.03607433	
103.279999	0.02679178	
103.299995	0.01147574	
103.320000	-0.00803368	
103.339996	-0.02293922	
103.360001	-0.02995461	
103.379997	-0.02882802	
103.399994	-0.02786399	
103.419998	-0.02226897	
103.439995	-0.01212615	
103.459999	0.00399627	
103.479996	0.01923196	
103.500000	0.03228709	
103.519997	0.03908721	
103.540001	0.04326205	
103.559998	0.04438105	
103.579994	0.04550005	
103.599998	0.04552212	
103.619995	0.04595505	
103.639999	0.04640917	
103.659996	0.04645348	
103.680000	0.04613107	
103.699997	0.04525682	
103.720001	0.04471728	
103.739998	0.04197678	
103.759995	0.03762642	
103.779999	0.02861844	
103.799995	0.01499867	
103.820000	-0.00575794	
103.839996	-0.02180320	
103.860001	-0.03048387	
103.879997	-0.02988790	
103.899994	-0.02853678	
103.919998	-0.02760004	
103.939995	-0.02233820	
103.959999	-0.01248461	
103.979996	0.00301725	
104.000000	0.01709081	
104.019997	0.02830563	
104.040001	0.03370830	
104.059998	0.03650589	
104.079994	0.03681567	
104.099998	0.03710742	
104.119995	0.03710742	
104.139999	0.03619023	
104.159996	0.03458087	
104.180000	0.02976727	
104.199997	0.02201036	
104.220001	0.00756368	
104.239998	-0.01026344	
104.259995	-0.02365530	
104.279999	-0.02966556	
104.299995	-0.02854435	
104.320000	-0.02785641	
104.339996	-0.02395260	
104.360001	-0.01716176	
104.379997	-0.00606990	
104.399994	0.00421408	
104.419998	0.01373497	
104.439995	0.01963119	
104.459999	0.02519624	
104.479996	0.02809070	
104.500000	0.03128298	
104.519997	0.03240147	
104.540001	0.03356376	
104.559998	0.03361464	
104.579994	0.03291592	
104.599998	0.03217305	
104.619995	0.03000613	
104.639999	0.02800849	
104.659996	0.02084267	
104.680000	0.00942807	
104.699997	-0.00946045	
104.720001	-0.02317421	
104.739998	-0.03017999	
104.759995	-0.02913527	
104.779999	-0.02580673	
104.799995	-0.02040979	
104.820000	-0.00995602	
104.839996	0.00314711	
104.860001	0.01700018	
104.879997	0.02737463	
104.899994	0.03357455	
104.919998	0.03593014	
104.939995	0.03663561	
104.959999	0.03625593	
104.979996	0.03311402	
105.000000	0.02629958	
105.019997	0.01195987	
105.040001	-0.00736831	
105.059998	-0.02256106	
105.079994	-0.02990778	
105.099998	-0.02866749	
105.119995	-0.02538729	
105.139999	-0.01811366	
105.159996	-0.00728425	
105.180000	0.00645243	
105.199997	0.01934078	
105.220001	0.03065652	
105.239998	0.03686284	
105.259995	0.04007095	
105.279999	0.04044676	
105.299995	0.03959912	
105.320000	0.03860460	
105.339996	0.03722736	
105.360001	0.03685896	
105.379997	0.03433947	
105.399994	0.02999265	
105.419998	0.01908930	
105.439995	0.00284846	
105.459999	-0.01496501	
105.479996	-0.02618608	
105.500000	-0.02818321	
105.519997	-0.02364586	
105.540001	-0.01369676	
105.559998	-0.00061283	
105.579994	0.01457132	
105.599998	0.02671447	
105.619995	0.03783563	
105.639999	0.04450284	
105.659996	0.05033083	
105.680000	0.05231078	
105.699997	0.05376922	
105.720001	0.05360684	
105.739998	0.05076611	
105.759995	0.04626769	
105.779999	0.03773187	
105.799995	0.02506670	
105.820000	0.00578453	
105.839996	-0.01348266	
105.860001	-0.02530678	
105.879997	-0.02873251	
105.899994	-0.02495454	
105.919998	-0.01851760	
105.939995	-0.00607462	
105.959999	0.00738142	
105.979996	0.02111539	
106.000000	0.03089553	
106.019997	0.03779116	
106.040001	0.04111364	
106.059998	0.04375392	
106.079994	0.04512425	
106.099998	0.04663642	
106.119995	0.04677825	
106.139999	0.04644690	
106.159996	0.04582651	
106.180000	0.04227477	
106.199997	0.03613110	
106.220001	0.02375364	
106.239998	0.00673306	
106.259995	-0.01182783	
106.279999	-0.02385558	
106.299995	-0.02477448	
106.320000	-0.01478949	
106.339996	0.00189975	
106.360001	0.02125908	
106.379997	0.03911282	
106.399994	0.05219674	
106.419998	0.06155089	
106.439995	0.06611130	
106.459999	0.06767754	
106.479996	0.06676960	
106.500000	0.06492440	
106.519997	0.06390445	
106.540001	0.06083784	
106.559998	0.05811217	
106.579994	0.05092461	
106.599998	0.04001199	
106.619995	0.01905224	
106.639999	-0.00514242	
106.659996	-0.02248289	
106.680000	-0.02911659	
106.699997	-0.02487318	
106.720001	-0.01844180	
106.739998	-0.00774495	
106.759995	0.00449151	
106.779999	0.01837440	
106.799995	0.03181021	
106.820000	0.04439807	
106.839996	0.05229597	
106.860001	0.05723774	
106.879997	0.05839011	
106.899994	0.05832037	
106.919998	0.05709103	
106.939995	0.05404699	
106.959999	0.04933885	
106.979996	0.03738840	
107.000000	0.01828107	
107.019997	-0.00613426	
107.040001	-0.02308644	
107.059998	-0.02981396	
107.079994	-0.02518599	
107.099998	-0.01497546	
107.119995	-0.00124367	
107.139999	0.01522592	
107.159996	0.03009810	
107.180000	0.04442771	
107.199997	0.05305803	
107.220001	0.05677283	
107.239998	0.05602929	
107.259995	0.05219051	
107.279999	0.04861839	
107.299995	0.04218666	
107.320000	0.03551441	
107.339996	0.02329142	
107.360001	0.00650817	
107.379997	-0.01259056	
107.399994	-0.02537179	
107.419998	-0.02958639	
107.439995	-0.02650359	
107.459999	-0.01894513	
107.479996	-0.00753878	
107.500000	0.00714913	
107.519997	0.02058646	
107.540001	0.03238429	
107.559998	0.03946386	
107.579994	0.04424714	
107.599998	0.04590164	
107.619995	0.04692025	
107.639999	0.04692025	
107.659996	0.04674810	
107.680000	0.04657595	
107.699997	0.04561190	
107.720001	0.04402545	
107.739998	0.03818196	
107.759995	0.02795358	
107.779999	0.00942403	
107.799995	-0.01047686	
107.820000	-0.02429001	
107.839996	-0.02900760	
107.860001	-0.02528958	
107.879997	-0.01921178	
107.899994	-0.00818326	
107.919998	0.00454693	
107.939995	0.01798427	
107.959999	0.02875438	
107.979996	0.03674476	
108.000000	0.04071678	
108.019997	0.04226921	
108.040001	0.04205832	
108.059998	0.04177144	
108.079994	0.04158969	
108.099998	0.04044288	
108.119995	0.03858995	
108.139999	0.03241630	
108.159996	0.02129766	
108.180000	0.00213103	
108.199997	-0.01592298	
108.220001	-0.02727526	
108.239998	-0.02975719	
108.259995	-0.02869900	
108.279999	-0.02602419	
108.299995	-0.01826999	
108.320000	-0.00445919	
108.339996	0.01241736	
108.360001	0.02670655	
108.379997	0.03815232	
108.399994	0.04420401	
108.419998	0.04940167	
108.439995	0.05126674	
108.459999	0.05493017	
108.479996	0.05695559	
108.500000	0.05780053	
108.519997	0.05657558	
108.540001	0.05194373	
108.559998	0.04371315	
108.579994	0.02796654	
108.599998	0.00564454	
108.619995	-0.01450060	
108.639999	-0.02676672	
108.659996	-0.02816990	
108.680000	-0.02444701	
108.699997	-0.01686159	
108.720001	-0.00438575	
108.739998	0.01087454	
108.759995	0.02650644	
108.779999	0.03984725	
108.799995	0.04898998	
108.820000	0.05548386	
108.839996	0.05894750	
108.860001	0.06230453	
108.879997	0.06400283	
108.899994	0.06444871	
108.919998	0.06355122	
108.939995	0.06028010	
108.959999	0.05659477	
108.979996	0.04816997	
109.000000	0.03729980	
109.019997	0.01840842	
109.040001	-0.00450535	
109.059998	-0.02180235	
109.079994	-0.02986096	
109.099998	-0.02848372	
109.119995	-0.02732277	
109.139999	-0.02161539	
109.159996	-0.01151805	
109.180000	0.00376178	
109.199997	0.01826878	
109.220001	0.03110981	
109.239998	0.03855558	
109.259995	0.04364814	
109.279999	0.04550005	
109.299995	0.04791023	
109.320000	0.04896168	
109.339996	0.05012381	
109.360001	0.05029596	
109.379997	0.05040647	
109.399994	0.05040647	
109.419998	0.05089717	
109.439995	0.05138768	
109.459999	0.05286835	
109.479996	0.05387686	
109.500000	0.05486716	
109.519997	0.05488552	
109.540001	0.05331627	
109.559998	0.05174480	
109.579994	0.04690459	
109.599998	0.03939396	
109.619995	0.02263026	
109.639999	-0.00143452	
109.659996	-0.02096517	
109.680000	-0.03122169	
109.699997	-0.03013822	
109.720001	-0.02934955	
109.739998	-0.02716780	
109.759995	-0.02283596	
109.779999	-0.01284626	
109.799995	0.00113466	
109.820000	0.01636800	
109.839996	0.02655713	
109.860001	0.03169550	
109.879997	0.03264235	
109.899994	0.03319807	
109.919998	0.03342041	
109.939995	0.03538251	
109.959999	0.03711535	
109.979996	0.04020452	
110.000000	0.04155414	
110.019997	0.04410531	
110.040001	0.04529995	
110.059998	0.04639015	
110.079994	0.04628587	
110.099998	0.04523003	
110.119995	0.04265192	
110.139999	0.03609808	
110.159996	0.02369300	
110.180000	0.00314745	
110.199997	-0.01611637	
110.220001	-0.02782036	
110.239998	-0.02975719	
110.259995	-0.02858849	
110.279999	-0.02795562	
110.299995	-0.02338409	
110.320000	-0.01524700	
110.339996	-0.00238425	
110.360001	0.00956385	
110.379997	0.01890820	
110.399994	0.02330591	
110.419998	0.02556817	
110.439995	0.02645725	
110.459999	0.02834421	
110.479996	0.02934244	
110.500000	0.03126073	
110.519997	0.03218080	
110.540001	0.03587118	
110.559998	0.03877760	
110.579994	0.04041189	
110.599998	0.03905621	
110.619995	0.03446801	
110.639999	0.02788299	
110.659996	0.01474634	
110.680000	-0.00301659	
110.699997	-0.01898184	
110.720001	-0.02817546	
110.739998	-0.02898267	
110.759995	-0.02831931	
110.779999	-0.02442713	
110.799995	-0.01799104	
110.820000	-0.00679997	
110.839996	0.00412361	
110.860001	0.01525843	
110.879997	0.02214159	
110.899994	0.02782437	
110.919998	0.03008884	
110.939995	0.03312917	
110.959999	0.03443027	
110.979996	0.03601302	
111.000000	0.03633104	
111.019997	0.03821683	
111.040001	0.03979184	
111.059998	0.04033576	
111.079994	0.03883655	
111.099998	0.03316286	
111.119995	0.02185725	
111.139999	0.00118148	
111.159996	-0.01731724	
111.180000	-0.02813485	
111.199997	-0.02912939	
111.220001	-0.02749391	
111.239998	-0.02532682	
111.259995	-0.01942605	
111.279999	-0.01047383	
111.299995	0.00098811	
111.320000	0.01162364	
111.339996	0.02062555	
111.360001	0.02555268	
111.379997	0.02849515	
