Time	Referenz_left_y_velocity X
89.619995	-0.51341814	
89.639999	-0.31468260	
89.659996	-0.04537135	
89.680000	0.22432862	
89.699997	0.42552814	
89.720001	0.54258049	
89.739998	0.57307422	
89.759995	0.48180178	
89.779999	0.26073259	
89.799995	-0.06508787	
89.820000	-0.38183421	
89.839996	-0.57722795	
89.860001	-0.60951537	
89.879997	-0.49834463	
89.900002	-0.27146888	
89.919998	0.02048083	
89.939995	0.27823699	
89.959999	0.45099247	
89.979996	0.52968639	
90.000000	0.53186643	
90.019997	0.44231766	
90.040001	0.26527768	
90.059998	0.02829102	
90.079994	-0.25119263	
90.099998	-0.49200377	
90.119995	-0.61467433	
90.139999	-0.59588408	
90.159996	-0.45766926	
90.180000	-0.21874288	
90.199997	0.08063729	
90.220001	0.34625745	
90.239998	0.52203995	
90.259995	0.60073620	
90.279999	0.58282012	
90.299995	0.44563061	
90.320000	0.19061007	
90.339996	-0.13774373	
90.360001	-0.44710520	
90.379997	-0.62978065	
90.400002	-0.65182686	
90.419998	-0.53804487	
90.439995	-0.31900045	
90.459999	-0.04172162	
90.479996	0.22009949	
90.500000	0.40251744	
90.519997	0.50891531	
90.540001	0.54684490	
90.559998	0.48591849	
90.579994	0.31030098	
90.599998	0.02289500	
90.619995	-0.29474673	
90.639999	-0.53211421	
90.659996	-0.62260389	
90.680000	-0.56125468	
90.699997	-0.36941490	
90.720001	-0.08767622	
90.739998	0.19698055	
90.759995	0.41354033	
90.779999	0.54099727	
90.799995	0.58925968	
90.820000	0.54763502	
90.839996	0.39535362	
90.860001	0.14667585	
90.879997	-0.17993878	
90.900002	-0.47803900	
90.919998	-0.65187204	
90.939995	-0.65188599	
90.959999	-0.48902911	
90.979996	-0.19984585	
91.000000	0.13716476	
91.019997	0.39914000	
91.040001	0.52710915	
91.059998	0.53060269	
91.079994	0.44866723	
91.099998	0.28608543	
91.119995	0.06666951	
91.139999	-0.19477654	
91.159996	-0.43696478	
91.180000	-0.58366418	
91.199997	-0.59900695	
91.220001	-0.49054107	
91.239998	-0.27522632	
91.259995	0.01053015	
91.279999	0.28823483	
91.299995	0.48310339	
91.320000	0.57333028	
91.339996	0.57366467	
91.360001	0.47548181	
91.379997	0.30228877	
91.400002	0.08677688	
91.419998	-0.14291351	
91.439995	-0.37170827	
91.459999	-0.54794133	
91.479996	-0.61586624	
91.500000	-0.55029482	
91.519997	-0.36038840	
91.540001	-0.07775585	
91.559998	0.23056322	
91.579994	0.45970103	
91.599998	0.57151234	
91.619995	0.57451272	
91.639999	0.49184433	
91.659996	0.33967680	
91.680000	0.15473099	
91.699997	-0.03400928	
91.720001	-0.23333086	
91.739998	-0.43249172	
91.759995	-0.57360727	
91.779999	-0.61144549	
91.799995	-0.53341210	
91.820000	-0.33459044	
91.839996	-0.03446668	
91.860001	0.27645269	
91.879997	0.50241774	
91.900002	0.59515446	
91.919998	0.56153339	
91.939995	0.43240657	
91.959999	0.24077702	
91.979996	0.04396853	
92.000000	-0.14945325	
92.019997	-0.34771237	
92.040001	-0.51322818	
92.059998	-0.59256166	
92.079994	-0.56425995	
92.099998	-0.45266148	
92.119995	-0.26403406	
92.139999	-0.02498197	
92.159996	0.21724227	
92.180000	0.40666682	
92.199997	0.54026806	
92.220001	0.61018044	
92.239998	0.57148015	
92.259995	0.41901690	
92.279999	0.17988545	
92.299995	-0.08671807	
92.320000	-0.35870185	
92.339996	-0.56608802	
92.360001	-0.64656144	
92.379997	-0.59022462	
92.400002	-0.42613542	
92.419998	-0.17987153	
92.439995	0.11349396	
92.459999	0.36320460	
92.479996	0.52504557	
92.500000	0.59351361	
92.519997	0.57805240	
92.540001	0.47215861	
92.559998	0.30222255	
92.579994	0.12182930	
92.599998	-0.06222089	
92.619995	-0.24944845	
92.639999	-0.44147414	
92.659996	-0.58554304	
92.680000	-0.63225389	
92.699997	-0.57177043	
92.720001	-0.41432878	
92.739998	-0.18595518	
92.759995	0.07353739	
92.779999	0.28380379	
92.799995	0.42132601	
92.820000	0.48906505	
92.839996	0.47691652	
92.860001	0.36441779	
92.879997	0.15558669	
92.900002	-0.11995952	
92.919998	-0.38159615	
92.939995	-0.53401732	
92.959999	-0.54399812	
92.979996	-0.43439367	
93.000000	-0.23181747	
93.019997	0.02184907	
93.040001	0.25751886	
93.059998	0.42052600	
93.079994	0.50363684	
93.099998	0.50661880	
93.119995	0.40313300	
93.139999	0.19954720	
93.159996	-0.09187022	
93.180000	-0.37550706	
93.199997	-0.54576224	
93.220001	-0.56354213	
93.239998	-0.46002480	
93.259995	-0.26912132	
93.279999	-0.02424728	
93.299995	0.20024619	
93.320000	0.36955971	
93.339996	0.48108205	
93.360001	0.54418290	
93.379997	0.52458268	
93.400002	0.40306166	
93.419998	0.19380139	
93.439995	-0.08064394	
93.459999	-0.35389584	
93.479996	-0.54760665	
93.500000	-0.61248332	
93.519997	-0.53383636	
93.540001	-0.32594639	
93.559998	-0.03096348	
93.579994	0.25302175	
93.599998	0.45804924	
93.619995	0.54784811	
93.639999	0.53475863	
93.659996	0.44241303	
93.680000	0.29268780	
93.699997	0.12069830	
93.720001	-0.07406532	
93.739998	-0.29020137	
93.759995	-0.48974848	
93.779999	-0.60432941	
93.799995	-0.60057777	
93.820000	-0.48738682	
93.839996	-0.28169951	
93.860001	-0.02167690	
93.879997	0.23450880	
93.900002	0.41761464	
93.919998	0.50757778	
93.939995	0.51411581	
93.959999	0.40810341	
93.979996	0.18854108	
94.000000	-0.11918075	
94.019997	-0.39950064	
94.040001	-0.55613977	
94.059998	-0.55968904	
94.079994	-0.43856969	
94.099998	-0.22095813	
94.119995	0.04879532	
94.139999	0.28087869	
94.159996	0.43635911	
94.180000	0.50603390	
94.199997	0.50070494	
94.220001	0.40836045	
94.239998	0.24337317	
94.259995	0.04407191	
94.279999	-0.17503424	
94.299995	-0.37353638	
94.320000	-0.50187576	
94.339996	-0.52929795	
94.360001	-0.46367538	
94.379997	-0.32061836	
94.400002	-0.11505381	
94.419998	0.10522780	
94.439995	0.29822204	
94.459999	0.43904689	
94.479996	0.52885449	
94.500000	0.54681945	
94.519997	0.45143944	
94.540001	0.23636344	
94.559998	-0.08666680	
94.579994	-0.40622896	
94.599998	-0.60672188	
94.619995	-0.64001989	
94.639999	-0.52232921	
94.659996	-0.29458970	
94.680000	-0.01306397	
94.699997	0.23302606	
94.720001	0.40655416	
94.739998	0.51312912	
94.759995	0.57600564	
94.779999	0.56800187	
94.799995	0.46770135	
94.820000	0.28724200	
94.839996	0.03914415	
94.860001	-0.24747355	
94.879997	-0.51148307	
94.900002	-0.67019087	
94.919998	-0.67178136	
94.939995	-0.52733332	
94.959999	-0.26712805	
94.979996	0.04255335	
95.000000	0.32228363	
95.019997	0.49573845	
95.040001	0.56451327	
95.059998	0.55187505	
95.079994	0.46101573	
95.099998	0.30723116	
95.119995	0.10650589	
95.139999	-0.12843573	
95.159996	-0.38728711	
95.180000	-0.59443176	
95.199997	-0.67710572	
95.220001	-0.62082446	
95.239998	-0.45976785	
95.259995	-0.21834496	
95.279999	0.06359037	
95.299995	0.30260968	
95.320000	0.46697864	
95.339996	0.56766385	
95.360001	0.60353744	
95.379997	0.55079031	
95.400002	0.40930060	
95.419998	0.21906039	
95.439995	-0.00134899	
95.459999	-0.24401635	
95.479996	-0.48144153	
95.500000	-0.64090383	
95.519997	-0.67098826	
95.540001	-0.56087667	
95.559998	-0.32432714	
95.579994	-0.01021456	
95.599998	0.29947338	
95.619995	0.51033086	
95.639999	0.59496111	
95.659996	0.57447290	
95.680000	0.46148396	
95.699997	0.28332710	
95.720001	0.07545336	
95.739998	-0.13301329	
95.759995	-0.35759556	
95.779999	-0.54964608	
95.799995	-0.63972420	
95.820000	-0.60559231	
95.839996	-0.47041327	
95.860001	-0.25096586	
95.879997	0.03051111	
95.900002	0.28547019	
95.919998	0.45998716	
95.939995	0.54232246	
95.959999	0.54551709	
95.979996	0.44510129	
96.000000	0.24626109	
96.019997	-0.02053646	
96.040001	-0.30852544	
96.059998	-0.52586114	
96.079994	-0.60728079	
96.099998	-0.55502832	
96.119995	-0.39638600	
96.139999	-0.16309352	
96.159996	0.09560693	
96.180000	0.31175992	
96.199997	0.45942986	
96.220001	0.53433007	
96.239998	0.52308732	
96.259995	0.40531811	
96.279999	0.17614140	
96.299995	-0.13543040	
96.320000	-0.42866358	
96.339996	-0.59273630	
96.360001	-0.59289002	
96.379997	-0.45412427	
96.400002	-0.20187786	
96.419998	0.10200567	
96.439995	0.36217493	
96.459999	0.51008999	
96.479996	0.55225807	
96.500000	0.51760584	
96.519997	0.40138510	
96.540001	0.23205979	
96.559998	0.03361937	
96.579994	-0.17585264	
96.599998	-0.38756025	
96.619995	-0.54705310	
96.639999	-0.60076451	
96.659996	-0.54118115	
96.680000	-0.38525298	
96.699997	-0.15184787	
96.720001	0.11697575	
96.739998	0.33988035	
96.759995	0.48934805	
96.779999	0.56503516	
96.799995	0.54836679	
96.820000	0.42251146	
96.839996	0.19700998	
96.860001	-0.08919968	
96.879997	-0.37779680	
96.900002	-0.57364023	
96.919998	-0.62609357	
96.939995	-0.53779161	
96.959999	-0.33479071	
96.979996	-0.05119559	
97.000000	0.24117060	
97.019997	0.45483416	
97.040001	0.56675804	
97.059998	0.58316243	
97.079994	0.50894535	
97.099998	0.36536160	
97.119995	0.19198021	
97.139999	0.02149380	
97.159996	-0.15465064	
97.180000	-0.35847041	
97.199997	-0.54156864	
97.220001	-0.63531840	
97.239998	-0.60892594	
97.259995	-0.48777226	
97.279999	-0.28475028	
97.299995	-0.03355653	
97.320000	0.20975412	
97.339996	0.39339265	
97.360001	0.52348834	
97.379997	0.60491353	
97.400002	0.60183692	
97.419998	0.51184928	
97.439995	0.37611461	
97.459999	0.24855095	
97.479996	0.15330042	
97.500000	0.09723153	
97.519997	0.05772975	
97.540001	0.01472501	
97.559998	-0.06095498	
97.579994	-0.19213960	
97.599998	-0.41023141	
97.619995	-0.63468355	
97.639999	-0.75681227	
97.659996	-0.73126459	
97.680000	-0.56709856	
97.699997	-0.28220639	
97.720001	0.06751080	
97.739998	0.35250258	
97.759995	0.51878482	
97.779999	0.58294827	
97.799995	0.57312900	
97.820000	0.48080969	
97.839996	0.33846697	
97.860001	0.19603842	
97.879997	0.07859993	
97.900002	0.00990846	
97.919998	-0.02176345	
97.939995	-0.03055556	
97.959999	-0.04890069	
97.979996	-0.10990986	
98.000000	-0.26392144	
98.019997	-0.47023228	
98.040001	-0.62241018	
98.059998	-0.66053313	
98.079994	-0.57045281	
98.099998	-0.35989407	
98.119995	-0.06930130	
98.139999	0.18534888	
98.159996	0.34282249	
98.180000	0.40735897	
98.199997	0.41638833	
98.220001	0.37191588	
98.239998	0.28724051	
98.259995	0.18506725	
98.279999	0.06235457	
98.299995	-0.07013049	
98.320000	-0.23835702	
98.339996	-0.40391946	
98.360001	-0.50561100	
98.379997	-0.50139523	
98.400002	-0.41447148	
98.419998	-0.25876087	
98.439995	-0.05120714	
98.459999	0.14321215	
98.479996	0.28467280	
98.500000	0.37287855	
98.519997	0.42884034	
98.540001	0.41915548	
98.559998	0.34673026	
98.579994	0.24164936	
98.599998	0.13774249	
98.619995	0.06383034	
98.639999	0.00303984	
98.659996	-0.09333394	
98.680000	-0.25316909	
98.699997	-0.41545445	
98.720001	-0.50744390	
98.739998	-0.49786013	
98.759995	-0.37593442	
98.779999	-0.15984488	
98.799995	0.08365025	
98.820000	0.25535992	
98.839996	0.33997774	
98.860001	0.35888886	
98.879997	0.33470297	
98.900002	0.27244136	
98.919998	0.18128720	
98.939995	0.06469759	
98.959999	-0.11276598	
98.979996	-0.30102053	
99.000000	-0.42996371	
99.019997	-0.45857957	
99.040001	-0.40379331	
99.059998	-0.26419786	
99.079994	-0.05890216	
99.099998	0.15531884	
99.119995	0.33615005	
99.139999	0.46702704	
99.159996	0.55070418	
99.180000	0.54965430	
99.199997	0.45668897	
99.220001	0.30547380	
99.239998	0.14539529	
99.259995	0.01969436	
99.279999	-0.08400924	
99.299995	-0.21874498	
99.320000	-0.39115471	
99.339996	-0.53840089	
99.360001	-0.59274048	
99.379997	-0.54456341	
99.400002	-0.39649478	
99.419998	-0.18106474	
99.439995	0.05006471	
99.459999	0.22851250	
99.479996	0.35615060	
99.500000	0.45676935	
99.519997	0.51466721	
99.540001	0.50295436	
99.559998	0.39755362	
99.579994	0.20850851	
99.599998	-0.05095090	
99.619995	-0.32244870	
99.639999	-0.52535313	
99.659996	-0.60253865	
99.680000	-0.54033339	
99.699997	-0.36717024	
99.720001	-0.11840209	
99.739998	0.13343625	
99.759995	0.33266196	
99.779999	0.45274520	
99.799995	0.50512075	
99.820000	0.49556020	
99.839996	0.40625447	
99.860001	0.24840499	
99.879997	0.02140067	
99.900002	-0.24969395	
99.919998	-0.49095830	
99.939995	-0.61943805	
99.959999	-0.59914774	
99.979996	-0.45525229	
100.000000	-0.21933420	
100.019997	0.04217139	
100.040001	0.26250926	
100.059998	0.39206660	
100.079994	0.44993126	
100.099998	0.45479876	
100.119995	0.40593103	
100.139999	0.31843731	
100.159996	0.20951690	
100.180000	0.11016592	
100.199997	0.00499772	
100.220001	-0.13186933	
100.239998	-0.32047430	
100.259995	-0.49391454	
100.279999	-0.58303684	
100.299995	-0.55823094	
100.320000	-0.42375374	
100.339996	-0.20301221	
100.360001	0.04698136	
100.379997	0.24250704	
100.400002	0.36505869	
100.419998	0.43129271	
100.439995	0.45686230	
100.459999	0.42827788	
100.479996	0.34417483	
100.500000	0.21301711	
100.519997	0.02989426	
100.540001	-0.19911477	
100.559998	-0.42098856	
100.579994	-0.56158745	
100.599998	-0.57622403	
100.619995	-0.48089573	
100.639999	-0.30050054	
100.659996	-0.06839568	
100.680000	0.16423090	
100.699997	0.34998524	
100.720001	0.47902694	
100.739998	0.54764223	
100.759995	0.53001636	
100.779999	0.43257996	
100.799995	0.27569801	
100.820000	0.11544981	
100.839996	-0.01833165	
100.860001	-0.12133812	
100.879997	-0.24390957	
100.900002	-0.39278755	
100.919998	-0.51217097	
100.939995	-0.55034119	
100.959999	-0.49696100	
100.979996	-0.36175001	
101.000000	-0.15182856	
101.019997	0.07828391	
101.040001	0.28525215	
101.059998	0.43807548	
101.079994	0.53536439	
101.099998	0.55803722	
101.119995	0.49191064	
101.139999	0.36004630	
101.159996	0.19268616	
101.180000	0.03161820	
101.199997	-0.11780493	
101.220001	-0.27361959	
101.239998	-0.44069421	
101.259995	-0.56537533	
101.279999	-0.59401172	
101.299995	-0.50939834	
101.320000	-0.32109568	
101.339996	-0.06798056	
101.360001	0.19309892	
101.379997	0.38811710	
101.400002	0.49712640	
101.419998	0.52521574	
101.439995	0.48937929	
101.459999	0.40239078	
101.479996	0.28511113	
101.500000	0.16868791	
101.519997	0.06150290	
101.540001	-0.03701062	
101.559998	-0.16127197	
101.579994	-0.34353411	
101.599998	-0.52947098	
101.619995	-0.63221645	
101.639999	-0.61184651	
101.659996	-0.48228225	
101.680000	-0.25645205	
101.699997	0.01460990	
101.720001	0.25686103	
101.739998	0.40937486	
101.759995	0.48481032	
101.779999	0.50387079	
101.799995	0.45140159	
101.820000	0.34816349	
101.839996	0.21510078	
101.860001	0.07346679	
101.879997	-0.07345115	
101.900002	-0.23590645	
101.919998	-0.41280586	
101.939995	-0.54753006	
101.959999	-0.58148360	
101.979996	-0.50791866	
102.000000	-0.34265739	
102.019997	-0.10478473	
102.040001	0.17013115	
102.059998	0.40578797	
102.079994	0.57035613	
102.099998	0.65658963	
102.119995	0.64258504	
102.139999	0.52376044	
102.159996	0.34283963	
102.180000	0.17284228	
102.199997	0.03365774	
102.220001	-0.06904072	
102.239998	-0.18125114	
102.259995	-0.35812628	
102.279999	-0.56082791	
102.299995	-0.68840587	
102.320000	-0.68047619	
102.339996	-0.54568070	
102.360001	-0.29075065	
102.379997	0.02291587	
102.399994	0.29686815	
102.419998	0.46350285	
102.439995	0.54392791	
102.459999	0.56272495	
102.479996	0.49402308	
102.500000	0.36211932	
102.519997	0.19762954	
102.540001	0.03839879	
102.559998	-0.11336514	
102.579994	-0.26973483	
102.599998	-0.43783283	
102.619995	-0.56921184	
102.639999	-0.61091244	
102.659996	-0.55446118	
102.680000	-0.41604486	
102.699997	-0.22169623	
102.720001	0.00472255	
102.739998	0.20508361	
102.759995	0.36978006	
102.779999	0.50462031	
102.799995	0.59168845	
102.820000	0.59101677	
102.839996	0.47822326	
102.860001	0.28177601	
102.879997	0.03217110	
102.899994	-0.23973259	
102.919998	-0.48695919	
102.939995	-0.63608068	
102.959999	-0.64789468	
102.979996	-0.52936417	
103.000000	-0.29915062	
103.019997	-0.00292193	
103.040001	0.28402078	
103.059998	0.47759882	
103.079994	0.57433760	
103.099998	0.58905268	
103.119995	0.52903795	
103.139999	0.41616797	
103.159996	0.28142440	
103.180000	0.14780766	
103.199997	0.01577536	
103.220001	-0.11154502	
103.239998	-0.25989005	
103.259995	-0.44668728	
103.279999	-0.61237407	
103.299995	-0.67622089	
103.320000	-0.62222445	
103.339996	-0.48704326	
103.360001	-0.27518225	
103.379997	-0.01547199	
103.399994	0.23293506	
103.419998	0.41925973	
103.439995	0.55180866	
103.459999	0.62258518	
103.479996	0.59722912	
103.500000	0.48565549	
103.519997	0.33162242	
103.540001	0.19105715	
103.559998	0.09275373	
103.579994	0.04566459	
103.599998	0.02419867	
103.619995	0.01336857	
103.639999	0.00143753	
103.659996	-0.00560016	
103.680000	-0.02549848	
103.699997	-0.06172102	
103.720001	-0.12473968	
103.739998	-0.22924373	
103.759995	-0.40320081	
103.779999	-0.58451504	
103.799995	-0.67854166	
103.820000	-0.64916688	
103.839996	-0.52028275	
103.860001	-0.33216771	
103.879997	-0.10925391	
103.899994	0.09265600	
103.919998	0.25936541	
103.939995	0.39651954	
103.959999	0.51815104	
103.979996	0.57420546	
104.000000	0.53796220	
104.019997	0.41954961	
104.040001	0.26576024	
104.059998	0.13787307	
104.079994	0.05074582	
104.099998	0.00178777	
104.119995	-0.04183263	
104.139999	-0.10295761	
104.159996	-0.21581876	
104.180000	-0.38220701	
104.199997	-0.53654385	
104.220001	-0.60556221	
104.239998	-0.56354630	
104.259995	-0.44058475	
104.279999	-0.24975280	
104.299995	-0.03211981	
104.320000	0.15962844	
104.339996	0.28866121	
104.360001	0.37772417	
104.379997	0.43425766	
104.399994	0.43820050	
104.419998	0.38748145	
104.439995	0.30631772	
104.459999	0.22671226	
104.479996	0.16058907	
104.500000	0.11080412	
104.519997	0.06490192	
104.540001	0.02832045	
104.559998	-0.00817241	
104.579994	-0.03647666	
104.599998	-0.08534004	
104.619995	-0.17219222	
104.639999	-0.32491374	
104.659996	-0.48501721	
104.680000	-0.57330841	
104.699997	-0.55729169	
104.720001	-0.43945929	
104.739998	-0.23877375	
104.759995	0.01482479	
104.779999	0.24219233	
104.799995	0.40819842	
104.820000	0.50658834	
104.839996	0.54844856	
104.860001	0.51035309	
104.879997	0.40198562	
104.899994	0.26465297	
104.919998	0.12396041	
104.939995	-0.00502827	
104.959999	-0.15037644	
104.979996	-0.34143922	
105.000000	-0.52729541	
105.019997	-0.62825048	
105.040001	-0.60813147	
105.059998	-0.47702661	
105.079994	-0.24746510	
105.099998	0.02725589	
105.119995	0.27016491	
105.139999	0.43271515	
105.159996	0.53085607	
105.180000	0.56814879	
105.199997	0.52190250	
105.220001	0.41184315	
105.239998	0.27038762	
105.259995	0.13590543	
105.279999	0.03428495	
105.299995	-0.01814464	
105.320000	-0.04666048	
105.339996	-0.07272397	
105.360001	-0.13613875	
105.379997	-0.26319030	
105.399994	-0.43614954	
105.419998	-0.57824296	
105.439995	-0.61362499	
105.459999	-0.52442205	
105.479996	-0.30928260	
105.500000	-0.01114507	
105.519997	0.28951254	
105.540001	0.49479297	
105.559998	0.59641355	
105.579994	0.60993820	
105.599998	0.55398458	
105.619995	0.44627354	
105.639999	0.32236999	
105.659996	0.21314898	
105.680000	0.10937535	
105.699997	0.01183971	
105.720001	-0.09004632	
105.739998	-0.20923638	
105.759995	-0.38070530	
105.779999	-0.57018328	
105.799995	-0.69706333	
105.820000	-0.71000159	
105.839996	-0.59960181	
105.860001	-0.38433966	
105.879997	-0.08410399	
105.899994	0.21260689	
105.919998	0.42874420	
105.939995	0.54240751	
105.959999	0.57339662	
105.979996	0.52688015	
106.000000	0.42050678	
106.019997	0.29978314	
106.040001	0.19407339	
106.059998	0.11979523	
106.079994	0.06869116	
106.099998	0.03808599	
106.119995	-0.00022190	
106.139999	-0.06044300	
106.159996	-0.16012198	
106.180000	-0.30917376	
106.199997	-0.49368471	
106.220001	-0.63822752	
106.239998	-0.66087848	
106.259995	-0.52098155	
106.279999	-0.22984652	
106.299995	0.14445838	
106.320000	0.50020742	
106.339996	0.72512454	
106.360001	0.78833413	
106.379997	0.71706188	
106.399994	0.55867672	
106.419998	0.36798936	
106.439995	0.19493306	
106.459999	0.06932048	
106.479996	-0.01966822	
106.500000	-0.07531690	
106.519997	-0.12307150	
106.540001	-0.19240358	
106.559998	-0.33877292	
106.579994	-0.55859947	
106.599998	-0.75094420	
106.619995	-0.82798994	
106.639999	-0.74699593	
106.659996	-0.52834213	
106.680000	-0.20230466	
106.699997	0.13383870	
106.720001	0.38931459	
106.739998	0.53283864	
106.759995	0.60760820	
106.779999	0.62561303	
106.799995	0.57221216	
106.820000	0.46898556	
106.839996	0.33353490	
106.860001	0.19387893	
106.879997	0.06874735	
106.899994	-0.02893891	
106.919998	-0.13668035	
106.939995	-0.29680201	
106.959999	-0.52059680	
106.979996	-0.71943164	
107.000000	-0.80683661	
107.019997	-0.73475027	
107.040001	-0.49712798	
107.059998	-0.14524938	
107.079994	0.22980395	
107.099998	0.51088822	
107.119995	0.66694438	
107.139999	0.70466840	
107.159996	0.64327723	
107.180000	0.50134426	
107.199997	0.31505266	
107.220001	0.12837450	
107.239998	-0.03966576	
107.259995	-0.16363418	
107.279999	-0.26784974	
107.299995	-0.38872811	
107.320000	-0.53995234	
107.339996	-0.65882379	
107.360001	-0.68134230	
107.379997	-0.59271646	
107.399994	-0.38890710	
107.419998	-0.10461356	
107.439995	0.19857478	
107.459999	0.42909744	
107.479996	0.56041193	
107.500000	0.59926546	
107.519997	0.56143641	
107.540001	0.45752186	
107.559998	0.32440177	
107.579994	0.20004267	
107.599998	0.10339924	
107.619995	0.04420391	
107.639999	0.00823686	
107.659996	-0.01323502	
107.680000	-0.05195617	
107.699997	-0.12723550	
107.720001	-0.27233189	
107.739998	-0.47131181	
107.759995	-0.63873959	
107.779999	-0.69933552	
107.799995	-0.62173021	
107.820000	-0.42354846	
107.839996	-0.13332480	
107.860001	0.16629907	
107.879997	0.39538664	
107.899994	0.51871383	
107.919998	0.56175888	
107.939995	0.53519195	
107.959999	0.43860433	
107.979996	0.30888084	
108.000000	0.18089208	
108.019997	0.08436171	
108.040001	0.01888243	
108.059998	-0.01906255	
108.079994	-0.06041760	
108.099998	-0.13972721	
108.119995	-0.29459870	
108.139999	-0.48702756	
108.159996	-0.62832093	
108.180000	-0.65825605	
108.199997	-0.57597554	
108.220001	-0.40211949	
108.239998	-0.15527886	
108.259995	0.10771995	
108.279999	0.33489645	
108.299995	0.49672389	
108.320000	0.61035472	
108.339996	0.64773840	
108.360001	0.59276479	
108.379997	0.46522862	
108.399994	0.33070561	
108.419998	0.23061848	
108.439995	0.15950029	
108.459999	0.10492735	
108.479996	0.04381449	
108.500000	-0.04330381	
108.519997	-0.19163625	
108.540001	-0.40476865	
108.559998	-0.62910491	
108.579994	-0.77038938	
108.599998	-0.77555394	
108.619995	-0.64071590	
108.639999	-0.38555744	
108.659996	-0.05997187	
108.680000	0.25176841	
108.699997	0.47651064	
108.720001	0.60775125	
108.739998	0.66372919	
108.759995	0.63973385	
108.779999	0.54495645	
108.799995	0.41922677	
108.820000	0.29678670	
108.839996	0.19452912	
108.860001	0.11599550	
108.879997	0.04670854	
108.899994	-0.01906268	
108.919998	-0.10415106	
108.939995	-0.20834957	
108.959999	-0.35452020	
108.979996	-0.55329347	
109.000000	-0.73258662	
109.019997	-0.80368817	
109.040001	-0.73547649	
109.059998	-0.57121921	
109.079994	-0.32032454	
109.099998	-0.02972600	
109.119995	0.23142190	
109.139999	0.41159141	
109.159996	0.53541845	
109.180000	0.60692191	
109.199997	0.58932346	
109.220001	0.49043247	
109.239998	0.35553357	
109.259995	0.23262176	
109.279999	0.14137639	
109.299995	0.08729531	
109.320000	0.05567953	
109.339996	0.03602932	
109.360001	0.02070975	
109.379997	0.01443841	
109.399994	0.01787350	
109.419998	0.03047920	
109.439995	0.04079738	
109.459999	0.04478685	
109.479996	0.03173418	
109.500000	0.00718273	
109.519997	-0.03593780	
109.540001	-0.10311624	
109.559998	-0.22698085	
109.579994	-0.43404901	
109.599998	-0.65153623	
109.619995	-0.77630877	
109.639999	-0.75743216	
109.659996	-0.62227011	
109.680000	-0.39382362	
109.699997	-0.13302000	
109.720001	0.09165999	
109.739998	0.25307608	
109.759995	0.38902757	
109.779999	0.50857717	
109.799995	0.55549031	
109.820000	0.51196039	
109.839996	0.39273366	
109.860001	0.24124730	
109.879997	0.11971737	
109.899994	0.06258529	
109.919998	0.06141052	
109.939995	0.07943527	
109.959999	0.09650622	
109.979996	0.10548788	
110.000000	0.09798229	
110.019997	0.07824963	
110.040001	0.05039906	
110.059998	0.01556513	
110.079994	-0.04630422	
110.099998	-0.14891687	
110.119995	-0.32525113	
110.139999	-0.53185368	
110.159996	-0.67811412	
110.180000	-0.70055383	
110.199997	-0.60448444	
110.220001	-0.42547482	
110.239998	-0.19073913	
110.259995	0.03405808	
110.279999	0.20728251	
110.299995	0.33269984	
110.320000	0.43420863	
110.339996	0.47992414	
110.360001	0.44735861	
110.379997	0.35177207	
110.399994	0.23508622	
110.419998	0.13975509	
110.439995	0.08610887	
110.459999	0.06843666	
110.479996	0.07816438	
110.500000	0.10104144	
110.519997	0.11109246	
110.540001	0.09944453	
110.559998	0.05624807	
110.579994	-0.01972559	
110.599998	-0.15249588	
110.619995	-0.33849326	
110.639999	-0.51965892	
110.659996	-0.62039632	
110.680000	-0.61288303	
110.699997	-0.51288795	
110.720001	-0.32954818	
110.739998	-0.10104007	
110.759995	0.12072339	
110.779999	0.28066972	
110.799995	0.39070264	
110.820000	0.46008673	
110.839996	0.47185153	
110.860001	0.41946244	
110.879997	0.33022785	
110.899994	0.23873459	
110.919998	0.16149208	
110.939995	0.10778856	
110.959999	0.07992334	
110.979996	0.07426897	
111.000000	0.06418778	
111.019997	0.04800724	
111.040001	0.00670167	
111.059998	-0.08408939	
111.079994	-0.26997355	
111.099998	-0.49209288	
111.119995	-0.64289010	
111.139999	-0.66486806	
111.159996	-0.57335287	
111.180000	-0.38884577	
111.199997	-0.14052454	
111.220001	0.08771305	
111.239998	0.24786699	
111.259995	0.35086018	
111.279999	0.43366054	
111.299995	0.46535870	
111.320000	0.42770985	
111.339996	0.33848104	
111.360001	0.24216717	
111.379997	0.16672990	
111.399994	0.12991063	
111.419998	0.12706675	
111.439995	0.13769177	
111.459999	0.14128381	
111.479996	0.11077997	
111.500000	0.03520100	
111.519997	-0.09976634	
111.540001	-0.29151917	
111.559998	-0.50972766	
111.579994	-0.66777909	
111.599998	-0.69929826	
111.619995	-0.60192621	
111.639999	-0.41912997	
111.659996	-0.19820753	
111.680000	0.01748452	
111.699997	0.18396004	
111.720001	0.30932042	
111.739998	0.41079560	
111.759995	0.48270416	
111.779999	0.49330425	
111.799995	0.44843635	
111.820000	0.36769158	
111.839996	0.27870265	
111.860001	0.20021552	
111.879997	0.15233836	
111.899994	0.13025895	
111.919998	0.11225972	
111.939995	0.09857480	
111.959999	0.07046216	
111.979996	0.00581505	
112.000000	-0.12944143	
112.019997	-0.34324580	
112.040001	-0.57961637	
