Time	Right_paced_y_velocity X
89.559998	-0.21982650	
89.579994	-0.33422399	
89.599998	-0.34560111	
89.619995	-0.26328486	
89.639999	-0.12715733	
89.659996	-0.01648639	
89.680000	0.05129363	
89.699997	0.11492702	
89.720001	0.21812952	
89.739998	0.31958285	
89.759995	0.38261518	
89.779999	0.36598697	
89.799995	0.21077237	
89.820000	-0.03799236	
89.839996	-0.27149558	
89.860001	-0.39790219	
89.879997	-0.41638067	
89.900002	-0.33355927	
89.919998	-0.18288548	
89.939995	-0.04897650	
89.959999	0.03225224	
89.979996	0.09520037	
90.000000	0.19870722	
90.019997	0.31224886	
90.040001	0.39121026	
90.059998	0.39209998	
90.079994	0.25920349	
90.099998	0.01441401	
90.119995	-0.24155952	
90.139999	-0.39889291	
90.159996	-0.43313840	
90.180000	-0.35762805	
90.199997	-0.21105127	
90.220001	-0.06961279	
90.239998	0.01667905	
90.259995	0.05919205	
90.279999	0.12858690	
90.299995	0.22988050	
90.320000	0.34151596	
90.339996	0.42387268	
90.360001	0.42703503	
90.379997	0.29014486	
90.400002	0.02708186	
90.419998	-0.24885613	
90.439995	-0.43416139	
90.459999	-0.48595560	
90.479996	-0.41702539	
90.500000	-0.25786194	
90.519997	-0.09316817	
90.540001	0.00197043	
90.559998	0.05082455	
90.579994	0.12428377	
90.599998	0.23685883	
90.619995	0.34890583	
90.639999	0.41877890	
90.659996	0.39995885	
90.680000	0.23895609	
90.699997	-0.02387444	
90.720001	-0.27693927	
90.739998	-0.42170680	
90.759995	-0.44766101	
90.779999	-0.36647242	
90.799995	-0.21432287	
90.820000	-0.07182345	
90.839996	0.01689673	
90.860001	0.07637885	
90.879997	0.17481203	
90.900002	0.29778978	
90.919998	0.40102318	
90.939995	0.44825438	
90.959999	0.38555908	
90.979996	0.17286737	
91.000000	-0.12115111	
91.019997	-0.35785335	
91.040001	-0.46675584	
91.059998	-0.45075175	
91.079994	-0.33438545	
91.099998	-0.16738331	
91.119995	-0.03405783	
91.139999	0.02774781	
91.159996	0.08239979	
91.180000	0.17604852	
91.199997	0.28900641	
91.220001	0.37654191	
91.239998	0.39226037	
91.259995	0.28062713	
91.279999	0.04719165	
91.299995	-0.20851211	
91.320000	-0.38313559	
91.339996	-0.43338683	
91.360001	-0.37552464	
91.379997	-0.23761816	
91.400002	-0.09001502	
91.419998	-0.00134787	
91.439995	0.02959537	
91.459999	0.05864381	
91.479996	0.12931602	
91.500000	0.23456785	
91.519997	0.34625015	
91.540001	0.42392817	
91.559998	0.40907982	
91.579994	0.24570248	
91.599998	-0.02825836	
91.619995	-0.28855714	
91.639999	-0.43930155	
91.659996	-0.45551506	
91.680000	-0.35571751	
91.699997	-0.18905357	
91.720001	-0.04658548	
91.739998	0.01314120	
91.759995	0.02637269	
91.779999	0.06328788	
91.799995	0.14647675	
91.820000	0.25883901	
91.839996	0.36390248	
91.860001	0.42438206	
91.879997	0.37504882	
91.900002	0.17050019	
91.919998	-0.11674298	
91.939995	-0.35406637	
91.959999	-0.46722484	
91.979996	-0.45313430	
92.000000	-0.32694158	
92.019997	-0.14749300	
92.040001	-0.01176881	
92.059998	0.03199222	
92.079994	0.04226849	
92.099998	0.08285303	
92.119995	0.16598372	
92.139999	0.27082688	
92.159996	0.36074045	
92.180000	0.39788532	
92.199997	0.31804809	
92.220001	0.09951556	
92.239998	-0.17127718	
92.259995	-0.36901480	
92.279999	-0.44465923	
92.299995	-0.40369850	
92.320000	-0.26969972	
92.339996	-0.10597496	
92.360001	0.00298954	
92.379997	0.03117756	
92.400002	0.04196550	
92.419998	0.08653467	
92.439995	0.17401394	
92.459999	0.28572214	
92.479996	0.39615348	
92.500000	0.46855110	
92.519997	0.46626765	
92.540001	0.34254888	
92.559998	0.07271807	
92.579994	-0.24396661	
92.599998	-0.47761074	
92.619995	-0.56141311	
92.639999	-0.51449680	
92.659996	-0.36014652	
92.680000	-0.16004394	
92.699997	-0.01334951	
92.720001	0.03179497	
92.739998	0.04540668	
92.759995	0.11721931	
92.779999	0.23037882	
92.799995	0.34798855	
92.820000	0.42930707	
92.839996	0.44356152	
92.860001	0.37216684	
92.879997	0.20836173	
92.900002	-0.02820522	
92.919998	-0.26919502	
92.939995	-0.43205601	
92.959999	-0.48279133	
92.979996	-0.43383911	
93.000000	-0.31431416	
93.019997	-0.16132183	
93.040001	-0.03714777	
93.059998	0.01645746	
93.079994	0.03885507	
93.099998	0.08855110	
93.119995	0.18138002	
93.139999	0.28948721	
93.159996	0.37097716	
93.180000	0.39379281	
93.199997	0.30966240	
93.220001	0.09400146	
93.239998	-0.17387462	
93.259995	-0.37044531	
93.279999	-0.44398099	
93.299995	-0.40710831	
93.320000	-0.28240234	
93.339996	-0.12344403	
93.360001	-0.00978366	
93.379997	0.03020079	
93.400002	0.06184594	
93.419998	0.13855025	
93.439995	0.25066420	
93.459999	0.35664585	
93.479996	0.40255561	
93.500000	0.34731698	
93.519997	0.16318838	
93.540001	-0.09437510	
93.559998	-0.31972229	
93.579994	-0.42533368	
93.599998	-0.40898138	
93.619995	-0.30248761	
93.639999	-0.15873183	
93.659996	-0.04273366	
93.680000	0.01238454	
93.699997	0.03368201	
93.720001	0.08855148	
93.739998	0.18515791	
93.759995	0.30308789	
93.779999	0.39663222	
93.799995	0.42758599	
93.820000	0.36000726	
93.839996	0.16403373	
93.860001	-0.10977582	
93.879997	-0.34742919	
93.900002	-0.46324250	
93.919998	-0.45697629	
93.939995	-0.35431018	
93.959999	-0.19716272	
93.979996	-0.05639938	
94.000000	0.01539513	
94.019997	0.03652124	
94.040001	0.07789958	
94.059998	0.15801701	
94.079994	0.26901454	
94.099998	0.37279350	
94.119995	0.41961989	
94.139999	0.35023388	
94.159996	0.13442953	
94.180000	-0.14466488	
94.199997	-0.36744958	
94.220001	-0.45882031	
94.239998	-0.42480576	
94.259995	-0.28924167	
94.279999	-0.12149918	
94.299995	-0.00652137	
94.320000	0.03050136	
94.339996	0.04005859	
94.360001	0.08446285	
94.379997	0.16209807	
94.400002	0.25935113	
94.419998	0.34237155	
94.439995	0.34811264	
94.459999	0.21566461	
94.479996	-0.01334237	
94.500000	-0.23170663	
94.519997	-0.36304927	
94.540001	-0.38477528	
94.559998	-0.29858121	
94.579994	-0.14980628	
94.599998	-0.02733487	
94.619995	0.02054727	
94.639999	0.03239859	
94.659996	0.07070220	
94.680000	0.14869304	
94.699997	0.24769209	
94.720001	0.33006889	
94.739998	0.35302258	
94.759995	0.25204223	
94.779999	0.03974734	
94.799995	-0.19401503	
94.820000	-0.34639430	
94.839996	-0.38853246	
94.860001	-0.32557768	
94.879997	-0.18852103	
94.900002	-0.05489846	
94.919998	0.01712788	
94.939995	0.05286545	
94.959999	0.11981932	
94.979996	0.21145646	
95.000000	0.29666200	
95.019997	0.32826835	
95.040001	0.23077849	
95.059998	0.02811985	
95.079994	-0.18392210	
95.099998	-0.31667706	
95.119995	-0.34944999	
95.139999	-0.28148684	
95.159996	-0.14158581	
95.180000	-0.01951480	
95.199997	0.03400909	
95.220001	0.05860022	
95.239998	0.12369499	
95.259995	0.21279533	
95.279999	0.29463297	
95.299995	0.31266367	
95.320000	0.20301266	
95.339996	0.00157952	
95.360001	-0.19582613	
95.379997	-0.31190142	
95.400002	-0.32938844	
95.419998	-0.25105274	
95.439995	-0.10960004	
95.459999	0.00538478	
95.479996	0.06493079	
95.500000	0.11650965	
95.519997	0.21655563	
95.540001	0.32458347	
95.559998	0.37696707	
95.579994	0.29044235	
95.599998	0.07606630	
95.619995	-0.16917455	
95.639999	-0.34742850	
95.659996	-0.40772811	
95.680000	-0.34424743	
95.699997	-0.18978193	
95.720001	-0.03849018	
95.739998	0.03960044	
95.759995	0.07474848	
95.779999	0.13937287	
95.799995	0.22507127	
95.820000	0.28978586	
95.839996	0.26788980	
95.860001	0.13952702	
95.879997	-0.04842565	
95.900002	-0.21309459	
95.919998	-0.29976556	
95.939995	-0.28514740	
95.959999	-0.18574055	
95.979996	-0.06255791	
96.000000	0.03441844	
96.019997	0.10047085	
96.040001	0.17957929	
96.059998	0.26753578	
96.079994	0.33676791	
96.099998	0.34545907	
96.119995	0.21490788	
96.139999	-0.01900853	
96.159996	-0.24456683	
96.180000	-0.36742932	
96.199997	-0.38750467	
96.220001	-0.30823848	
96.239998	-0.15599610	
96.259995	-0.02030096	
96.279999	0.05102534	
96.299995	0.09529078	
96.320000	0.17733020	
96.339996	0.25703213	
96.360001	0.29197809	
96.379997	0.22101654	
96.400002	0.05294461	
96.419998	-0.13734618	
96.439995	-0.26951396	
96.459999	-0.30724314	
96.479996	-0.25493044	
96.500000	-0.13915114	
96.519997	-0.02404146	
96.540001	0.05449216	
96.559998	0.11946790	
96.579994	0.21328172	
96.599998	0.31258687	
96.619995	0.38101262	
96.639999	0.35758868	
96.659996	0.18698268	
96.680000	-0.07353273	
96.699997	-0.29962465	
96.720001	-0.41180846	
96.739998	-0.40532663	
96.759995	-0.29620951	
96.779999	-0.13240068	
96.799995	-0.00311800	
96.820000	0.05140774	
96.839996	0.08634599	
96.860001	0.16180240	
96.879997	0.26705807	
96.900002	0.36178595	
96.919998	0.38775077	
96.939995	0.28390884	
96.959999	0.05473176	
96.979996	-0.20362180	
97.000000	-0.38154519	
97.019997	-0.43054801	
97.040001	-0.36314809	
97.059998	-0.21792988	
97.079994	-0.06943671	
97.099998	0.02452444	
97.119995	0.07371242	
97.139999	0.13653010	
97.159996	0.23375715	
97.180000	0.32269979	
97.199997	0.34903088	
97.220001	0.27067488	
97.239998	0.08479496	
97.259995	-0.13816631	
97.279999	-0.30933958	
97.299995	-0.37583092	
97.320000	-0.33888885	
97.339996	-0.22753860	
97.360001	-0.09522583	
97.379997	0.01423917	
97.400002	0.10607506	
97.419998	0.21008046	
97.439995	0.33914080	
97.459999	0.45364910	
97.479996	0.50549704	
97.500000	0.46900725	
97.519997	0.33156049	
97.540001	0.08526758	
97.559998	-0.22102448	
97.579994	-0.47178140	
97.599998	-0.58543891	
97.619995	-0.56327629	
97.639999	-0.43975270	
97.659996	-0.25395566	
97.680000	-0.07922442	
97.699997	0.02295237	
97.720001	0.08744085	
97.739998	0.17272164	
97.759995	0.28150827	
97.779999	0.38058016	
97.799995	0.44186196	
97.820000	0.44068858	
97.839996	0.36697981	
97.860001	0.22518465	
97.879997	0.00323641	
97.900002	-0.24991739	
97.919998	-0.45066905	
97.939995	-0.53458667	
97.959999	-0.50701940	
97.979996	-0.38622275	
98.000000	-0.21015210	
98.019997	-0.06019738	
98.040001	0.01098091	
98.059998	0.03165651	
98.079994	0.07793932	
98.099998	0.16208924	
98.119995	0.27315146	
98.139999	0.37922803	
98.159996	0.45084786	
98.180000	0.46064579	
98.199997	0.39303601	
98.220001	0.25502521	
98.239998	0.04941341	
98.259995	-0.19896680	
98.279999	-0.41885814	
98.299995	-0.53735495	
98.320000	-0.53912592	
98.339996	-0.44299480	
98.360001	-0.28281975	
98.379997	-0.11966932	
98.400002	-0.01722027	
98.419998	0.01045167	
98.439995	0.02889030	
98.459999	0.08589833	
98.479996	0.18369089	
98.500000	0.28967196	
98.519997	0.37198550	
98.540001	0.40314794	
98.559998	0.37373847	
98.579994	0.29119727	
98.599998	0.15377086	
98.619995	-0.04982654	
98.639999	-0.27053550	
98.659996	-0.42473024	
98.680000	-0.48063555	
98.699997	-0.44630286	
98.720001	-0.32870042	
98.739998	-0.16178116	
98.759995	-0.03272002	
98.779999	0.01201046	
98.799995	0.02165715	
98.820000	0.06509203	
98.839996	0.14817677	
98.860001	0.25183734	
98.879997	0.34728149	
98.900002	0.40211803	
98.919998	0.38465458	
98.939995	0.27029875	
98.959999	0.04581789	
98.979996	-0.20680638	
99.000000	-0.39021122	
99.019997	-0.45314762	
99.040001	-0.41327748	
99.059998	-0.29322046	
99.079994	-0.13662682	
99.099998	-0.01957695	
99.119995	0.02356264	
99.139999	0.02794047	
99.159996	0.06613592	
99.180000	0.13903522	
99.199997	0.23733579	
99.220001	0.32965192	
99.239998	0.38007498	
99.259995	0.35340077	
99.279999	0.21472166	
99.299995	-0.01432138	
99.320000	-0.24636938	
99.339996	-0.39044604	
99.360001	-0.42390099	
99.379997	-0.35990337	
99.400002	-0.23225462	
99.419998	-0.09677586	
99.439995	-0.00995199	
99.459999	0.01613708	
99.479996	0.03776878	
99.500000	0.09543315	
99.519997	0.19775385	
99.540001	0.31640717	
99.559998	0.41204855	
99.579994	0.45328537	
99.599998	0.39951810	
99.619995	0.22493976	
99.639999	-0.04927098	
99.659996	-0.31050995	
99.680000	-0.47050366	
99.699997	-0.50073642	
99.720001	-0.42472893	
99.739998	-0.27490807	
99.759995	-0.11118745	
99.779999	-0.00684242	
99.799995	0.03048969	
99.820000	0.04509059	
99.839996	0.10101362	
99.860001	0.19517322	
99.879997	0.29842716	
99.900002	0.37216237	
99.919998	0.36992583	
99.939995	0.25125551	
99.959999	0.02069137	
99.979996	-0.22309674	
100.000000	-0.38187823	
100.019997	-0.41588601	
100.040001	-0.34732601	
100.059998	-0.21454936	
100.079994	-0.08006745	
100.099998	-0.00375522	
100.119995	0.02917485	
100.139999	0.07219101	
100.159996	0.16319516	
100.180000	0.27171430	
100.199997	0.36271426	
100.220001	0.40723044	
100.239998	0.36954007	
100.259995	0.21956840	
100.279999	-0.02514458	
100.299995	-0.26152435	
100.320000	-0.41017935	
100.339996	-0.44509587	
100.360001	-0.38473412	
100.379997	-0.25300789	
100.400002	-0.10728031	
100.419998	-0.01378357	
100.439995	0.01956062	
100.459999	0.03560395	
100.479996	0.08874352	
100.500000	0.17911749	
100.519997	0.29253203	
100.540001	0.38540509	
100.559998	0.41354895	
100.579994	0.33719110	
100.599998	0.12879732	
100.619995	-0.14110282	
100.639999	-0.35813996	
100.659996	-0.44648892	
100.680000	-0.41750073	
100.699997	-0.30225733	
100.720001	-0.15006246	
100.739998	-0.03056488	
100.759995	0.02114741	
100.779999	0.02528006	
100.799995	0.04738822	
100.820000	0.10605438	
100.839996	0.20571809	
100.860001	0.31460661	
100.879997	0.39223275	
100.900002	0.41342965	
100.919998	0.33825901	
100.939995	0.14310983	
100.959999	-0.12451952	
100.979996	-0.34645283	
101.000000	-0.45586607	
101.019997	-0.45020875	
101.040001	-0.35428774	
101.059998	-0.20416705	
101.079994	-0.06462426	
101.099998	0.00579295	
101.119995	0.02707825	
101.139999	0.05306090	
101.159996	0.12182023	
101.180000	0.22141571	
101.199997	0.31613547	
101.220001	0.37256551	
101.239998	0.34676310	
101.259995	0.20046735	
101.279999	-0.03775090	
101.299995	-0.26090991	
101.320000	-0.39027753	
101.339996	-0.40834287	
101.360001	-0.33099222	
101.379997	-0.19366379	
101.400002	-0.06347228	
101.419998	0.00474086	
101.439995	0.02606870	
101.459999	0.04265003	
101.479996	0.08973910	
101.500000	0.17254898	
101.519997	0.28213933	
101.540001	0.38514575	
101.559998	0.43873784	
101.579994	0.41102862	
101.599998	0.27786428	
101.619995	0.04692039	
101.639999	-0.21719129	
101.659996	-0.41340107	
101.680000	-0.48794618	
101.699997	-0.44727182	
101.720001	-0.32925394	
101.739998	-0.17834151	
101.759995	-0.05082517	
101.779999	0.01051214	
101.799995	0.04138715	
101.820000	0.09964073	
101.839996	0.20500632	
101.860001	0.32486796	
101.879997	0.41087565	
101.900002	0.43161973	
101.919998	0.35300243	
101.939995	0.15581903	
101.959999	-0.11719485	
101.979996	-0.35019955	
102.000000	-0.46783677	
102.019997	-0.46179822	
102.040001	-0.36246997	
102.059998	-0.21105817	
102.079994	-0.06986208	
102.099998	0.00182030	
102.119995	0.03182483	
102.139999	0.07815991	
102.159996	0.17080052	
102.180000	0.28309169	
102.199997	0.37442020	
102.220001	0.41165349	
102.239998	0.36209828	
102.259995	0.21101794	
102.279999	-0.03057096	
102.299995	-0.26754019	
102.320000	-0.41557932	
102.339996	-0.44231170	
102.360001	-0.37748042	
102.379997	-0.25030234	
102.399994	-0.10415777	
102.419998	-0.00617305	
102.439995	0.04908800	
102.459999	0.10812943	
102.479996	0.20873886	
102.500000	0.31211936	
102.519997	0.38247272	
102.540001	0.39119098	
102.559998	0.30218613	
102.579994	0.11015170	
102.599998	-0.13387546	
102.619995	-0.33170754	
102.639999	-0.42843339	
102.659996	-0.41133437	
102.680000	-0.31221744	
102.699997	-0.17730388	
102.720001	-0.05471052	
102.739998	0.01556339	
102.759995	0.06366108	
102.779999	0.13005045	
102.799995	0.23873208	
102.820000	0.35700920	
102.839996	0.43981653	
102.860001	0.45988184	
102.879997	0.38578412	
102.899994	0.19755889	
102.919998	-0.08755640	
102.939995	-0.35580966	
102.959999	-0.51528394	
102.979996	-0.53411293	
103.000000	-0.44065619	
103.019997	-0.27489769	
103.040001	-0.10125875	
103.059998	0.01249214	
103.079994	0.08326356	
103.099998	0.16480865	
103.119995	0.29311380	
103.139999	0.42659065	
103.159996	0.51546162	
103.180000	0.52283514	
103.199997	0.44283491	
103.220001	0.30686188	
103.239998	0.13574816	
103.259995	-0.06552007	
103.279999	-0.29603752	
103.299995	-0.49026796	
103.320000	-0.59047771	
103.339996	-0.57774472	
103.360001	-0.47025871	
103.379997	-0.29677519	
103.399994	-0.11235011	
103.419998	-0.00091692	
103.439995	0.04487694	
103.459999	0.08922496	
103.479996	0.18429227	
103.500000	0.30257151	
103.519997	0.41379166	
103.540001	0.48145077	
103.559998	0.48480043	
103.579994	0.42303824	
103.599998	0.32307816	
103.619995	0.22597423	
103.639999	0.12018012	
103.659996	-0.02800790	
103.680000	-0.25085407	
103.699997	-0.47912511	
103.720001	-0.62731403	
103.739998	-0.64723426	
103.759995	-0.55037880	
103.779999	-0.36440596	
103.799995	-0.16098742	
103.820000	-0.03178311	
103.839996	0.00566654	
103.860001	-0.00129479	
103.879997	-0.00010394	
103.899994	0.00301450	
103.919998	0.00280322	
103.939995	0.00036589	
103.959999	0.00086439	
103.979996	0.00319121	
104.000000	0.00912062	
104.019997	0.03183116	
104.040001	0.09668360	
104.059998	0.20277312	
104.079994	0.32867658	
104.099998	0.43768275	
104.119995	0.50102848	
104.139999	0.49345484	
104.159996	0.40148753	
104.180000	0.24169704	
104.199997	0.02474393	
104.220001	-0.23239060	
104.239998	-0.46363643	
104.259995	-0.58808744	
104.279999	-0.58322477	
104.299995	-0.47402593	
104.320000	-0.30185905	
104.339996	-0.12871332	
104.360001	-0.02086963	
104.379997	0.00682858	
104.399994	0.00244590	
104.419998	0.00261602	
104.439995	0.01117251	
104.459999	0.04325377	
104.479996	0.11355388	
104.500000	0.21242920	
104.519997	0.31806132	
104.540001	0.40341356	
104.559998	0.44912562	
104.579994	0.43502325	
104.599998	0.36423552	
104.619995	0.27021551	
104.639999	0.15500990	
104.659996	-0.01357986	
104.680000	-0.24552821	
104.699997	-0.45710909	
104.720001	-0.57488823	
104.739998	-0.57786477	
104.759995	-0.47874397	
104.779999	-0.30263916	
104.799995	-0.12213397	
104.820000	-0.01877428	
104.839996	0.00621397	
104.860001	0.00085402	
104.879997	0.00212304	
104.899994	0.00381302	
104.919998	0.01077937	
104.939995	0.03566530	
104.959999	0.09402076	
104.979996	0.18335754	
105.000000	0.28964514	
105.019997	0.38788873	
105.040001	0.44922751	
105.059998	0.44833538	
105.079994	0.37046644	
105.099998	0.21628270	
105.119995	-0.02980324	
105.139999	-0.29943213	
105.159996	-0.49656594	
105.180000	-0.56198573	
105.199997	-0.51250833	
105.220001	-0.37219051	
105.239998	-0.18772687	
105.259995	-0.04785295	
105.279999	0.00515170	
105.299995	0.00054135	
105.320000	0.00544383	
105.339996	0.02116926	
105.360001	0.06912932	
105.379997	0.15119544	
105.399994	0.25415218	
105.419998	0.35039836	
105.439995	0.41895822	
105.459999	0.43560863	
105.479996	0.38142172	
105.500000	0.25715756	
105.519997	0.05191898	
105.540001	-0.20016672	
105.559998	-0.41791639	
105.579994	-0.52096498	
105.599998	-0.50498837	
105.619995	-0.39471808	
105.639999	-0.22821939	
105.659996	-0.07591729	
105.680000	-0.00060288	
105.699997	0.00602981	
105.720001	0.00503914	
105.739998	0.02165554	
105.759995	0.07174559	
105.779999	0.15513232	
105.799995	0.25682899	
105.820000	0.34231243	
105.839996	0.39808875	
105.860001	0.40664646	
105.879997	0.36189395	
105.899994	0.27600783	
105.919998	0.14692074	
105.939995	-0.05769765	
105.959999	-0.30076766	
105.979996	-0.48171496	
106.000000	-0.54601383	
106.019997	-0.49947771	
106.040001	-0.36343655	
106.059998	-0.17754887	
106.079994	-0.03588211	
106.099998	0.01175093	
106.119995	0.00720694	
106.139999	0.02140930	
106.159996	0.07432137	
106.180000	0.17174812	
106.199997	0.30176622	
106.220001	0.41881475	
106.239998	0.47048947	
106.259995	0.43336135	
106.279999	0.30119905	
106.299995	0.08371419	
106.320000	-0.18166234	
106.339996	-0.39876923	
106.360001	-0.50014204	
106.379997	-0.48276621	
106.399994	-0.38515183	
106.419998	-0.23771751	
106.439995	-0.08951987	
106.459999	-0.00374143	
106.479996	0.01583124	
106.500000	0.01289838	
106.519997	0.04650688	
106.540001	0.12195062	
106.559998	0.22435969	
106.579994	0.32862809	
106.599998	0.40583193	
106.619995	0.42585188	
106.639999	0.34829792	
106.659996	0.16221894	
106.680000	-0.09661245	
106.699997	-0.33038357	
106.720001	-0.46555778	
106.739998	-0.47947636	
106.759995	-0.39102763	
106.779999	-0.23815027	
106.799995	-0.08712017	
106.820000	-0.00571701	
106.839996	0.01079452	
106.860001	0.01514293	
106.879997	0.06057295	
106.899994	0.14940165	
106.919998	0.26563123	
106.939995	0.37988350	
106.959999	0.45990577	
106.979996	0.47412181	
107.000000	0.40437132	
107.019997	0.27521622	
107.040001	0.10573270	
107.059998	-0.12276422	
107.079994	-0.36273894	
107.099998	-0.52136797	
107.119995	-0.55497348	
107.139999	-0.49094558	
107.159996	-0.35068962	
107.180000	-0.17040855	
107.199997	-0.03171077	
107.220001	0.01387757	
107.239998	0.00626680	
107.259995	0.01427642	
107.279999	0.05914660	
107.299995	0.14955774	
107.320000	0.28188983	
107.339996	0.41998112	
107.360001	0.51703858	
107.379997	0.53542882	
107.399994	0.44910130	
107.419998	0.26491460	
107.439995	-0.00906891	
107.459999	-0.30150515	
107.479996	-0.51971740	
107.500000	-0.59944034	
107.519997	-0.55459028	
107.540001	-0.41717976	
107.559998	-0.23272339	
107.579994	-0.07819841	
107.599998	0.00337157	
107.619995	0.01719320	
107.639999	0.03742171	
107.659996	0.09372572	
107.680000	0.18246657	
107.699997	0.28131431	
107.720001	0.37503707	
107.739998	0.43859896	
107.759995	0.44386441	
107.779999	0.38726872	
107.799995	0.27981621	
107.820000	0.12775089	
107.839996	-0.09525551	
107.860001	-0.33729890	
107.879997	-0.51173139	
107.899994	-0.56746364	
107.919998	-0.51574439	
107.939995	-0.37702948	
107.959999	-0.19681607	
107.979996	-0.05493100	
108.000000	0.00899577	
108.019997	0.03536255	
108.040001	0.09877249	
108.059998	0.20130616	
108.079994	0.32041812	
108.099998	0.42016503	
108.119995	0.46989569	
108.139999	0.44973564	
108.159996	0.35257784	
108.180000	0.18900298	
108.199997	-0.03666019	
108.220001	-0.28589046	
108.239998	-0.48101851	
108.259995	-0.56013781	
108.279999	-0.52327508	
108.299995	-0.39750162	
108.320000	-0.22486670	
108.339996	-0.07375414	
108.360001	0.00254623	
108.379997	0.01064501	
108.399994	0.00723271	
108.419998	0.02570337	
108.439995	0.07723269	
108.459999	0.16242278	
108.479996	0.26685274	
108.500000	0.36614585	
108.519997	0.43838322	
108.540001	0.45505005	
108.559998	0.39515683	
108.579994	0.25294530	
108.599998	0.02961189	
108.619995	-0.23674886	
108.639999	-0.46114603	
108.659996	-0.56811416	
108.680000	-0.54378128	
108.699997	-0.41514295	
108.720001	-0.23468226	
108.739998	-0.07666160	
108.759995	0.00555968	
108.779999	0.01899841	
108.799995	0.02954154	
108.820000	0.07923975	
108.839996	0.17343324	
108.860001	0.28849611	
108.879997	0.39608312	
108.899994	0.45963749	
108.919998	0.44880524	
108.939995	0.36135921	
108.959999	0.19463094	
108.979996	-0.05122632	
109.000000	-0.31604457	
109.019997	-0.50022978	
109.040001	-0.55800694	
109.059998	-0.50192720	
109.079994	-0.35564569	
109.099998	-0.16667631	
109.119995	-0.02195313	
109.139999	0.02865287	
109.159996	0.02756018	
109.180000	0.04724312	
109.199997	0.10827241	
109.220001	0.19884934	
109.239998	0.29349023	
109.259995	0.36524743	
109.279999	0.39978823	
109.299995	0.38493869	
109.320000	0.33732957	
109.339996	0.27900431	
109.360001	0.22886729	
109.379997	0.18641420	
109.399994	0.14714934	
109.419998	0.10937274	
109.439995	0.07214717	
109.459999	0.03463326	
109.479996	-0.03604732	
109.500000	-0.17457673	
109.519997	-0.37584752	
109.540001	-0.55434239	
109.559998	-0.63700491	
109.579994	-0.60078609	
109.599998	-0.46832657	
109.619995	-0.28025684	
109.639999	-0.10798693	
109.659996	-0.01422793	
109.680000	0.00254866	
109.699997	-0.00452213	
109.720001	-0.00296272	
109.739998	0.00069713	
109.759995	0.00212006	
109.779999	0.00295030	
109.799995	0.00771085	
109.820000	0.01189025	
109.839996	0.01408606	
109.860001	0.01231034	
109.879997	0.03107375	
109.899994	0.08525249	
109.919998	0.17490970	
109.939995	0.27883723	
109.959999	0.37972632	
109.979996	0.44649398	
110.000000	0.45059207	
110.019997	0.39445704	
110.040001	0.29027641	
110.059998	0.15551013	
110.079994	-0.01710466	
110.099998	-0.22931898	
110.119995	-0.43322721	
110.139999	-0.55645698	
110.159996	-0.56119388	
110.180000	-0.46672380	
110.199997	-0.30919451	
110.220001	-0.13717891	
110.239998	-0.01690101	
110.259995	0.01925546	
110.279999	0.00710524	
110.299995	-0.00049317	
110.320000	-0.00234029	
110.339996	0.00120836	
110.360001	0.00544817	
110.379997	0.00860554	
110.399994	0.01377674	
110.419998	0.01749588	
110.439995	0.03879727	
110.459999	0.09566212	
110.479996	0.19305055	
110.500000	0.30152121	
110.519997	0.39416155	
110.540001	0.44044682	
110.559998	0.41175550	
110.579994	0.31852412	
110.599998	0.18261099	
110.619995	0.03747411	
110.639999	-0.13361599	
110.659996	-0.30851462	
110.680000	-0.44044742	
110.699997	-0.48663431	
110.720001	-0.44872966	
110.739998	-0.34378168	
110.759995	-0.19995561	
110.779999	-0.07595305	
110.799995	-0.00660506	
110.820000	0.00555627	
110.839996	0.00365587	
110.860001	0.00206847	
110.879997	0.00425217	
110.899994	0.01557270	
110.919998	0.05540088	
110.939995	0.12915136	
110.959999	0.22442816	
110.979996	0.31176880	
111.000000	0.37235042	
111.019997	0.38826761	
111.040001	0.35922179	
111.059998	0.30063194	
111.079994	0.23567605	
111.099998	0.17946617	
111.119995	0.10990558	
111.139999	0.00758574	
111.159996	-0.16163072	
111.180000	-0.35526472	
111.199997	-0.50286812	
111.220001	-0.55006760	
111.239998	-0.49821576	
111.259995	-0.36411625	
111.279999	-0.19363977	
111.299995	-0.06164347	
111.320000	-0.00315414	
111.339996	-0.00118352	
111.360001	0.00269785	
111.379997	0.01463281	
111.399994	0.04719668	
111.419998	0.10430585	
111.439995	0.18589489	
111.459999	0.26903799	
111.479996	0.33770365	
111.500000	0.37525195	
111.519997	0.37850505	
111.540001	0.34596705	
111.559998	0.28621721	
111.579994	0.22099915	
111.599998	0.14156060	
111.619995	0.03814485	
111.639999	-0.12173269	
111.659996	-0.31414914	
111.680000	-0.47619289	
111.699997	-0.54599488	
111.720001	-0.51467454	
111.739998	-0.39836624	
111.759995	-0.23379378	
111.779999	-0.08928233	
111.799995	-0.01172342	
111.820000	0.00136557	
111.839996	-0.00017807	
111.860001	0.00165844	
111.879997	0.00587155	
111.899994	0.00981874	
111.919998	0.02839986	
111.939995	0.07671065	
111.959999	0.15816236	
111.979996	0.25199610	
112.000000	0.34205091	
112.019997	0.40271389	
112.040001	0.41221958	
