Time	Left_paced_y_velocity X
89.519997	-0.33948681	
89.540001	-0.53470260	
89.559998	-0.56067997	
89.579994	-0.45422709	
89.599998	-0.27251849	
89.619995	-0.07413039	
89.639999	0.10615893	
89.659996	0.27071011	
89.680000	0.43429068	
89.699997	0.56121230	
89.720001	0.56960505	
89.739998	0.38914242	
89.759995	0.03979298	
89.779999	-0.32868043	
89.799995	-0.56022680	
89.820000	-0.60769325	
89.839996	-0.49742410	
89.860001	-0.28113601	
89.879997	-0.02996958	
89.900002	0.17894910	
89.919998	0.33677804	
89.939995	0.45931062	
89.959999	0.52077574	
89.979996	0.45633146	
90.000000	0.21232390	
90.019997	-0.13255894	
90.040001	-0.42771792	
90.059998	-0.56498718	
90.079994	-0.54412329	
90.099998	-0.40208504	
90.119995	-0.19331330	
90.139999	0.00821314	
90.159996	0.17063947	
90.180000	0.30771098	
90.199997	0.44149259	
90.220001	0.50787717	
90.239998	0.43340769	
90.259995	0.18270244	
90.279999	-0.15209435	
90.299995	-0.42078698	
90.320000	-0.53138065	
90.339996	-0.48781714	
90.360001	-0.32951650	
90.379997	-0.10828135	
90.400002	0.10211774	
90.419998	0.26317745	
90.439995	0.37785470	
90.459999	0.45252058	
90.479996	0.42690873	
90.500000	0.24342175	
90.519997	-0.05295809	
90.540001	-0.32768348	
90.559998	-0.47307375	
90.579994	-0.47710750	
90.599998	-0.36183816	
90.619995	-0.16390148	
90.639999	0.05163213	
90.659996	0.22867991	
90.680000	0.35630026	
90.699997	0.44431552	
90.720001	0.43903556	
90.739998	0.27572501	
90.759995	-0.01403366	
90.779999	-0.30035427	
90.799995	-0.46282166	
90.820000	-0.47738689	
90.839996	-0.36939487	
90.860001	-0.18428792	
90.879997	0.01799463	
90.900002	0.18753986	
90.919998	0.31888193	
90.939995	0.41923904	
90.959999	0.44395548	
90.979996	0.32452551	
91.000000	0.06094510	
91.019997	-0.23416482	
91.040001	-0.42765436	
91.059998	-0.47138697	
91.079994	-0.38299385	
91.099998	-0.19964716	
91.119995	0.01697962	
91.139999	0.19851437	
91.159996	0.33081359	
91.180000	0.42602104	
91.199997	0.44795308	
91.220001	0.33249173	
91.239998	0.07540140	
91.259995	-0.22118810	
91.279999	-0.43196326	
91.299995	-0.49446422	
91.320000	-0.41772509	
91.339996	-0.24184464	
91.360001	-0.02604275	
91.379997	0.16886505	
91.400002	0.32133460	
91.419998	0.43688011	
91.439995	0.49342188	
91.459999	0.43185434	
91.479996	0.19771883	
91.500000	-0.13005884	
91.519997	-0.40369490	
91.540001	-0.52151042	
91.559998	-0.48547205	
91.579994	-0.31896636	
91.599998	-0.06750614	
91.619995	0.17606677	
91.639999	0.35485783	
91.659996	0.46851560	
91.680000	0.53489923	
91.699997	0.51609248	
91.720001	0.39330751	
91.739998	0.17064276	
91.759995	-0.13967250	
91.779999	-0.43364933	
91.799995	-0.60198236	
91.820000	-0.61512333	
91.839996	-0.51402700	
91.860001	-0.33316010	
91.879997	-0.10582086	
91.900002	0.09642500	
91.919998	0.25352243	
91.939995	0.38034189	
91.959999	0.48917851	
91.979996	0.52805650	
92.000000	0.44710633	
92.019997	0.23061942	
92.040001	-0.08614196	
92.059998	-0.39196584	
92.079994	-0.58935636	
92.099998	-0.63432020	
92.119995	-0.54821438	
92.139999	-0.38041866	
92.159996	-0.15055817	
92.180000	0.08627062	
92.199997	0.29141772	
92.220001	0.44287375	
92.239998	0.54828292	
92.259995	0.57469398	
92.279999	0.49482706	
92.299995	0.33496794	
92.320000	0.14045848	
92.339996	-0.06858722	
92.360001	-0.29707372	
92.379997	-0.47460413	
92.400002	-0.55110484	
92.419998	-0.51693851	
92.439995	-0.39551789	
92.459999	-0.22438520	
92.479996	-0.04652178	
92.500000	0.10151660	
92.519997	0.21942410	
92.540001	0.32224798	
92.559998	0.40149772	
92.579994	0.42552865	
92.599998	0.36403939	
92.619995	0.21010940	
92.639999	-0.03400028	
92.659996	-0.29318079	
92.680000	-0.47271225	
92.699997	-0.52094752	
92.720001	-0.46832851	
92.739998	-0.33785230	
92.759995	-0.17916565	
92.779999	-0.02593000	
92.799995	0.10971143	
92.820000	0.23790656	
92.839996	0.36527810	
92.860001	0.45278180	
92.879997	0.45770448	
92.900002	0.34516591	
92.919998	0.11631432	
92.939995	-0.15380637	
92.959999	-0.34725988	
92.979996	-0.43030909	
93.000000	-0.40685233	
93.019997	-0.29942942	
93.040001	-0.13132152	
93.059998	0.04577200	
93.079994	0.18887301	
93.099998	0.28963491	
93.119995	0.36959025	
93.139999	0.40385267	
93.159996	0.35136414	
93.180000	0.18537055	
93.199997	-0.06593277	
93.220001	-0.30192646	
93.239998	-0.44116840	
93.259995	-0.45900515	
93.279999	-0.37102288	
93.299995	-0.21476756	
93.320000	-0.04499839	
93.339996	0.09468877	
93.360001	0.21702054	
93.379997	0.33539999	
93.400002	0.42958391	
93.419998	0.46452102	
93.439995	0.41214001	
93.459999	0.25801387	
93.479996	-0.00400878	
93.500000	-0.28009740	
93.519997	-0.46668118	
93.540001	-0.51906526	
93.559998	-0.46128950	
93.579994	-0.31174296	
93.599998	-0.09456130	
93.619995	0.11842339	
93.639999	0.28332114	
93.659996	0.39550161	
93.680000	0.46447217	
93.699997	0.45469519	
93.720001	0.33989674	
93.739998	0.10949971	
93.759995	-0.18409234	
93.779999	-0.42464054	
93.799995	-0.53028733	
93.820000	-0.50253057	
93.839996	-0.37822801	
93.860001	-0.19130768	
93.879997	0.00774351	
93.900002	0.16908112	
93.919998	0.29959017	
93.939995	0.41955072	
93.959999	0.50432336	
93.979996	0.51690060	
94.000000	0.43438697	
94.019997	0.26619607	
94.040001	0.02857023	
94.059998	-0.24280819	
94.079994	-0.46868166	
94.099998	-0.58017135	
94.119995	-0.55990297	
94.139999	-0.43123594	
94.159996	-0.21384518	
94.180000	0.03615579	
94.199997	0.24403568	
94.220001	0.37237576	
94.239998	0.43733534	
94.259995	0.45091847	
94.279999	0.38407624	
94.299995	0.23501679	
94.320000	-0.01309818	
94.339996	-0.28524736	
94.360001	-0.48296434	
94.379997	-0.54669493	
94.400002	-0.48938796	
94.419998	-0.34111196	
94.439995	-0.12505080	
94.459999	0.08994748	
94.479996	0.26651680	
94.500000	0.39542538	
94.519997	0.49199277	
94.540001	0.51448172	
94.559998	0.43434638	
94.579994	0.24026494	
94.599998	-0.05874669	
94.619995	-0.35181001	
94.639999	-0.53711426	
94.659996	-0.57579494	
94.680000	-0.49585348	
94.699997	-0.32964325	
94.720001	-0.11851870	
94.739998	0.06890307	
94.759995	0.21895765	
94.779999	0.35440671	
94.799995	0.48426241	
94.820000	0.55182505	
94.839996	0.52084988	
94.860001	0.38692844	
94.879997	0.16465056	
94.900002	-0.11602592	
94.919998	-0.39022613	
94.939995	-0.57065356	
94.959999	-0.61172283	
94.979996	-0.53257489	
95.000000	-0.37043217	
95.019997	-0.15741444	
95.040001	0.06186718	
95.059998	0.24151500	
95.079994	0.37833697	
95.099998	0.47876567	
95.119995	0.51295513	
95.139999	0.44875368	
95.159996	0.26963776	
95.180000	-0.01872548	
95.199997	-0.32491323	
95.220001	-0.53096408	
95.239998	-0.57862228	
95.259995	-0.49858001	
95.279999	-0.33056650	
95.299995	-0.11012997	
95.320000	0.10085114	
95.339996	0.25820345	
95.360001	0.37527832	
95.379997	0.46526605	
95.400002	0.48154557	
95.419998	0.38871166	
95.439995	0.16264823	
95.459999	-0.14067374	
95.479996	-0.40525815	
95.500000	-0.53489608	
95.519997	-0.51433790	
95.540001	-0.38500810	
95.559998	-0.18849950	
95.579994	0.02043631	
95.599998	0.19248579	
95.619995	0.31344685	
95.639999	0.40047389	
95.659996	0.44252291	
95.680000	0.39640340	
95.699997	0.23466302	
95.720001	-0.03412439	
95.739998	-0.30923766	
95.759995	-0.48304564	
95.779999	-0.51989758	
95.799995	-0.44564489	
95.820000	-0.30483332	
95.839996	-0.10504837	
95.860001	0.10192620	
95.879997	0.28288254	
95.900002	0.42759526	
95.919998	0.53069282	
95.939995	0.55106390	
95.959999	0.44554910	
95.979996	0.24904609	
96.000000	0.01337372	
96.019997	-0.22480424	
96.040001	-0.42780745	
96.059998	-0.53039080	
96.079994	-0.51446277	
96.099998	-0.41330901	
96.119995	-0.24600273	
96.139999	-0.04387813	
96.159996	0.14729668	
96.180000	0.28998902	
96.199997	0.39443842	
96.220001	0.46462598	
96.239998	0.45579156	
96.259995	0.36513081	
96.279999	0.20897694	
96.299995	0.00869259	
96.320000	-0.22770108	
96.339996	-0.41974294	
96.360001	-0.50723994	
96.379997	-0.48804697	
96.400002	-0.39832315	
96.419998	-0.25840938	
96.439995	-0.09458210	
96.459999	0.04415411	
96.479996	0.15828243	
96.500000	0.26628378	
96.519997	0.38159120	
96.540001	0.45333487	
96.559998	0.44657779	
96.579994	0.35879117	
96.599998	0.21016459	
96.619995	0.02296262	
96.639999	-0.20009209	
96.659996	-0.40712917	
96.680000	-0.52846253	
96.699997	-0.53447443	
96.720001	-0.45237207	
96.739998	-0.28732717	
96.759995	-0.06143330	
96.779999	0.15948644	
96.799995	0.33283201	
96.820000	0.44993708	
96.839996	0.51014632	
96.860001	0.48062310	
96.879997	0.33955178	
96.900002	0.09546611	
96.919998	-0.19173801	
96.939995	-0.42343310	
96.959999	-0.52340984	
96.979996	-0.49442714	
97.000000	-0.37401217	
97.019997	-0.20193096	
97.040001	-0.02666524	
97.059998	0.11367583	
97.079994	0.22750239	
97.099998	0.33297145	
97.119995	0.42134842	
97.139999	0.45591241	
97.159996	0.42037699	
97.180000	0.33211637	
97.199997	0.21424441	
97.220001	0.10320177	
97.239998	0.01112936	
97.259995	-0.04984915	
97.279999	-0.09888469	
97.299995	-0.14381900	
97.320000	-0.20837763	
97.339996	-0.30666870	
97.360001	-0.40422502	
97.379997	-0.44908544	
97.400002	-0.41855755	
97.419998	-0.33402926	
97.439995	-0.20613550	
97.459999	-0.08077339	
97.479996	0.00073003	
97.500000	0.04173770	
97.519997	0.09235984	
97.540001	0.16197152	
97.559998	0.23285675	
97.579994	0.29461303	
97.599998	0.33663386	
97.619995	0.33695546	
97.639999	0.29565668	
97.659996	0.23175886	
97.680000	0.13454092	
97.699997	-0.01426419	
97.720001	-0.20519400	
97.739998	-0.36659443	
97.759995	-0.45049676	
97.779999	-0.44206083	
97.799995	-0.35897982	
97.820000	-0.22614060	
97.839996	-0.09357050	
97.860001	-0.01526853	
97.879997	0.01100165	
97.900002	0.01971982	
97.919998	0.05112605	
97.939995	0.10821784	
97.959999	0.18501578	
97.979996	0.26542881	
98.000000	0.33985475	
98.019997	0.38553262	
98.040001	0.37523836	
98.059998	0.30278769	
98.079994	0.16331406	
98.099998	-0.05533507	
98.119995	-0.29662320	
98.139999	-0.46349910	
98.159996	-0.50549334	
98.180000	-0.44284701	
98.199997	-0.30628791	
98.220001	-0.14039621	
98.239998	-0.01401354	
98.259995	0.05010166	
98.279999	0.10158819	
98.299995	0.18113260	
98.320000	0.26545030	
98.339996	0.33575648	
98.360001	0.37632081	
98.379997	0.37275898	
98.400002	0.31046024	
98.419998	0.17279913	
98.439995	-0.04749166	
98.459999	-0.28472170	
98.479996	-0.45082235	
98.500000	-0.49831739	
98.519997	-0.43130243	
98.540001	-0.27834314	
98.559998	-0.08944257	
98.579994	0.06897360	
98.599998	0.18167898	
98.619995	0.27646691	
98.639999	0.37082902	
98.659996	0.42722458	
98.680000	0.41321480	
98.699997	0.33176354	
98.720001	0.19405253	
98.739998	0.00737725	
98.759995	-0.21681274	
98.779999	-0.40782219	
98.799995	-0.50761342	
98.820000	-0.50563157	
98.839996	-0.42043144	
98.860001	-0.27284133	
98.879997	-0.12292845	
98.900002	-0.00224747	
98.919998	0.10953256	
98.939995	0.23485120	
98.959999	0.36433262	
98.979996	0.45925954	
99.000000	0.48373035	
99.019997	0.41097468	
99.040001	0.24279881	
99.059998	-0.01164457	
99.079994	-0.27167836	
99.099998	-0.45449254	
99.119995	-0.50806463	
99.139999	-0.45482644	
99.159996	-0.31528708	
99.180000	-0.11202676	
99.199997	0.08914498	
99.220001	0.23826036	
99.239998	0.34875029	
99.259995	0.43701196	
99.279999	0.46551666	
99.299995	0.42365083	
99.320000	0.30742052	
99.339996	0.11949820	
99.360001	-0.13561454	
99.379997	-0.37510896	
99.400002	-0.51812989	
99.419998	-0.54026711	
99.439995	-0.46497384	
99.459999	-0.31264299	
99.479996	-0.13612814	
99.500000	-0.01302094	
99.519997	0.05612191	
99.540001	0.11623609	
99.559998	0.20827407	
99.579994	0.30283344	
99.599998	0.37398714	
99.619995	0.39271528	
99.639999	0.33387679	
99.659996	0.19447553	
99.680000	-0.02368477	
99.699997	-0.25621191	
99.720001	-0.42533922	
99.739998	-0.47859910	
99.759995	-0.42958182	
99.779999	-0.30393353	
99.799995	-0.15015559	
99.820000	-0.04345077	
99.839996	0.02404630	
99.860001	0.09249116	
99.879997	0.19395313	
99.900002	0.29330826	
99.919998	0.37729889	
99.939995	0.41609380	
99.959999	0.39017135	
99.979996	0.31874049	
100.000000	0.22709323	
100.019997	0.11598979	
100.040001	-0.06629903	
100.059998	-0.27927223	
100.079994	-0.44517997	
100.099998	-0.50575668	
100.119995	-0.46683839	
100.139999	-0.34461474	
100.159996	-0.17623113	
100.180000	-0.03665349	
100.199997	0.04274632	
100.220001	0.09596766	
100.239998	0.18320704	
100.259995	0.28068709	
100.279999	0.35471877	
100.299995	0.38075000	
100.320000	0.34466776	
100.339996	0.25192171	
100.360001	0.10264505	
100.379997	-0.09651937	
100.400002	-0.29472107	
100.419998	-0.41938528	
100.439995	-0.44610953	
100.459999	-0.38785815	
100.479996	-0.25965846	
100.500000	-0.10711813	
100.519997	0.01315971	
100.540001	0.08976606	
100.559998	0.16300094	
100.579994	0.24673297	
100.599998	0.32501966	
100.619995	0.37322211	
100.639999	0.36695790	
100.659996	0.30103996	
100.680000	0.17911853	
100.699997	-0.00918569	
100.720001	-0.23140514	
100.739998	-0.40327382	
100.759995	-0.46854880	
100.779999	-0.43243137	
100.799995	-0.31760824	
100.820000	-0.15782242	
100.839996	-0.00983861	
100.860001	0.09576172	
100.879997	0.18558750	
100.900002	0.28043079	
100.919998	0.35597879	
100.939995	0.38527316	
100.959999	0.34154472	
100.979996	0.22395666	
101.000000	0.05003944	
101.019997	-0.14681338	
101.040001	-0.31901053	
101.059998	-0.41404513	
101.079994	-0.41555783	
101.099998	-0.34034157	
101.119995	-0.21896745	
101.139999	-0.08153229	
101.159996	0.05242773	
101.180000	0.17190905	
101.199997	0.28948307	
101.220001	0.40011576	
101.239998	0.46948820	
101.259995	0.46710679	
101.279999	0.38271785	
101.299995	0.24640720	
101.320000	0.07932761	
101.339996	-0.12810946	
101.360001	-0.34517923	
101.379997	-0.49583858	
101.400002	-0.53806639	
101.419998	-0.48199990	
101.439995	-0.34339663	
101.459999	-0.15112795	
101.479996	0.03387088	
101.500000	0.16436663	
101.519997	0.25893006	
101.540001	0.34122220	
101.559998	0.39210573	
101.579994	0.39102510	
101.599998	0.33006871	
101.619995	0.22248982	
101.639999	0.08507312	
101.659996	-0.08350322	
101.680000	-0.26991022	
101.699997	-0.41736436	
101.720001	-0.47593901	
101.739998	-0.44069818	
101.759995	-0.33549231	
101.779999	-0.19051090	
101.799995	-0.04510927	
101.820000	0.07085748	
101.839996	0.17246608	
101.860001	0.27991161	
101.879997	0.38225350	
101.900002	0.44261762	
101.919998	0.42689350	
101.939995	0.33560449	
101.959999	0.18864129	
101.979996	0.01214283	
102.000000	-0.19830817	
102.019997	-0.38560030	
102.040001	-0.48743880	
102.059998	-0.48220834	
102.079994	-0.39975747	
102.099998	-0.26342168	
102.119995	-0.11095052	
102.139999	-0.00281185	
102.159996	0.06258994	
102.180000	0.12129522	
102.199997	0.21028174	
102.220001	0.29179597	
102.239998	0.34392202	
102.259995	0.34850395	
102.279999	0.29651922	
102.299995	0.20224878	
102.320000	0.06948378	
102.339996	-0.10512548	
102.360001	-0.28588128	
102.379997	-0.40248981	
102.399994	-0.42608708	
102.419998	-0.36673146	
102.439995	-0.24949737	
102.459999	-0.11223824	
102.479996	-0.00261192	
102.500000	0.06454200	
102.519997	0.13157906	
102.540001	0.21509986	
102.559998	0.29749870	
102.579994	0.35039344	
102.599998	0.34381503	
102.619995	0.26841912	
102.639999	0.13619326	
102.659996	-0.04897805	
102.680000	-0.24201518	
102.699997	-0.37228709	
102.720001	-0.40441808	
102.739998	-0.35438740	
102.759995	-0.24715714	
102.779999	-0.11283863	
102.799995	0.00262465	
102.820000	0.08324915	
102.839996	0.15743916	
102.860001	0.24066384	
102.879997	0.30867165	
102.899994	0.34161365	
102.919998	0.31624442	
102.939995	0.22608231	
102.959999	0.08061736	
102.979996	-0.10066084	
103.000000	-0.27270037	
103.019997	-0.37699425	
103.040001	-0.39015982	
103.059998	-0.32742468	
103.079994	-0.21474893	
103.099998	-0.08902019	
103.119995	0.01119729	
103.139999	0.08289314	
103.159996	0.15615107	
103.180000	0.24026386	
103.199997	0.30900383	
103.220001	0.33940074	
103.239998	0.31449249	
103.259995	0.24287935	
103.279999	0.15083565	
103.299995	0.07331257	
103.320000	0.00423342	
103.339996	-0.07723287	
103.360001	-0.19349560	
103.379997	-0.31413534	
103.399994	-0.39307803	
103.419998	-0.40281630	
103.439995	-0.34560847	
103.459999	-0.23712121	
103.479996	-0.11680382	
103.500000	-0.01461872	
103.519997	0.07890894	
103.540001	0.17953546	
103.559998	0.28370279	
103.579994	0.36162311	
103.599998	0.39838096	
103.619995	0.37477982	
103.639999	0.29791304	
103.659996	0.20210220	
103.680000	0.12465680	
103.699997	0.06756544	
103.720001	0.01642045	
103.739998	-0.03238630	
103.759995	-0.08881201	
103.779999	-0.18502901	
103.799995	-0.31215125	
103.820000	-0.40822995	
103.839996	-0.42486945	
103.860001	-0.37077186	
103.879997	-0.26434934	
103.899994	-0.13469073	
103.919998	-0.02339519	
103.939995	0.02940234	
103.959999	0.05333620	
103.979996	0.08577359	
104.000000	0.13028701	
104.019997	0.16855522	
104.040001	0.19580385	
104.059998	0.20293970	
104.079994	0.19600154	
104.099998	0.18049608	
104.119995	0.15635379	
104.139999	0.12904251	
104.159996	0.08134051	
104.180000	0.02736585	
104.199997	-0.04408109	
104.220001	-0.13279238	
104.239998	-0.23138142	
104.259995	-0.29629868	
104.279999	-0.30654967	
104.299995	-0.26735294	
104.320000	-0.19440779	
104.339996	-0.10877483	
104.360001	-0.02944760	
104.379997	0.01328289	
104.399994	0.04533379	
104.419998	0.08465340	
104.439995	0.13683297	
104.459999	0.18949340	
104.479996	0.23866324	
104.500000	0.27478960	
104.519997	0.29815984	
104.540001	0.30470398	
104.559998	0.27962297	
104.579994	0.21383269	
104.599998	0.08992629	
104.619995	-0.10047911	
104.639999	-0.31097892	
104.659996	-0.45395291	
104.680000	-0.48485875	
104.699997	-0.41946450	
104.720001	-0.28977999	
104.739998	-0.13483056	
104.759995	-0.01655456	
104.779999	0.04003276	
104.799995	0.07617830	
104.820000	0.13234815	
104.839996	0.20698866	
104.860001	0.28275898	
104.879997	0.35055825	
104.899994	0.38505813	
104.919998	0.37706888	
104.939995	0.33124822	
104.959999	0.25453091	
104.979996	0.15768690	
105.000000	0.03073475	
105.019997	-0.14333658	
105.040001	-0.34370372	
105.059998	-0.49381155	
105.079994	-0.54570633	
105.099998	-0.49460596	
105.119995	-0.36385503	
105.139999	-0.19178550	
105.159996	-0.04525518	
105.180000	0.03774947	
105.199997	0.09954971	
105.220001	0.18999036	
105.239998	0.29944488	
105.259995	0.39526942	
105.279999	0.44942924	
105.299995	0.43702257	
105.320000	0.36715049	
105.339996	0.27443963	
105.360001	0.18645036	
105.379997	0.11176158	
105.399994	0.03219236	
105.419998	-0.08718380	
105.439995	-0.27718022	
105.459999	-0.47252020	
105.479996	-0.58340538	
105.500000	-0.57370448	
105.519997	-0.47014099	
105.540001	-0.30081075	
105.559998	-0.12083757	
105.579994	-0.00377248	
105.599998	0.05200143	
105.619995	0.10128197	
105.639999	0.18482983	
105.659996	0.27394918	
105.680000	0.34768301	
105.699997	0.38164887	
105.720001	0.37439314	
105.739998	0.33309802	
105.759995	0.26998657	
105.779999	0.19727509	
105.799995	0.10024843	
105.820000	-0.03678685	
105.839996	-0.23339513	
105.860001	-0.42591766	
105.879997	-0.54496747	
105.899994	-0.55432338	
105.919998	-0.46921414	
105.939995	-0.31251267	
105.959999	-0.14130381	
105.979996	-0.03111920	
106.000000	0.00153799	
106.019997	0.00957691	
106.040001	0.05702709	
106.059998	0.13836052	
106.079994	0.23877649	
106.099998	0.33788693	
106.119995	0.41969398	
106.139999	0.44773424	
106.159996	0.40180233	
106.180000	0.29973716	
106.199997	0.15390813	
106.220001	-0.04948500	
106.239998	-0.28167269	
106.259995	-0.45526025	
106.279999	-0.51620239	
106.299995	-0.46940801	
106.320000	-0.35115236	
106.339996	-0.19685505	
106.360001	-0.05836410	
106.379997	0.01298151	
106.399994	0.03430370	
106.419998	0.04529324	
106.439995	0.07863601	
106.459999	0.12934619	
106.479996	0.19242768	
106.500000	0.25131133	
106.519997	0.30216625	
106.540001	0.32609826	
106.559998	0.30857375	
106.579994	0.25615564	
106.599998	0.17120528	
106.619995	0.07708474	
106.639999	-0.02297870	
106.659996	-0.12374075	
106.680000	-0.24860381	
106.699997	-0.37041751	
106.720001	-0.44551161	
106.739998	-0.44484311	
106.759995	-0.38197008	
106.779999	-0.27501583	
106.799995	-0.14608634	
106.820000	-0.04702395	
106.839996	-0.00660307	
106.860001	0.01752649	
106.879997	0.07763452	
106.899994	0.16787474	
106.919998	0.26870298	
106.939995	0.36563778	
106.959999	0.43865052	
106.979996	0.44976366	
107.000000	0.38628983	
107.019997	0.25047886	
107.040001	0.02814238	
107.059998	-0.24314004	
107.079994	-0.46193364	
107.099998	-0.55287457	
107.119995	-0.52095681	
107.139999	-0.39006457	
107.159996	-0.21152475	
107.180000	-0.07138281	
107.199997	0.02640385	
107.220001	0.11549817	
107.239998	0.22765061	
107.259995	0.32025990	
107.279999	0.39175740	
107.299995	0.42702812	
107.320000	0.40360686	
107.339996	0.33579820	
107.360001	0.25051779	
107.379997	0.15016577	
107.399994	-0.02539933	
107.419998	-0.24471229	
107.439995	-0.43004230	
107.459999	-0.50991523	
107.479996	-0.48108792	
107.500000	-0.36539754	
107.519997	-0.20505802	
107.540001	-0.06573508	
107.559998	0.01454123	
107.579994	0.04576648	
107.599998	0.08360560	
107.619995	0.13891421	
107.639999	0.20576192	
107.659996	0.26611117	
107.680000	0.30577657	
107.699997	0.31479287	
107.720001	0.27969655	
107.739998	0.20765959	
107.759995	0.09969431	
107.779999	-0.04272919	
107.799995	-0.21267301	
107.820000	-0.34708032	
107.839996	-0.40236360	
107.860001	-0.37613428	
107.879997	-0.29687777	
107.899994	-0.18553931	
107.919998	-0.07408413	
107.939995	-0.01056877	
107.959999	0.01047613	
107.979996	0.02045724	
108.000000	0.04370297	
108.019997	0.07450956	
108.040001	0.11737391	
108.059998	0.16493535	
108.079994	0.21459402	
108.099998	0.24794206	
108.119995	0.26096591	
108.139999	0.24900745	
108.159996	0.22340296	
108.180000	0.19256204	
108.199997	0.15803587	
108.220001	0.12272952	
108.239998	0.05913430	
108.259995	-0.07003792	
108.279999	-0.25228238	
108.299995	-0.40250590	
108.320000	-0.46256727	
108.339996	-0.42389929	
108.360001	-0.31217176	
108.379997	-0.16253075	
108.399994	-0.03442769	
108.419998	0.03245360	
108.439995	0.07040156	
108.459999	0.13355377	
108.479996	0.23226294	
108.500000	0.34417912	
108.519997	0.43381318	
108.540001	0.46923646	
108.559998	0.43769446	
108.579994	0.34340340	
108.599998	0.17094065	
108.619995	-0.09163639	
108.639999	-0.37202802	
108.659996	-0.56061524	
108.680000	-0.60397184	
108.699997	-0.52234972	
108.720001	-0.35213652	
108.739998	-0.15536286	
108.759995	-0.01079825	
108.779999	0.05753466	
108.799995	0.10675914	
108.820000	0.18663350	
108.839996	0.28992248	
108.860001	0.38401189	
108.879997	0.43666923	
108.899994	0.43152046	
108.919998	0.36433548	
108.939995	0.25922745	
108.959999	0.13038859	
108.979996	-0.02110215	
109.000000	-0.22537836	
109.019997	-0.42556897	
109.040001	-0.54902166	
109.059998	-0.55507791	
109.079994	-0.47007307	
109.099998	-0.31964612	
109.119995	-0.13961376	
109.139999	-0.00774711	
109.159996	0.05844829	
109.180000	0.09271840	
109.199997	0.15518051	
109.220001	0.22749396	
109.239998	0.29839718	
109.259995	0.34103084	
109.279999	0.34931573	
109.299995	0.31815344	
109.320000	0.26850027	
109.339996	0.21702658	
109.360001	0.17022502	
109.379997	0.13385643	
109.399994	0.10789597	
109.419998	0.09292280	
109.439995	0.06943674	
109.459999	0.03725953	
109.479996	-0.02264364	
109.500000	-0.13603562	
109.519997	-0.31681806	
109.540001	-0.49197716	
109.559998	-0.58543473	
109.579994	-0.57254398	
109.599998	-0.46461245	
109.619995	-0.28629243	
109.639999	-0.09975827	
109.659996	0.01344413	
109.680000	0.04250840	
109.699997	0.03410856	
109.720001	0.02622932	
109.739998	0.02480198	
109.759995	0.05300651	
109.779999	0.11079089	
109.799995	0.18381071	
109.820000	0.25232586	
109.839996	0.30804524	
109.860001	0.33266687	
109.879997	0.32396260	
109.899994	0.28941023	
109.919998	0.24295975	
109.939995	0.19254683	
109.959999	0.13526194	
109.979996	0.08315583	
110.000000	0.04060137	
110.019997	0.01465991	
110.040001	0.00339855	
110.059998	0.00706945	
110.079994	0.01435453	
110.099998	0.02318775	
110.119995	0.01590981	
110.139999	-0.02543304	
110.159996	-0.12640737	
110.180000	-0.28427243	
110.199997	-0.43941873	
110.220001	-0.52365530	
110.239998	-0.51093870	
110.259995	-0.41291714	
110.279999	-0.25720078	
110.299995	-0.10277637	
110.320000	-0.00346067	
110.339996	0.02784784	
110.360001	0.04085897	
110.379997	0.07353236	
110.399994	0.13638258	
110.419998	0.21825337	
110.439995	0.29870969	
110.459999	0.35851383	
110.479996	0.38414630	
110.500000	0.36399516	
110.519997	0.29957798	
110.540001	0.21917729	
110.559998	0.14085218	
110.579994	0.07598142	
110.599998	0.02282006	
110.619995	-0.00872214	
110.639999	-0.02227664	
110.659996	-0.02450371	
110.680000	-0.03009512	
110.699997	-0.03597676	
110.720001	-0.05424728	
110.739998	-0.10508208	
110.759995	-0.22568035	
110.779999	-0.38330770	
110.799995	-0.50173670	
110.820000	-0.53548193	
110.839996	-0.47171423	
110.860001	-0.32577240	
110.879997	-0.13563409	
110.899994	0.01010162	
110.919998	0.08122676	
110.939995	0.10357594	
110.959999	0.13404800	
110.979996	0.18497927	
111.000000	0.26280063	
111.019997	0.34113625	
111.040001	0.38286421	
111.059998	0.37342283	
111.079994	0.31909800	
111.099998	0.23683152	
111.119995	0.15096848	
111.139999	0.08813096	
111.159996	0.04667778	
111.180000	0.01174056	
111.199997	-0.05438785	
111.220001	-0.19326040	
111.239998	-0.37348610	
111.259995	-0.50603914	
111.279999	-0.53297836	
111.299995	-0.46270308	
111.320000	-0.32023552	
111.339996	-0.14903837	
111.360001	-0.01714024	
111.379997	0.03307373	
111.399994	0.03686956	
111.419998	0.05688603	
111.439995	0.10339613	
111.459999	0.17297658	
111.479996	0.24957995	
111.500000	0.31270924	
111.519997	0.34706953	
111.540001	0.33949432	
111.559998	0.28672886	
111.579994	0.20724489	
111.599998	0.11798672	
111.619995	0.04329257	
111.639999	-0.02075756	
111.659996	-0.08433377	
111.680000	-0.19223955	
111.699997	-0.33017227	
111.720001	-0.44303113	
111.739998	-0.47868457	
111.759995	-0.43687725	
111.779999	-0.33349928	
111.799995	-0.18790990	
111.820000	-0.06313011	
111.839996	-0.00431624	
111.860001	0.00961497	
111.879997	0.05330329	
111.899994	0.13540828	
111.919998	0.23676856	
111.939995	0.33253783	
111.959999	0.40880904	
