Time	Right_paced_y_baseline X
66.559998	0.02711934	
66.580002	0.02171864	
66.599998	0.00679640	
66.619995	-0.00936577	
66.639999	-0.01894124	
66.659996	-0.02089886	
66.680000	-0.02082771	
66.699997	-0.01971938	
66.720001	-0.01534885	
66.739998	-0.00551131	
66.760002	0.00859970	
66.779999	0.02125600	
66.799995	0.02732509	
66.820000	0.02150118	
66.839996	0.00476664	
66.860001	-0.01119879	
66.879997	-0.02058136	
66.900002	-0.02085927	
66.919998	-0.02078679	
66.939995	-0.02018769	
66.959999	-0.01939119	
66.979996	-0.01436026	
67.000000	-0.00643276	
67.019997	0.00528122	
67.040001	0.01323813	
67.059998	0.01636939	
67.080002	0.00883420	
67.099998	-0.00470829	
67.119995	-0.01684818	
67.139999	-0.02163324	
67.159996	-0.02088800	
67.180000	-0.01990661	
67.199997	-0.01921031	
67.220001	-0.01432052	
67.239998	-0.00427505	
67.260002	0.00989109	
67.279999	0.02042925	
67.299995	0.02237535	
67.320000	0.01026019	
67.339996	-0.00613213	
67.360001	-0.01932389	
67.379997	-0.02214098	
67.400002	-0.02122672	
67.419998	-0.02049784	
67.439995	-0.02063313	
67.459999	-0.01910910	
67.479996	-0.01421329	
67.500000	-0.00473836	
67.519997	0.00666413	
67.540001	0.01538365	
67.559998	0.01671895	
67.580002	0.00590269	
67.599998	-0.00788097	
67.619995	-0.01887159	
67.639999	-0.02130589	
67.659996	-0.02131340	
67.680000	-0.02132960	
67.699997	-0.02052474	
67.720001	-0.01824829	
67.739998	-0.01057698	
67.760002	0.00087863	
67.779999	0.01565522	
67.799995	0.02552247	
67.820000	0.02764377	
67.839996	0.01653506	
67.860001	-0.00119992	
67.879997	-0.01580498	
67.900002	-0.02140777	
67.919998	-0.02086028	
67.939995	-0.02054428	
67.959999	-0.02074303	
67.979996	-0.01935913	
68.000000	-0.01443042	
68.019997	-0.00406595	
68.040001	0.00866835	
68.059998	0.02032404	
68.080002	0.02407676	
68.099998	0.01612052	
68.119995	-0.00101002	
68.139999	-0.01510884	
68.159996	-0.02145620	
68.180000	-0.02086328	
68.199997	-0.02083422	
68.220001	-0.01967730	
68.239998	-0.01852152	
68.260002	-0.01341127	
68.279999	-0.00539458	
68.299995	0.00641160	
68.320000	0.01424809	
68.339996	0.01224053	
68.360001	-0.00086504	
68.379997	-0.01417437	
68.400002	-0.02168769	
68.419998	-0.02137403	
68.439995	-0.02085593	
68.459999	-0.01955888	
68.479996	-0.01704793	
68.500000	-0.00900500	
68.519997	0.00185986	
68.540001	0.01102647	
68.559998	0.01113203	
68.580002	-0.00016005	
68.599998	-0.01215145	
68.619995	-0.02042286	
68.639999	-0.02089719	
68.659996	-0.02075672	
68.680000	-0.02080716	
68.699997	-0.01901072	
68.720001	-0.01407751	
68.739998	-0.00427105	
68.760002	0.00612415	
68.779999	0.01292981	
68.799995	0.01066203	
68.820000	-0.00161612	
68.839996	-0.01344351	
68.860001	-0.02112299	
68.879997	-0.02122739	
68.900002	-0.02113920	
68.919998	-0.02099857	
68.939995	-0.01909456	
68.959999	-0.01362172	
68.979996	-0.00361817	
69.000000	0.00645652	
69.019997	0.01069310	
69.040001	0.00418274	
69.059998	-0.00816239	
69.080002	-0.01826248	
69.099998	-0.02194856	
69.119995	-0.02163458	
69.139999	-0.02093978	
69.159996	-0.02044274	
69.180000	-0.01688592	
69.199997	-0.00999409	
69.220001	0.00222379	
69.239998	0.01273090	
69.260002	0.01734059	
69.279999	0.01046263	
69.299995	-0.00385951	
69.320000	-0.01600373	
69.339996	-0.02153938	
69.360001	-0.02098036	
69.379997	-0.02006711	
69.400002	-0.01943895	
69.419998	-0.01518935	
69.439995	-0.00718951	
69.459999	0.00319800	
69.479996	0.00837657	
69.500000	0.00096798	
69.519997	-0.01024412	
69.540001	-0.01995187	
69.559998	-0.02116092	
69.580002	-0.02121335	
69.599998	-0.02118263	
69.619995	-0.02019221	
69.639999	-0.01799509	
69.659996	-0.01175478	
69.680000	-0.00369534	
69.699997	0.00414199	
69.720001	0.00438817	
69.739998	-0.00481135	
69.760002	-0.01495853	
69.779999	-0.02108409	
69.799995	-0.02067122	
69.820000	-0.02030945	
69.839996	-0.02042136	
69.860001	-0.01762547	
69.879997	-0.01037288	
69.900002	0.00036320	
69.919998	0.00819151	
69.939995	0.00685002	
69.959999	-0.00462045	
69.979996	-0.01476212	
70.000000	-0.02081886	
70.019997	-0.02025333	
70.040001	-0.02100559	
70.059998	-0.02042085	
70.080002	-0.01862758	
70.099998	-0.01255697	
70.119995	-0.00363821	
70.139999	0.00664476	
70.159996	0.01084426	
70.180000	0.00498778	
70.199997	-0.00732663	
70.220001	-0.01779801	
70.239998	-0.02165812	
70.260002	-0.02169971	
70.279999	-0.02178957	
70.299995	-0.02038544	
70.320000	-0.01685117	
70.339996	-0.00820264	
70.360001	0.00262329	
70.379997	0.01228997	
70.400002	0.01352908	
70.419998	0.00361355	
70.439995	-0.00934823	
70.459999	-0.01880462	
70.479996	-0.02077810	
70.500000	-0.02088466	
70.519997	-0.02118346	
70.540001	-0.02031747	
70.559998	-0.01769729	
70.580002	-0.00976644	
70.599998	-0.00053619	
70.619995	0.00817414	
70.639999	0.01017284	
70.659996	0.00138453	
70.680000	-0.01001295	
70.699997	-0.01976664	
70.720001	-0.02138822	
70.739998	-0.02146155	
70.760002	-0.02177805	
70.779999	-0.02106404	
70.799995	-0.01984364	
70.820000	-0.01474275	
70.839996	-0.00800690	
70.860001	0.00103328	
70.879997	0.00546210	
70.900002	0.00101207	
70.919998	-0.00890763	
70.939995	-0.01831192	
70.959999	-0.02131189	
70.979996	-0.02165261	
71.000000	-0.02177805	
71.019997	-0.02064282	
71.040001	-0.01913899	
71.059998	-0.01336551	
71.080002	-0.00521336	
71.099998	0.00558519	
71.119995	0.01196879	
71.139999	0.00988173	
71.159996	-0.00190639	
71.180000	-0.01392286	
71.199997	-0.02110846	
71.220001	-0.02114069	
71.239998	-0.02079932	
71.260002	-0.01999061	
71.279999	-0.01952329	
71.299995	-0.01504906	
71.320000	-0.00782351	
71.339996	0.00308543	
71.360001	0.00998762	
71.379997	0.00830308	
71.400002	-0.00334710	
71.419998	-0.01520137	
71.439995	-0.02168769	
71.459999	-0.02156743	
71.479996	-0.02124308	
71.500000	-0.02059455	
71.519997	-0.02027020	
71.540001	-0.01815058	
71.559998	-0.01298170	
71.580002	-0.00287376	
71.599998	0.00780654	
71.619995	0.01354410	
71.639999	0.00795367	
71.659996	-0.00533295	
71.680000	-0.01693435	
71.699997	-0.02177604	
71.720001	-0.02128951	
71.739998	-0.02109143	
71.760002	-0.02126412	
71.779999	-0.02053426	
71.799995	-0.01934242	
71.820000	-0.01468346	
71.839996	-0.00803195	
71.860001	-0.00038737	
71.879997	0.00051102	
71.900002	-0.00729875	
71.919998	-0.01633342	
71.939995	-0.02171808	
71.959999	-0.02128951	
71.979996	-0.02112567	
72.000000	-0.02133261	
72.019997	-0.01998127	
72.040001	-0.01638052	
72.059998	-0.00774151	
72.080002	0.00159162	
72.099998	0.00839160	
72.119995	0.00534402	
72.139999	-0.00582682	
72.159996	-0.01639120	
72.180000	-0.02177604	
72.199997	-0.02128951	
72.220001	-0.02091891	
72.239998	-0.02091891	
72.260002	-0.01983963	
72.279999	-0.01671690	
72.299995	-0.00866279	
72.320000	0.00129634	
72.339996	0.00937366	
72.360001	0.00813039	
72.379997	-0.00339453	
72.400002	-0.01496537	
72.419998	-0.02198280	
72.439995	-0.02170305	
72.459999	-0.02133261	
72.479996	-0.02112584	
72.500000	-0.01967913	
72.519997	-0.01734087	
72.540001	-0.00988151	
72.559998	-0.00143106	
72.580002	0.00482510	
72.599998	0.00041214	
72.619995	-0.00964451	
72.639999	-0.01842515	
72.659996	-0.02147140	
72.680000	-0.02110513	
72.699997	-0.02059455	
72.720001	-0.02027020	
72.739998	-0.01797688	
72.760002	-0.01218536	
72.779999	-0.00159441	
72.799995	0.00776444	
72.820000	0.01117145	
72.839996	0.00301296	
72.860001	-0.00907014	
72.879997	-0.01890551	
72.900002	-0.02167784	
72.919998	-0.02124743	
72.939995	-0.02093460	
72.959999	-0.02079029	
72.979996	-0.01928897	
73.000000	-0.01388377	
73.019997	-0.00352614	
73.040001	0.00777297	
73.059998	0.01312388	
73.080002	0.00555663	
73.099998	-0.00783804	
73.119995	-0.01908104	
73.139999	-0.02201571	
73.159996	-0.02142112	
73.180000	-0.02041450	
73.199997	-0.01972689	
73.220001	-0.01794314	
73.239998	-0.01267974	
73.260002	-0.00200027	
73.279999	0.00983730	
73.299995	0.01525371	
73.320000	0.00914952	
73.339996	-0.00495815	
73.360001	-0.01652917	
73.379997	-0.02198280	
73.400002	-0.02170305	
73.419998	-0.02119131	
73.439995	-0.02071413	
73.459999	-0.01850733	
73.479996	-0.01242487	
73.500000	-0.00178014	
73.519997	0.00723216	
73.540001	0.00831610	
73.559998	-0.00235334	
73.580002	-0.01379608	
73.599998	-0.02153403	
73.619995	-0.02177988	
73.639999	-0.02134931	
73.659996	-0.02059455	
73.680000	-0.02027020	
73.699997	-0.01818448	
73.720001	-0.01272516	
73.739998	-0.00290550	
73.760002	0.00531195	
73.779999	0.00601476	
73.799995	-0.00365475	
73.820000	-0.01455267	
73.839996	-0.02163357	
73.860001	-0.02210806	
73.879997	-0.02151349	
73.900002	-0.02030511	
73.919998	-0.01969115	
73.939995	-0.01592790	
73.959999	-0.00935273	
73.979996	0.00008745	
74.000000	0.00637802	
74.019997	0.00397263	
74.040001	-0.00620161	
74.059998	-0.01657994	
74.080002	-0.02168769	
74.099998	-0.02158312	
74.119995	-0.02125895	
74.139999	-0.02055229	
74.159996	-0.02001651	
74.180000	-0.01580046	
74.199997	-0.00899364	
74.220001	0.00005372	
74.239998	0.00411960	
74.260002	-0.00109336	
74.279999	-0.01083335	
74.299995	-0.01943995	
74.320000	-0.02174012	
74.339996	-0.02177437	
74.360001	-0.02165678	
74.379997	-0.02037124	
74.400002	-0.01920296	
74.419998	-0.01523277	
74.439995	-0.00927541	
74.459999	-0.00157303	
74.479996	0.00217719	
74.500000	-0.00378035	
74.519997	-0.01239012	
74.540001	-0.02011020	
74.559998	-0.02127849	
74.580002	-0.02133261	
74.599998	-0.02112584	
74.619995	-0.01972790	
74.639999	-0.01797755	
74.659996	-0.01164222	
74.680000	-0.00286324	
74.699997	0.00721212	
74.720001	0.01001167	
74.739998	0.00169802	
74.760002	-0.01044035	
74.779999	-0.01989959	
74.799995	-0.02188009	
74.820000	-0.02156743	
74.839996	-0.02111448	
74.860001	-0.01999061	
74.879997	-0.01891151	
74.900002	-0.01466174	
74.919998	-0.00873460	
74.939995	-0.00175975	
74.959999	-0.00003012	
74.979996	-0.00724347	
75.000000	-0.01578376	
75.019997	-0.02221613	
75.040001	-0.02205412	
75.059998	-0.02151331	
75.080002	-0.02113485	
75.099998	-0.01962151	
75.119995	-0.01778047	
75.139999	-0.01183462	
75.159996	-0.00404222	
75.180000	0.00308944	
75.199997	0.00180323	
75.220001	-0.00760873	
75.239998	-0.01712207	
75.259995	-0.02204277	
75.279999	-0.02181897	
75.299995	-0.02153938	
75.320000	-0.02153938	
75.339996	-0.02025133	
75.360001	-0.01823843	
75.379997	-0.01219405	
75.400002	-0.00489686	
75.419998	0.00220458	
75.439995	0.00236659	
75.459999	-0.00649807	
75.479996	-0.01589200	
75.500000	-0.02221613	
75.519997	-0.02205412	
75.540001	-0.02156743	
75.559998	-0.02124308	
75.580002	-0.01989190	
75.599998	-0.01752827	
75.619995	-0.00959291	
75.639999	0.00088179	
75.659996	0.01065686	
75.680000	0.01129371	
75.699997	0.00003785	
75.720001	-0.01237126	
75.739998	-0.02115957	
75.759995	-0.02161203	
75.779999	-0.02134196	
75.799995	-0.02099723	
75.820000	-0.01982895	
75.839996	-0.01739649	
75.860001	-0.00948519	
75.879997	0.00170420	
75.900002	0.01332732	
75.919998	0.01715837	
75.939995	0.00889967	
75.959999	-0.00522405	
75.979996	-0.01741937	
76.000000	-0.02163541	
76.019997	-0.02156743	
76.040001	-0.02124308	
76.059998	-0.01983780	
76.080002	-0.01803166	
76.099998	-0.01203187	
76.119995	-0.00350375	
76.139999	0.00533867	
76.159996	0.00744076	
76.180000	-0.00179650	
76.199997	-0.01251288	
76.220001	-0.02093911	
76.239998	-0.02163541	
76.259995	-0.02174012	
76.279999	-0.02158831	
76.299995	-0.02002418	
76.320000	-0.01798439	
76.339996	-0.01229827	
76.360001	-0.00467323	
76.379997	0.00270230	
76.400002	0.00275640	
76.419998	-0.00659493	
76.439995	-0.01632440	
76.459999	-0.02209856	
76.479996	-0.02181897	
76.500000	-0.02133261	
76.519997	-0.02099723	
76.540001	-0.01938485	
76.559998	-0.01730813	
76.580002	-0.01062608	
76.599998	-0.00242232	
76.619995	0.00584257	
76.639999	0.00565952	
76.659996	-0.00443606	
76.680000	-0.01526417	
76.699997	-0.02192219	
76.720001	-0.02146623	
76.739998	-0.02099539	
76.759995	-0.02096500	
76.779999	-0.01969482	
76.799995	-0.01753746	
76.820000	-0.01215263	
76.839996	-0.00435856	
76.860001	0.00360435	
76.879997	0.00552706	
76.900002	-0.00357474	
76.919998	-0.01374732	
76.939995	-0.02105485	
76.959999	-0.02098688	
76.979996	-0.02073434	
77.000000	-0.02054979	
77.019997	-0.01931001	
77.040001	-0.01707330	
77.059998	-0.01060937	
77.080002	-0.00214291	
77.099998	0.00576006	
77.119995	0.00578244	
77.139999	-0.00441034	
77.159996	-0.01510517	
77.180000	-0.02198280	
77.199997	-0.02170305	
77.220001	-0.02133261	
77.239998	-0.02112584	
77.259995	-0.01967913	
77.279999	-0.01760243	
77.299995	-0.01147269	
77.320000	-0.00376981	
77.339996	0.00334063	
77.360001	0.00326681	
77.379997	-0.00616236	
77.400002	-0.01572029	
77.419998	-0.02177604	
77.439995	-0.02128951	
77.459999	-0.02091891	
77.479996	-0.02091891	
77.500000	-0.01967913	
77.519997	-0.01778397	
77.540001	-0.01165424	
77.559998	-0.00365090	
77.580002	0.00434542	
77.599998	0.00502652	
77.619995	-0.00451589	
77.639999	-0.01489405	
77.659996	-0.02191149	
77.680000	-0.02181897	
77.699997	-0.02147156	
77.720001	-0.02147156	
77.739998	-0.02053493	
77.759995	-0.01943462	
77.779999	-0.01474141	
77.799995	-0.00791188	
77.820000	0.00064930	
77.839996	0.00551054	
77.860001	0.00112864	
77.879997	-0.00844817	
77.900002	-0.01795784	
77.919998	-0.02120300	
77.939995	-0.02146755	
77.959999	-0.02157578	
77.979996	-0.02089384	
78.000000	-0.02005525	
78.019997	-0.01663907	
78.040001	-0.01157741	
78.059998	-0.00223075	
78.080002	0.00616792	
78.099998	0.01147291	
78.119995	0.00704694	
78.139999	-0.00481051	
78.159996	-0.01621717	
78.180000	-0.02135983	
78.199997	-0.02072266	
78.220001	-0.02041668	
78.239998	-0.02082303	
78.259995	-0.02012022	
78.279999	-0.01858516	
78.299995	-0.01340392	
78.320000	-0.00680938	
78.339996	0.00084506	
78.360001	0.00326848	
78.379997	-0.00405475	
78.400002	-0.01319215	
78.419998	-0.02068858	
78.439995	-0.02098688	
78.459999	-0.02091891	
78.479996	-0.02091891	
78.500000	-0.01972790	
78.519997	-0.01835251	
78.540001	-0.01354171	
78.559998	-0.00672220	
78.580002	0.00234872	
78.599998	0.00793180	
78.619995	0.00429949	
78.639999	-0.00611192	
78.659996	-0.01663205	
78.680000	-0.02113636	
78.699997	-0.02117109	
78.720001	-0.02104500	
78.739998	-0.02024698	
78.759995	-0.01957524	
78.779999	-0.01822373	
78.799995	-0.01570660	
78.820000	-0.00909252	
78.839996	-0.00038987	
78.860001	0.00809631	
78.879997	0.01056015	
78.900002	0.00207397	
78.919998	-0.00927724	
78.939995	-0.01873264	
78.959999	-0.01982577	
78.979996	-0.01990427	
79.000000	-0.01995270	
79.019997	-0.01950142	
79.040001	-0.01855960	
79.059998	-0.01344267	
79.080002	-0.00524142	
79.099998	0.00710355	
79.119995	0.01539250	
79.139999	0.01532820	
79.159996	0.00183062	
79.180000	-0.01230761	
79.199997	-0.02157728	
79.220001	-0.02161220	
79.239998	-0.02112584	
79.259995	-0.02051054	
79.279999	-0.02010235	
79.299995	-0.01701018	
79.320000	-0.01044570	
79.339996	0.00168833	
79.360001	0.01118380	
79.379997	0.01317433	
79.400002	0.00288568	
79.419998	-0.01018849	
79.439995	-0.01958761	
79.459999	-0.02218005	
79.479996	-0.02203274	
79.500000	-0.02162740	
79.519997	-0.02130404	
79.540001	-0.01888829	
79.559998	-0.01306722	
79.580002	-0.00250065	
79.599998	0.00772353	
79.619995	0.01204062	
79.639999	0.00440872	
79.659996	-0.00821652	
79.680000	-0.01841764	
79.699997	-0.02151883	
79.720001	-0.02137703	
79.739998	-0.02116191	
79.759995	-0.02070946	
79.779999	-0.01885138	
79.799995	-0.01585007	
79.820000	-0.00930965	
79.839996	-0.00305013	
79.860001	0.00031343	
79.879997	-0.00536200	
79.900002	-0.01378372	
79.919998	-0.02070428	
79.939995	-0.02232602	
79.959999	-0.02232602	
79.979996	-0.02209856	
80.000000	-0.02169320	
80.019997	-0.01956488	
80.040001	-0.01486383	
80.059998	-0.00635059	
80.080002	0.00335868	
80.099998	0.00962102	
80.119995	0.00702088	
80.139999	-0.00496867	
80.159996	-0.01626395	
80.180000	-0.02263485	
80.199997	-0.02253680	
80.220001	-0.02199800	
80.239998	-0.02133077	
80.259995	-0.01949824	
80.279999	-0.01522459	
80.299995	-0.00627793	
80.320000	0.00522043	
80.339996	0.01489228	
80.360001	0.01542640	
80.379997	0.00341079	
80.400002	-0.01118343	
80.419998	-0.02111699	
80.439995	-0.02221613	
80.459999	-0.02189179	
80.479996	-0.02189179	
80.500000	-0.02124308	
80.519997	-0.02059455	
80.540001	-0.01604381	
80.559998	-0.00788197	
80.580002	0.00382365	
80.599998	0.01162773	
80.619995	0.00930351	
80.639999	-0.00338686	
80.659996	-0.01601158	
80.680000	-0.02276829	
80.699997	-0.02231483	
80.720001	-0.02192719	
80.739998	-0.02113903	
80.759995	-0.02073869	
80.779999	-0.01822239	
80.799995	-0.01213625	
80.820000	-0.00107215	
80.839996	0.00999397	
80.860001	0.01510037	
80.879997	0.00963321	
80.900002	-0.00433685	
80.919998	-0.01620932	
80.939995	-0.02232419	
80.959999	-0.02205412	
80.979996	-0.02142631	
81.000000	-0.02096066	
81.019997	-0.01913515	
81.040001	-0.01451960	
81.059998	-0.00524409	
81.080002	0.00588833	
81.099998	0.01329342	
81.119995	0.01216905	
81.139999	0.00061825	
81.159996	-0.01203004	
81.180000	-0.02052926	
81.199997	-0.02181897	
81.220001	-0.02153938	
81.239998	-0.02153938	
81.259995	-0.02071865	
81.279999	-0.01797120	
81.299995	-0.01095377	
81.320000	-0.00087690	
81.339996	0.00983196	
81.360001	0.01416542	
81.379997	0.00763668	
81.400002	-0.00593688	
81.419998	-0.01740535	
81.439995	-0.02189179	
81.459999	-0.02189179	
81.479996	-0.02189179	
81.500000	-0.02143882	
81.519997	-0.02111465	
81.540001	-0.01702705	
81.559998	-0.00999743	
81.580002	-0.00021385	
81.599998	0.00582336	
81.619995	0.00284076	
81.639999	-0.00760305	
81.659996	-0.01799808	
81.680000	-0.02276829	
81.699997	-0.02259460	
81.720001	-0.02248636	
81.739998	-0.02165145	
81.759995	-0.02081268	
81.779999	-0.01609977	
81.799995	-0.00871891	
81.820000	0.00215982	
81.839996	0.00885408	
81.860001	0.00515479	
81.879997	-0.00673623	
81.900002	-0.01825145	
81.919998	-0.02266006	
81.939995	-0.02248636	
81.959999	-0.02237831	
81.979996	-0.02209856	
82.000000	-0.02169320	
82.019997	-0.01981023	
82.040001	-0.01549515	
82.059998	-0.00698191	
82.080002	0.00167547	
82.099998	0.00569208	
82.119995	-0.00054286	
82.139999	-0.01156956	
82.159996	-0.02061309	
82.180000	-0.02355060	
82.199997	-0.02331744	
82.220001	-0.02271718	
82.239998	-0.02229013	
82.259995	-0.02047096	
82.279999	-0.01759224	
82.299995	-0.01037873	
82.320000	-0.00252871	
82.339996	0.00241670	
82.360001	-0.00228654	
82.379997	-0.01213458	
82.400002	-0.02050503	
82.419998	-0.02334601	
82.439995	-0.02307042	
82.459999	-0.02252428	
82.479996	-0.02219374	
82.500000	-0.02103014	
82.519997	-0.01970117	
82.540001	-0.01479384	
82.559998	-0.00737874	
82.580002	0.00269178	
82.599998	0.00901791	
82.619995	0.00490326	
82.639999	-0.00671986	
82.659996	-0.01840645	
82.680000	-0.02287067	
82.699997	-0.02297172	
82.720001	-0.02284896	
82.739998	-0.02236779	
82.759995	-0.02187525	
82.779999	-0.01716751	
82.799995	-0.00873511	
82.820000	0.00390182	
82.839996	0.01232354	
82.860001	0.01240204	
82.879997	0.00191948	
82.900002	-0.01171187	
82.919998	-0.02106972	
82.939995	-0.02383971	
82.959999	-0.02346042	
82.979996	-0.02288988	
83.000000	-0.02256252	
83.019997	-0.02112450	
83.040001	-0.01691549	
83.059998	-0.00759420	
83.080002	0.00465256	
83.099998	0.01515248	
83.119995	0.01832350	
83.139999	0.00989142	
83.159996	-0.00520067	
83.180000	-0.01805471	
83.199997	-0.02334149	
83.220001	-0.02325933	
83.239998	-0.02319886	
83.259995	-0.02271718	
83.279999	-0.02216353	
83.299995	-0.01808794	
83.320000	-0.01048328	
83.339996	0.00224499	
83.360001	0.01185890	
83.379997	0.01448676	
83.400002	0.00470150	
83.419998	-0.00929362	
83.439995	-0.02019756	
83.459999	-0.02369390	
83.479996	-0.02338827	
83.500000	-0.02288504	
83.519997	-0.02263168	
83.540001	-0.02137169	
83.559998	-0.01818080	
83.580002	-0.01002215	
83.599998	-0.00016424	
83.619995	0.00799610	
83.639999	0.00669003	
83.659996	-0.00466102	
83.680000	-0.01640373	
83.699997	-0.02341299	
83.720001	-0.02308345	
83.739998	-0.02274440	
83.759995	-0.02263969	
83.779999	-0.02183433	
83.799995	-0.02083121	
83.820000	-0.01655138	
83.839996	-0.00953929	
83.860001	0.00063746	
83.879997	0.00753713	
83.900002	0.00459044	
83.919998	-0.00678016	
83.939995	-0.01861438	
83.959999	-0.02403513	
83.979996	-0.02435948	
84.000000	-0.02422018	
84.019997	-0.02376939	
84.040001	-0.02345791	
84.059998	-0.02099857	
84.080002	-0.01492846	
84.099998	-0.00341675	
84.119995	0.00706682	
84.139999	0.01232003	
84.159996	0.00632459	
84.180000	-0.00666408	
84.199997	-0.01836236	
84.220001	-0.02418995	
84.239998	-0.02414386	
84.259995	-0.02402544	
84.279999	-0.02396999	
84.299995	-0.02261230	
84.320000	-0.02090538	
84.339996	-0.01496103	
84.360001	-0.00697790	
84.379997	0.00248334	
84.400002	0.00719641	
84.419998	0.00191598	
84.439995	-0.00922246	
84.459999	-0.02017851	
84.479996	-0.02448189	
84.500000	-0.02455455	
84.519997	-0.02429852	
84.540001	-0.02344505	
84.559998	-0.02284746	
84.580002	-0.01973891	
84.599998	-0.01394373	
84.619995	-0.00425701	
84.639999	0.00305369	
84.659996	0.00390016	
84.680000	-0.00562155	
84.699997	-0.01629701	
84.720001	-0.02379194	
84.739998	-0.02451196	
84.759995	-0.02421317	
84.779999	-0.02365850	
84.799995	-0.02340247	
84.820000	-0.02094446	
84.839996	-0.01530944	
84.860001	-0.00518496	
84.879997	0.00512990	
84.900002	0.01097737	
84.919998	0.00618161	
84.939995	-0.00657488	
84.959999	-0.01846875	
84.979996	-0.02395713	
85.000000	-0.02387746	
85.019997	-0.02362560	
85.040001	-0.02362560	
85.059998	-0.02239901	
85.080002	-0.01955086	
85.099998	-0.01115519	
85.119995	-0.00093921	
85.139999	0.00830375	
85.159996	0.00898786	
85.180000	-0.00158840	
85.199997	-0.01372126	
85.220001	-0.02319603	
85.239998	-0.02445717	
85.259995	-0.02466512	
85.279999	-0.02451947	
85.299995	-0.02340998	
85.320000	-0.02232903	
85.339996	-0.01813671	
85.360001	-0.01186602	
85.379997	-0.00120860	
85.400002	0.00633745	
85.419998	0.00753446	
85.439995	-0.00274850	
85.459999	-0.01474208	
85.479996	-0.02336188	
85.500000	-0.02496292	
85.519997	-0.02485335	
85.540001	-0.02466512	
85.559998	-0.02451947	
85.580002	-0.02310066	
85.599998	-0.02160384	
85.619995	-0.01575755	
85.639999	-0.00704136	
85.659996	0.00676183	
85.680000	0.01802804	
85.699997	0.02275783	
85.720001	0.01383907	
85.739998	-0.00373107	
85.759995	-0.01855509	
85.779999	-0.02508199	
85.799995	-0.02477001	
85.820000	-0.02452432	
85.839996	-0.02419563	
85.860001	-0.02267811	
85.879997	-0.02128050	
85.900002	-0.01577525	
85.919998	-0.00762577	
85.939995	0.00379810	
85.959999	0.01104651	
85.979996	0.00982361	
86.000000	-0.00231527	
86.019997	-0.01556814	
86.040001	-0.02412815	
86.059998	-0.02507515	
86.080002	-0.02490446	
86.099998	-0.02437100	
86.119995	-0.02401140	
86.139999	-0.02116325	
86.159996	-0.01569207	
86.180000	-0.00497836	
86.199997	0.00692117	
86.220001	0.01634951	
86.239998	0.01877494	
86.259995	0.00954469	
86.279999	-0.00581546	
86.299995	-0.01915570	
86.320000	-0.02451964	
86.339996	-0.02432373	
86.360001	-0.02436866	
86.379997	-0.02394293	
86.400002	-0.02350467	
86.419998	-0.02039663	
86.439995	-0.01400284	
86.459999	-0.00230473	
86.479996	0.00773655	
86.500000	0.01284464	
86.519997	0.00627297	
86.540001	-0.00686617	
86.559998	-0.01906267	
86.580002	-0.02462754	
86.599998	-0.02461968	
86.619995	-0.02423353	
86.639999	-0.02413216	
86.659996	-0.02316797	
86.680000	-0.02167115	
86.699997	-0.01575153	
86.720001	-0.00681506	
86.739998	0.00478534	
86.759995	0.01197864	
86.779999	0.01241873	
86.799995	0.00122736	
86.820000	-0.01239513	
86.839996	-0.02297907	
86.860001	-0.02530897	
86.879997	-0.02520759	
86.900002	-0.02511740	
86.919998	-0.02496392	
86.939995	-0.02335119	
86.959999	-0.02120985	
86.979996	-0.01492612	
87.000000	-0.00627209	
87.019997	0.00387309	
87.040001	0.00948122	
87.059998	0.00512239	
87.080002	-0.00664453	
87.099998	-0.01857881	
87.119995	-0.02418795	
87.139999	-0.02470770	
87.159996	-0.02466512	
87.180000	-0.02451196	
87.199997	-0.02421317	
87.220001	-0.02156176	
87.239998	-0.01652616	
87.259995	-0.00709549	
87.279999	0.00295550	
87.299995	0.01152954	
87.320000	0.01306109	
87.339996	0.00323692	
87.360001	-0.01031092	
87.379997	-0.02182798	
87.400002	-0.02496225	
87.419998	-0.02538846	
87.439995	-0.02519807	
87.459999	-0.02464090	
87.479996	-0.02428900	
87.500000	-0.02207451	
87.519997	-0.01792628	
87.540001	-0.00879824	
87.559998	0.00102961	
87.580002	0.00828470	
87.599998	0.00649193	
87.619995	-0.00569804	
87.639999	-0.01758271	
87.659996	-0.02526654	
87.680000	-0.02511556	
87.699997	-0.02485001	
87.720001	-0.02470219	
87.739998	-0.02406770	
87.759995	-0.02338475	
87.779999	-0.02008148	
87.799995	-0.01335666	
87.820000	-0.00224662	
87.839996	0.00727491	
87.860001	0.01213981	
87.879997	0.00755867	
87.900002	-0.00530656	
87.919998	-0.01758422	
87.939995	-0.02471922	
87.959999	-0.02462921	
87.979996	-0.02435112	
88.000000	-0.02437818	
88.019997	-0.02375169	
88.040001	-0.02288955	
88.059998	-0.01879543	
88.080002	-0.01167797	
88.099998	-0.00006554	
88.119995	0.00894810	
88.139999	0.01285650	
88.159996	0.00593810	
88.180000	-0.00757499	
88.199997	-0.01966377	
88.220001	-0.02553545	
88.239998	-0.02541870	
88.259995	-0.02511740	
88.279999	-0.02496392	
88.299995	-0.02391221	
88.320000	-0.02286984	
88.339996	-0.01711306	
88.360001	-0.00832474	
88.379997	0.00549752	
88.400002	0.01736063	
88.419998	0.02624115	
88.439995	0.02690622	
