Time	Paced_right_y_baseline X
88.400002	0.01374465	
88.419998	0.01203908	
88.439995	0.01066074	
88.459999	0.00673597	
88.479996	0.00132315	
88.500000	-0.00434494	
88.519997	-0.00746644	
88.540001	-0.00751638	
88.559998	-0.00731087	
88.580002	-0.00731087	
88.599998	-0.00751638	
88.619995	-0.00751638	
88.639999	-0.00731087	
88.659996	-0.00710551	
88.680000	-0.00710551	
88.699997	-0.00592406	
88.720001	-0.00474277	
88.739998	-0.00145537	
88.759995	0.00065057	
88.779999	0.00500551	
88.799995	0.00740431	
88.820000	0.01099965	
88.839996	0.01234600	
88.860001	0.01398572	
88.879997	0.01427098	
88.900002	0.01301672	
88.919998	0.01131892	
88.939995	0.00709976	
88.959999	0.00241777	
88.979996	-0.00321038	
89.000000	-0.00615920	
89.019997	-0.00710551	
89.040001	-0.00710551	
89.059998	-0.00710551	
89.079994	-0.00710551	
89.099998	-0.00710551	
89.119995	-0.00710551	
89.139999	-0.00695130	
89.159996	-0.00679725	
89.180000	-0.00510809	
89.199997	-0.00357400	
89.220001	0.00052598	
89.239998	0.00329807	
89.259995	0.00774018	
89.279999	0.00961623	
89.299995	0.01163584	
89.320000	0.01198609	
89.339996	0.01144403	
89.360001	0.01055172	
89.379997	0.00895634	
89.400002	0.00825313	
89.419998	0.00560360	
89.439995	0.00125003	
89.459999	-0.00363512	
89.479996	-0.00657378	
89.500000	-0.00710551	
89.519997	-0.00710551	
89.540001	-0.00726990	
89.559998	-0.00726990	
89.579994	-0.00726990	
89.599998	-0.00710551	
89.619995	-0.00695130	
89.639999	-0.00679725	
89.659996	-0.00540265	
89.680000	-0.00416228	
89.699997	-0.00107735	
89.720001	0.00081529	
89.739998	0.00380357	
89.759995	0.00494778	
89.779999	0.00380221	
89.799995	-0.00011122	
89.820000	-0.00465846	
89.839996	-0.00680029	
89.860001	-0.00726990	
89.879997	-0.00715682	
89.900002	-0.00715682	
89.919998	-0.00720827	
89.939995	-0.00715682	
89.959999	-0.00720827	
89.979996	-0.00635998	
90.000000	-0.00553809	
90.019997	-0.00302111	
90.040001	-0.00113642	
90.059998	0.00254999	
90.079994	0.00459278	
90.099998	0.00570399	
90.119995	0.00344975	
90.139999	-0.00121243	
90.159996	-0.00515956	
90.180000	-0.00741363	
90.199997	-0.00725958	
90.220001	-0.00710551	
90.239998	-0.00715682	
90.259995	-0.00681841	
90.279999	-0.00646968	
90.299995	-0.00428604	
90.320000	-0.00201148	
90.339996	0.00237732	
90.360001	0.00502649	
90.379997	0.00652249	
90.400002	0.00579388	
90.419998	0.00101234	
90.439995	-0.00309661	
90.459999	-0.00710551	
90.479996	-0.00715528	
90.500000	-0.00715528	
90.519997	-0.00720507	
90.540001	-0.00687343	
90.559998	-0.00658344	
90.579994	-0.00470214	
90.599998	-0.00301163	
90.619995	0.00016828	
90.639999	0.00181189	
90.659996	0.00317127	
90.680000	0.00303432	
90.699997	-0.00059488	
90.720001	-0.00408068	
90.739998	-0.00741363	
90.759995	-0.00725958	
90.779999	-0.00710551	
90.799995	-0.00715682	
90.820000	-0.00700276	
90.839996	-0.00690322	
90.860001	-0.00493424	
90.879997	-0.00275972	
90.900002	0.00141390	
90.919998	0.00377004	
90.939995	0.00576663	
90.959999	0.00581859	
90.979996	0.00349715	
91.000000	-0.00018080	
91.019997	-0.00450611	
91.040001	-0.00645800	
91.059998	-0.00710551	
91.079994	-0.00710551	
91.099998	-0.00710551	
91.119995	-0.00710551	
91.139999	-0.00695604	
91.159996	-0.00685650	
91.180000	-0.00484756	
91.199997	-0.00243132	
91.220001	0.00240000	
91.239998	0.00532191	
91.259995	0.00695671	
91.279999	0.00468454	
91.299995	-0.00059488	
91.320000	-0.00514399	
91.339996	-0.00780281	
91.360001	-0.00750555	
91.379997	-0.00735606	
91.400002	-0.00759780	
91.419998	-0.00744969	
91.439995	-0.00715376	
91.459999	-0.00562797	
91.479996	-0.00432277	
91.500000	-0.00014593	
91.519997	0.00290735	
91.540001	0.00657718	
91.559998	0.00737554	
91.579994	0.00614278	
91.599998	0.00169931	
91.619995	-0.00356571	
91.639999	-0.00686954	
91.659996	-0.00769143	
91.680000	-0.00769718	
91.699997	-0.00734861	
91.720001	-0.00705862	
91.739998	-0.00676271	
91.759995	-0.00681536	
91.779999	-0.00481184	
91.799995	-0.00262566	
91.820000	0.00155102	
91.839996	0.00384995	
91.860001	0.00589241	
91.879997	0.00594437	
91.900002	0.00276616	
91.919998	-0.00155914	
91.939995	-0.00608996	
91.959999	-0.00751638	
91.979996	-0.00751638	
92.000000	-0.00731087	
92.019997	-0.00695130	
92.040001	-0.00685176	
92.059998	-0.00618409	
92.079994	-0.00551625	
92.099998	-0.00284539	
92.119995	-0.00068223	
92.139999	0.00377275	
92.159996	0.00627905	
92.180000	0.00781569	
92.199997	0.00482166	
92.220001	-0.00079362	
92.239998	-0.00553656	
92.259995	-0.00819506	
92.279999	-0.00823247	
92.299995	-0.00785682	
92.320000	-0.00753246	
92.339996	-0.00687511	
92.360001	-0.00658496	
92.379997	-0.00503090	
92.400002	-0.00349614	
92.419998	0.00066140	
92.439995	0.00374092	
92.459999	0.00663304	
92.479996	0.00689425	
92.500000	0.00415501	
92.519997	-0.00075299	
92.540001	-0.00581047	
92.559998	-0.00804000	
92.579994	-0.00784090	
92.599998	-0.00749217	
92.619995	-0.00710551	
92.639999	-0.00715682	
92.659996	-0.00635998	
92.680000	-0.00553809	
92.699997	-0.00271605	
92.720001	-0.00013696	
92.739998	0.00456570	
92.759995	0.00731933	
92.779999	0.00773630	
92.799995	0.00380729	
92.820000	-0.00205550	
92.839996	-0.00622404	
92.860001	-0.00781941	
92.879997	-0.00753246	
92.900002	-0.00681841	
92.919998	-0.00646968	
92.939995	-0.00491172	
92.959999	-0.00370030	
92.979996	-0.00062095	
93.000000	0.00134246	
93.019997	0.00411810	
93.040001	0.00501499	
93.059998	0.00414756	
93.079994	-0.00017776	
93.099998	-0.00470841	
93.119995	-0.00751638	
93.139999	-0.00751638	
93.159996	-0.00731087	
93.180000	-0.00676711	
93.199997	-0.00641838	
93.220001	-0.00516158	
93.239998	-0.00395592	
93.259995	-0.00003114	
93.279999	0.00314063	
93.299995	0.00603884	
93.320000	0.00620762	
93.339996	0.00362174	
93.360001	-0.00082037	
93.379997	-0.00561121	
93.400002	-0.00780281	
93.419998	-0.00800817	
93.439995	-0.00786495	
93.459999	-0.00714056	
93.479996	-0.00654839	
93.500000	-0.00399503	
93.519997	-0.00127135	
93.540001	0.00427723	
93.559998	0.00789830	
93.579994	0.01097493	
93.599998	0.00992213	
93.619995	0.00450103	
93.639999	-0.00130978	
93.659996	-0.00653231	
93.680000	-0.00708030	
93.699997	-0.00744562	
93.720001	-0.00710551	
93.739998	-0.00611942	
93.759995	-0.00510404	
93.779999	-0.00248311	
93.799995	-0.00084847	
93.820000	0.00382590	
93.839996	0.00750555	
93.860001	0.01228082	
93.879997	0.01383218	
93.900002	0.01256219	
93.919998	0.00720794	
93.939995	-0.00051633	
93.959999	-0.00603020	
93.979996	-0.00827783	
94.000000	-0.00799987	
94.019997	-0.00772172	
94.040001	-0.00772172	
94.059998	-0.00688003	
94.079994	-0.00600702	
94.099998	-0.00193411	
94.119995	0.00318228	
94.139999	0.01037735	
94.159996	0.01437271	
94.180000	0.01420833	
94.199997	0.00868650	
94.220001	0.00034027	
94.239998	-0.00576459	
94.259995	-0.00810550	
94.279999	-0.00767349	
94.299995	-0.00700751	
94.320000	-0.00685345	
94.339996	-0.00550693	
94.360001	-0.00432090	
94.379997	-0.00104688	
94.400002	0.00258909	
94.419998	0.00773425	
94.439995	0.01078668	
94.459999	0.01043119	
94.479996	0.00593252	
94.500000	-0.00103147	
94.519997	-0.00609048	
94.540001	-0.00822638	
94.559998	-0.00789694	
94.579994	-0.00741363	
94.599998	-0.00731087	
94.619995	-0.00617054	
94.639999	-0.00515532	
94.659996	-0.00186521	
94.680000	0.00207953	
94.699997	0.00873458	
94.720001	0.01316586	
94.739998	0.01563136	
94.759995	0.01418701	
94.779999	0.00831440	
94.799995	0.00091805	
94.820000	-0.00570635	
94.839996	-0.00790235	
94.860001	-0.00790235	
94.879997	-0.00750385	
94.900002	-0.00695130	
94.919998	-0.00685176	
94.939995	-0.00484298	
94.959999	-0.00244503	
94.979996	0.00320801	
95.000000	0.00695165	
95.019997	0.01037668	
95.040001	0.01060081	
95.059998	0.00758748	
95.079994	0.00179851	
95.099998	-0.00469486	
95.119995	-0.00796601	
95.139999	-0.00849216	
95.159996	-0.00835131	
95.180000	-0.00753771	
95.199997	-0.00687987	
95.220001	-0.00419427	
95.239998	-0.00123428	
95.259995	0.00445837	
95.279999	0.00862895	
95.299995	0.01263599	
95.320000	0.01387280	
95.339996	0.01031978	
95.360001	0.00245467	
95.379997	-0.00549136	
95.400002	-0.00895093	
95.419998	-0.00868312	
95.439995	-0.00833438	
95.459999	-0.00800817	
95.479996	-0.00790863	
95.500000	-0.00653265	
95.519997	-0.00516701	
95.540001	-0.00106855	
95.559998	0.00327945	
95.579994	0.00944491	
95.599998	0.01292141	
95.619995	0.01456486	
95.639999	0.01226389	
95.659996	0.00590493	
95.680000	-0.00101708	
95.699997	-0.00639062	
95.720001	-0.00774407	
95.739998	-0.00774424	
95.759995	-0.00729884	
95.779999	-0.00636421	
95.799995	-0.00589731	
95.820000	-0.00430211	
95.839996	-0.00146604	
95.860001	0.00407544	
95.879997	0.00943509	
95.900002	0.01386942	
95.919998	0.01558295	
95.939995	0.01346211	
95.959999	0.00749268	
95.979996	-0.00114727	
96.000000	-0.00673562	
96.019997	-0.00888355	
96.040001	-0.00836062	
96.059998	-0.00818676	
96.079994	-0.00837129	
96.099998	-0.00844340	
96.119995	-0.00816543	
96.139999	-0.00667468	
96.159996	-0.00527637	
96.180000	-0.00163853	
96.199997	0.00128862	
96.220001	0.00601412	
96.239998	0.00849013	
96.259995	0.01085593	
96.279999	0.01140392	
96.299995	0.01153849	
96.320000	0.01128067	
96.339996	0.00692253	
96.360001	0.00078008	
96.379997	-0.00608438	
96.400002	-0.00884868	
96.419998	-0.00939649	
96.439995	-0.00905825	
96.459999	-0.00871985	
96.479996	-0.00855581	
96.500000	-0.00842106	
96.519997	-0.00828613	
96.540001	-0.00665724	
96.559998	-0.00447157	
96.579994	0.00015067	
96.599998	0.00327843	
96.619995	0.00703865	
96.639999	0.00836231	
96.659996	0.00850080	
96.680000	0.00585245	
96.699997	-0.00040223	
96.720001	-0.00549881	
96.739998	-0.00914510	
96.759995	-0.00905114	
96.779999	-0.00887999	
96.799995	-0.00856936	
96.820000	-0.00835453	
96.839996	-0.00822756	
96.860001	-0.00768669	
96.879997	-0.00723842	
96.900002	-0.00470248	
96.919998	-0.00239103	
96.939995	0.00288433	
96.959999	0.00625943	
96.979996	0.00977503	
97.000000	0.01038107	
97.019997	0.00969343	
97.040001	0.00640213	
97.059998	-0.00030945	
97.079994	-0.00580387	
97.099998	-0.00884208	
97.119995	-0.00846016	
97.139999	-0.00849199	
97.159996	-0.00853008	
97.180000	-0.00822976	
97.199997	-0.00763437	
97.220001	-0.00523879	
97.239998	-0.00083967	
97.259995	0.00773172	
97.279999	0.01582639	
97.299995	0.02157219	
97.320000	0.02295646	
97.339996	0.01825939	
97.360001	0.00985628	
97.379997	-0.00078143	
97.400002	-0.00691321	
97.419998	-0.00895533	
97.439995	-0.00856596	
97.459999	-0.00833896	
97.479996	-0.00836587	
97.500000	-0.00802627	
97.519997	-0.00757496	
97.540001	-0.00555569	
97.559998	-0.00289583	
97.579994	0.00275634	
97.599998	0.00716816	
97.619995	0.01210697	
97.639999	0.01405360	
97.659996	0.01356521	
97.680000	0.01094429	
97.699997	0.00527772	
97.720001	-0.00077280	
97.739998	-0.00640789	
97.759995	-0.00899765	
97.779999	-0.00886290	
97.799995	-0.00854515	
97.820000	-0.00784090	
97.839996	-0.00753906	
97.860001	-0.00599228	
97.879997	-0.00483215	
97.900002	-0.00187367	
97.919998	0.00016218	
97.939995	0.00459921	
97.959999	0.00744037	
97.979996	0.00820607	
98.000000	0.00405309	
98.019997	-0.00215605	
98.040001	-0.00650421	
98.059998	-0.00829747	
98.079994	-0.00822756	
98.099998	-0.00818947	
98.119995	-0.00822756	
98.139999	-0.00770006	
98.159996	-0.00721048	
98.180000	-0.00435832	
98.199997	-0.00072320	
98.220001	0.00571024	
98.239998	0.01033317	
98.259995	0.01492476	
98.279999	0.01671785	
98.299995	0.01675205	
98.320000	0.01486517	
98.339996	0.00987355	
98.360001	0.00275126	
98.379997	-0.00433986	
98.400002	-0.00824770	
98.419998	-0.00829595	
98.439995	-0.00791387	
98.459999	-0.00639586	
98.479996	-0.00536135	
98.500000	-0.00258113	
98.519997	-0.00049093	
98.540001	0.00469774	
98.559998	0.00911869	
98.579994	0.01531039	
98.599998	0.01840396	
98.619995	0.01930305	
98.639999	0.01588428	
98.659996	0.00714920	
98.680000	-0.00086811	
98.699997	-0.00742175	
98.720001	-0.00868532	
98.739998	-0.00858730	
98.759995	-0.00792979	
98.779999	-0.00705862	
98.799995	-0.00687072	
98.820000	-0.00499737	
98.839996	-0.00237019	
98.860001	0.00330822	
98.879997	0.00880788	
98.900002	0.01538251	
98.919998	0.01890573	
98.939995	0.02125901	
98.959999	0.02159555	
98.979996	0.02047098	
99.000000	0.01861016	
99.019997	0.01356301	
99.040001	0.00568317	
99.059998	-0.00234041	
99.079994	-0.00717798	
99.099998	-0.00559869	
99.119995	-0.00306478	
99.139999	0.00069442	
99.159996	0.00233059	
99.180000	0.00479203	
99.199997	0.00602834	
99.220001	0.00904912	
99.239998	0.01083358	
99.259995	0.01343977	
99.279999	0.01426148	
99.299995	0.01209901	
99.320000	0.00629802	
99.339996	-0.00187436	
99.360001	-0.00690830	
99.379997	-0.00885223	
99.400002	-0.00846270	
99.419998	-0.00818947	
99.439995	-0.00822756	
99.459999	-0.00746983	
99.479996	-0.00660731	
99.500000	-0.00340302	
99.519997	0.00091501	
99.540001	0.00832947	
99.559998	0.01466914	
99.579994	0.02100186	
99.599998	0.02409576	
99.619995	0.02758512	
99.639999	0.02920996	
99.659996	0.03133705	
99.680000	0.03183933	
99.699997	0.02947845	
99.720001	0.02233890	
99.739998	0.00829765	
99.759995	-0.00288060	
99.779999	-0.00968683	
99.799995	-0.00945202	
99.820000	-0.00841902	
99.839996	-0.00748117	
99.860001	-0.00564237	
99.879997	-0.00453810	
99.900002	-0.00032808	
99.919998	0.00462072	
99.939995	0.01259823	
99.959999	0.01746984	
99.979996	0.01990657	
100.000000	0.01808029	
100.019997	0.01173402	
100.040001	0.00268999	
100.059998	-0.00535390	
100.079994	-0.00890692	
100.099998	-0.00909753	
100.119995	-0.00882548	
100.139999	-0.00799936	
100.159996	-0.00719084	
100.180000	-0.00471501	
100.199997	-0.00259891	
100.220001	0.00246517	
100.239998	0.00751942	
100.259995	0.01452203	
100.279999	0.01858561	
100.299995	0.01920487	
100.320000	0.01561461	
100.339996	0.00749201	
100.360001	-0.00053868	
100.379997	-0.00719270	
100.400002	-0.00899562	
100.419998	-0.00923686	
100.439995	-0.00863656	
100.459999	-0.00828733	
100.479996	-0.00798260	
100.500000	-0.00605729	
100.519997	-0.00401889	
100.540001	0.00101133	
100.559998	0.00486229	
100.579994	0.00970663	
100.599998	0.01144387	
100.619995	0.01172590	
100.639999	0.01083358	
100.659996	0.00874574	
100.680000	0.00610909	
100.699997	0.00008836	
100.720001	-0.00477391	
100.739998	-0.00850874	
100.759995	-0.00855717	
100.779999	-0.00848962	
100.799995	-0.00799377	
100.820000	-0.00725839	
100.839996	-0.00666012	
100.860001	-0.00411877	
100.879997	-0.00130334	
100.900002	0.00470722	
100.919998	0.00924176	
100.939995	0.01534595	
100.959999	0.01831357	
100.979996	0.01946117	
101.000000	0.01809146	
101.019997	0.01331009	
101.040001	0.00626603	
101.059998	-0.00252476	
101.079994	-0.00774205	
101.099998	-0.00910379	
101.119995	-0.00858730	
101.139999	-0.00811362	
101.159996	-0.00803678	
101.180000	-0.00663406	
101.199997	-0.00452270	
101.220001	0.00080107	
101.239998	0.00634813	
101.259995	0.01346719	
101.279999	0.01741566	
101.299995	0.01861507	
101.320000	0.01544279	
101.339996	0.00792521	
101.360001	0.00000644	
101.379997	-0.00651978	
101.400002	-0.00872679	
101.419998	-0.00907992	
101.439995	-0.00873052	
101.459999	-0.00851111	
101.479996	-0.00838855	
101.500000	-0.00711636	
101.519997	-0.00445227	
101.540001	0.00099525	
101.559998	0.00599888	
101.579994	0.01179463	
101.599998	0.01469199	
101.619995	0.01799598	
101.639999	0.01925278	
101.659996	0.02076960	
101.680000	0.02104045	
101.699997	0.01968446	
101.720001	0.01774240	
101.739998	0.01275381	
101.759995	0.00797059	
101.779999	-0.00046554	
101.799995	-0.00584449	
101.820000	-0.00923854	
101.839996	-0.00873289	
101.860001	-0.00849825	
101.879997	-0.00880703	
101.900002	-0.00890386	
101.919998	-0.00872985	
101.939995	-0.00826564	
101.959999	-0.00797549	
101.979996	-0.00686377	
102.000000	-0.00604188	
102.019997	-0.00322764	
102.040001	-0.00013627	
102.059998	0.00596401	
102.079994	0.01011665	
102.099998	0.01394865	
102.119995	0.01477189	
102.139999	0.01484655	
102.159996	0.01414333	
102.180000	0.01234414	
102.199997	0.01124817	
102.220001	0.00865637	
102.239998	0.00694960	
102.259995	0.00143860	
102.279999	-0.00263005	
102.299995	-0.00749776	
102.320000	-0.00856122	
102.339996	-0.00964129	
102.360001	-0.00971171	
102.379997	-0.00971171	
102.399994	-0.00947690	
102.419998	-0.00876725	
102.439995	-0.00812820	
102.459999	-0.00684229	
102.479996	-0.00590831	
102.500000	-0.00326015	
102.519997	-0.00142303	
102.540001	0.00320056	
102.559998	0.00625943	
102.579994	0.00947639	
102.599998	0.00978331	
102.619995	0.00821249	
102.639999	0.00472178	
102.659996	-0.00178227	
102.680000	-0.00655754	
102.699997	-0.00973524	
102.720001	-0.00973541	
102.739998	-0.00957087	
102.759995	-0.00908686	
102.779999	-0.00859372	
102.799995	-0.00826497	
102.820000	-0.00794552	
102.839996	-0.00779943	
102.860001	-0.00742243	
102.879997	-0.00719152	
102.899994	-0.00454335	
102.919998	-0.00212626	
102.939995	0.00193445	
102.959999	0.00357807	
102.979996	0.00545006	
103.000000	0.00567825	
103.019997	0.00605594	
103.040001	0.00620525	
103.059998	0.00567420	
103.079994	0.00416380	
103.099998	-0.00104789	
103.119995	-0.00557922	
103.139999	-0.00928612	
103.159996	-0.00929153	
103.180000	-0.00929153	
103.199997	-0.00912462	
103.220001	-0.00889641	
103.239998	-0.00867330	
103.259995	-0.00829239	
103.279999	-0.00797296	
103.299995	-0.00631054	
103.320000	-0.00496775	
103.339996	-0.00231959	
103.360001	-0.00086692	
103.379997	0.00208190	
103.399994	0.00372569	
103.419998	0.00494778	
103.439995	0.00452574	
103.459999	0.00032283	
103.479996	-0.00360617	
103.500000	-0.00795077	
103.519997	-0.00851417	
103.540001	-0.00898378	
103.559998	-0.00888999	
103.579994	-0.00888999	
103.599998	-0.00882870	
103.619995	-0.00874846	
103.639999	-0.00841987	
103.659996	-0.00787206	
103.680000	-0.00734304	
103.699997	-0.00626281	
103.720001	-0.00555705	
103.739998	-0.00328486	
103.759995	-0.00157066	
103.779999	0.00154527	
103.799995	0.00309458	
103.820000	0.00443569	
103.839996	0.00437440	
103.860001	0.00196290	
103.879997	-0.00184338	
103.899994	-0.00647154	
103.919998	-0.00842953	
103.939995	-0.00891283	
103.959999	-0.00841987	
103.979996	-0.00824635	
104.000000	-0.00809163	
104.019997	-0.00794552	
104.040001	-0.00779943	
104.059998	-0.00732982	
104.079994	-0.00700648	
104.099998	-0.00572802	
104.119995	-0.00477307	
104.139999	-0.00292428	
104.159996	-0.00203043	
104.180000	-0.00035788	
104.199997	0.00042051	
104.220001	0.00157726	
104.239998	0.00182238	
104.259995	-0.00006077	
104.279999	-0.00320716	
104.299995	-0.00654908	
104.320000	-0.00776286	
104.339996	-0.00809163	
104.360001	-0.00809163	
104.379997	-0.00842038	
104.399994	-0.00859390	
104.419998	-0.00874846	
104.439995	-0.00841987	
104.459999	-0.00801155	
104.479996	-0.00762202	
104.500000	-0.00654197	
104.519997	-0.00569654	
104.540001	-0.00359382	
104.559998	-0.00233634	
104.579994	-0.00062230	
104.599998	-0.00016557	
104.619995	0.00059353	
104.639999	0.00089638	
104.659996	0.00012019	
104.680000	-0.00161500	
104.699997	-0.00471179	
104.720001	-0.00672971	
104.739998	-0.00794552	
104.759995	-0.00779943	
104.779999	-0.00765334	
104.799995	-0.00765334	
104.820000	-0.00765334	
104.839996	-0.00765334	
104.860001	-0.00751774	
104.879997	-0.00738196	
104.899994	-0.00536795	
104.919998	-0.00333904	
104.939995	-0.00052378	
104.959999	0.00041290	
104.979996	0.00089638	
105.000000	0.00059369	
105.019997	-0.00104992	
105.040001	-0.00253813	
105.059998	-0.00514449	
105.079994	-0.00640991	
105.099998	-0.00738722	
105.119995	-0.00738722	
105.139999	-0.00762202	
105.159996	-0.00776286	
105.180000	-0.00780451	
105.199997	-0.00761153	
105.220001	-0.00742243	
105.239998	-0.00719152	
105.259995	-0.00591306	
105.279999	-0.00486568	
105.299995	-0.00229301	
105.320000	-0.00062060	
105.339996	0.00239271	
105.360001	0.00388075	
105.379997	0.00484417	
105.399994	0.00446649	
105.419998	0.00209510	
105.439995	-0.00047621	
105.459999	-0.00459448	
105.479996	-0.00671870	
105.500000	-0.00820775	
105.519997	-0.00814968	
105.540001	-0.00809163	
105.559998	-0.00809163	
105.579994	-0.00809163	
105.599998	-0.00809163	
105.619995	-0.00756378	
105.639999	-0.00703578	
105.659996	-0.00438896	
105.680000	-0.00212286	
105.699997	0.00270268	
105.720001	0.00540942	
105.739998	0.00760102	
105.759995	0.00723334	
105.779999	0.00601479	
105.799995	0.00516395	
105.820000	0.00070627	
105.839996	-0.00295492	
105.860001	-0.00722352	
105.879997	-0.00772156	
105.899994	-0.00832896	
105.919998	-0.00816543	
105.939995	-0.00800748	
105.959999	-0.00768600	
105.979996	-0.00724638	
106.000000	-0.00696467	
106.019997	-0.00564237	
106.040001	-0.00460193	
106.059998	-0.00185539	
106.079994	0.00025055	
106.099998	0.00482182	
106.119995	0.00768703	
106.139999	0.01088047	
106.159996	0.01160841	
106.180000	0.01044066	
106.199997	0.00700547	
106.220001	-0.00003859	
106.239998	-0.00518698	
106.259995	-0.00803915	
106.279999	-0.00733490	
106.299995	-0.00663033	
106.320000	-0.00668281	
106.339996	-0.00576323	
106.360001	-0.00457872	
106.379997	-0.00183204	
106.399994	-0.00000508	
106.419998	0.00360024	
106.439995	0.00564373	
106.459999	0.00701292	
106.479996	0.00633848	
106.500000	0.00469503	
106.519997	0.00343552	
106.540001	0.00030336	
106.559998	-0.00207546	
106.579994	-0.00492322	
106.599998	-0.00595115	
106.619995	-0.00655110	
106.639999	-0.00660393	
106.659996	-0.00650708	
106.680000	-0.00667468	
106.699997	-0.00657785	
106.720001	-0.00663033	
106.739998	-0.00597282	
106.759995	-0.00536795	
106.779999	-0.00342096	
106.799995	-0.00213133	
106.820000	-0.00008668	
106.839996	0.00066869	
106.860001	0.00268964	
106.879997	0.00407307	
106.899994	0.00571668	
106.919998	0.00609437	
106.939995	0.00555502	
106.959999	0.00462952	
106.979996	-0.00031962	
107.000000	-0.00430550	
107.019997	-0.00812344	
107.040001	-0.00796008	
107.059998	-0.00796939	
107.079994	-0.00790575	
107.099998	-0.00820978	
107.119995	-0.00820030	
107.139999	-0.00771698	
107.159996	-0.00682433	
107.180000	-0.00405987	
107.199997	-0.00188451	
107.220001	0.00177008	
107.239998	0.00324932	
107.259995	0.00513467	
107.279999	0.00554079	
107.299995	0.00652707	
107.320000	0.00720100	
107.339996	0.00702240	
107.360001	0.00582317	
107.379997	0.00049008	
107.399994	-0.00403075	
107.419998	-0.00826040	
107.439995	-0.00848404	
107.459999	-0.00858358	
107.479996	-0.00856902	
107.500000	-0.00846134	
107.519997	-0.00831203	
107.540001	-0.00825262	
107.559998	-0.00812735	
107.579994	-0.00793453	
107.599998	-0.00766452	
107.619995	-0.00717205	
107.639999	-0.00692540	
107.659996	-0.00558989	
107.680000	-0.00460193	
107.699997	-0.00212981	
107.720001	-0.00069831	
107.739998	0.00222953	
107.759995	0.00372569	
107.779999	0.00619289	
107.799995	0.00716427	
107.820000	0.00813547	
107.839996	0.00813547	
107.860001	0.00813547	
107.879997	0.00829425	
107.899994	0.00770056	
107.919998	0.00710687	
107.939995	0.00486499	
107.959999	0.00318228	
107.979996	-0.00145385	
108.000000	-0.00464441	
108.019997	-0.00770497	
108.040001	-0.00785445	
108.059998	-0.00781061	
108.079994	-0.00774713	
108.099998	-0.00787239	
108.119995	-0.00802188	
108.139999	-0.00817712	
108.159996	-0.00794637	
108.180000	-0.00807165	
108.199997	-0.00802188	
108.220001	-0.00797786	
108.239998	-0.00774713	
108.259995	-0.00729884	
108.279999	-0.00705270	
108.299995	-0.00670989	
108.320000	-0.00671835	
108.339996	-0.00512469	
108.360001	-0.00343706	
108.379997	-0.00073488	
108.399994	0.00041763	
108.419998	0.00238459	
108.439995	0.00334513	
108.459999	0.00483960	
108.479996	0.00549695	
108.500000	0.00573175	
108.519997	0.00500128	
108.540001	0.00058980	
108.559998	-0.00344874	
108.579994	-0.00737368	
108.599998	-0.00762269	
108.619995	-0.00804693	
108.639999	-0.00802763	
108.659996	-0.00825262	
108.680000	-0.00812735	
108.699997	-0.00834216	
108.720001	-0.00830476	
108.739998	-0.00832389	
108.759995	-0.00800952	
108.779999	-0.00782821	
108.799995	-0.00755990	
108.820000	-0.00756615	
108.839996	-0.00741211	
108.860001	-0.00716901	
108.879997	-0.00682265	
108.899994	-0.00558989	
108.919998	-0.00456366	
108.939995	-0.00208360	
108.959999	-0.00058337	
108.979996	0.00254813	
109.000000	0.00427790	
109.019997	0.00555772	
109.040001	0.00516836	
109.059998	0.00161602	
109.079994	-0.00249057	
109.099998	-0.00708826	
109.119995	-0.00838482	
109.139999	-0.00858831	
109.159996	-0.00833878	
109.180000	-0.00818947	
109.199997	-0.00822756	
109.220001	-0.00799496	
109.239998	-0.00784548	
109.259995	-0.00777675	
109.279999	-0.00782211	
109.299995	-0.00793096	
109.320000	-0.00780620	
109.339996	-0.00745764	
109.360001	-0.00705270	
109.379997	-0.00567791	
109.399994	-0.00464594	
109.419998	-0.00155813	
109.439995	0.00070187	
109.459999	0.00454521	
109.479996	0.00653316	
109.500000	0.00817220	
109.519997	0.00822774	
109.540001	0.00693589	
109.559998	0.00402956	
109.579994	-0.00151309	
109.599998	-0.00569281	
109.619995	-0.00802068	
109.639999	-0.00775762	
109.659996	-0.00808214	
109.680000	-0.00823636	
109.699997	-0.00834522	
109.720001	-0.00791523	
109.739998	-0.00760712	
109.759995	-0.00734861	
109.779999	-0.00696197	
109.799995	-0.00682111	
109.820000	-0.00508067	
109.839996	-0.00358349	
109.860001	-0.00038733	
109.879997	0.00125916	
109.899994	0.00483792	
109.919998	0.00677016	
109.939995	0.00791962	
109.959999	0.00698787	
109.979996	0.00552250	
110.000000	0.00437000	
110.019997	-0.00022431	
110.040001	-0.00432700	
110.059998	-0.00791810	
110.079994	-0.00796008	
110.099998	-0.00813834	
110.119995	-0.00823011	
110.139999	-0.00837958	
110.159996	-0.00838585	
110.180000	-0.00846134	
110.199997	-0.00831203	
110.220001	-0.00825262	
110.239998	-0.00812735	
110.259995	-0.00787832	
110.279999	-0.00750385	
110.299995	-0.00701156	
110.320000	-0.00682111	
110.339996	-0.00558989	
110.360001	-0.00460193	
110.379997	-0.00177498	
110.399994	0.00001134	
110.419998	0.00376073	
110.439995	0.00572397	
110.459999	0.00741328	
110.479996	0.00713938	
110.500000	0.00589561	
110.519997	0.00492561	
