Time	Paced_left_y_baseline X
66.680000	0.00508422	
66.699997	-0.00299579	
66.720001	-0.00991003	
66.739998	-0.01263867	
66.760002	-0.01171625	
66.779999	-0.00979570	
66.799995	-0.00729591	
66.820000	-0.00221089	
66.839996	0.00177446	
66.860001	0.00391696	
66.879997	0.00146525	
66.900002	-0.00406821	
66.919998	-0.00915742	
66.939995	-0.01184319	
66.959999	-0.01144738	
66.979996	-0.00976543	
67.000000	-0.00722057	
67.019997	-0.00192723	
67.040001	0.00207981	
67.059998	0.00383894	
67.080002	-0.00055921	
67.099998	-0.00605029	
67.119995	-0.01055840	
67.139999	-0.01063743	
67.159996	-0.00945991	
67.180000	-0.00354208	
67.199997	0.00493793	
67.220001	0.01552597	
67.239998	0.02137974	
67.260002	0.02044384	
67.279999	0.01248761	
67.299995	0.00015187	
67.320000	-0.00897667	
67.339996	-0.01224186	
67.360001	-0.01099978	
67.379997	-0.00691691	
67.400002	-0.00115310	
67.419998	0.00705117	
67.439995	0.01241480	
67.459999	0.01412331	
67.479996	0.01039219	
67.500000	0.00135714	
67.519997	-0.00685772	
67.540001	-0.01194458	
67.559998	-0.01172733	
67.580002	-0.00998722	
67.599998	-0.00756174	
67.619995	-0.00234775	
67.639999	0.00169073	
67.659996	0.00385760	
67.680000	0.00272077	
67.699997	-0.00295022	
67.720001	-0.00769070	
67.739998	-0.01172398	
67.760002	-0.01153481	
67.779999	-0.00951809	
67.799995	-0.00534073	
67.820000	0.00252372	
67.839996	0.00922965	
67.860001	0.01336195	
67.879997	0.01212676	
67.900002	0.00393949	
67.919998	-0.00432228	
67.939995	-0.01134716	
67.959999	-0.01210466	
67.979996	-0.01124023	
68.000000	-0.00990297	
68.019997	-0.00498997	
68.040001	-0.00052474	
68.059998	0.00466402	
68.080002	0.00627820	
68.099998	0.00530045	
68.119995	0.00035751	
68.139999	-0.00630251	
68.159996	-0.01124965	
68.180000	-0.01214585	
68.199997	-0.01130496	
68.220001	-0.00827920	
68.239998	-0.00469606	
68.260002	0.00065665	
68.279999	0.00382447	
68.299995	0.00401415	
68.320000	-0.00107020	
68.339996	-0.00719669	
68.360001	-0.01173760	
68.379997	-0.01185782	
68.400002	-0.01092444	
68.419998	-0.00692514	
68.439995	-0.00054963	
68.459999	0.00939879	
68.479996	0.01628093	
68.500000	0.01919587	
68.519997	0.01547013	
68.540001	0.00491758	
68.559998	-0.00500762	
68.580002	-0.01168312	
68.599998	-0.01153195	
68.619995	-0.01000705	
68.639999	-0.00762546	
68.659996	-0.00201970	
68.680000	0.00317763	
68.699997	0.00947328	
68.720001	0.01254477	
68.739998	0.01404646	
68.760002	0.01181401	
68.779999	0.00388585	
68.799995	-0.00435607	
68.820000	-0.01114607	
68.839996	-0.01224017	
68.860001	-0.01179409	
68.879997	-0.01121299	
68.900002	-0.00888149	
68.919998	-0.00570846	
68.939995	-0.00060713	
68.959999	0.00274381	
68.979996	0.00405619	
69.000000	0.00050010	
69.019997	-0.00531718	
69.040001	-0.01051889	
69.059998	-0.01215594	
69.080002	-0.01153179	
69.099998	-0.00936979	
69.119995	-0.00600439	
69.139999	-0.00056542	
69.159996	0.00333585	
69.180000	0.00477482	
69.199997	0.00195892	
69.220001	-0.00392394	
69.239998	-0.00917205	
69.260002	-0.01179527	
69.279999	-0.01135136	
69.299995	-0.00850688	
69.320000	-0.00338520	
69.339996	0.00426300	
69.360001	0.00951028	
69.379997	0.01132405	
69.400002	0.00718097	
69.419998	-0.00091079	
69.439995	-0.00828996	
69.459999	-0.01198308	
69.479996	-0.01172733	
69.500000	-0.00872849	
69.519997	-0.00350443	
69.540001	0.00398186	
69.559998	0.00872503	
69.580002	0.01039773	
69.599998	0.00737283	
69.619995	-0.00026159	
69.639999	-0.00730649	
69.659996	-0.01176786	
69.680000	-0.01161973	
69.699997	-0.00965379	
69.720001	-0.00624870	
69.739998	-0.00069574	
69.760002	0.00303958	
69.779999	0.00431916	
69.799995	0.00177531	
69.820000	-0.00403373	
69.839996	-0.00897399	
69.860001	-0.01179527	
69.879997	-0.01135136	
69.900002	-0.01081583	
69.919998	-0.01072386	
69.939995	-0.00959846	
69.959999	-0.00852722	
69.979996	-0.00698651	
70.000000	-0.00647940	
70.019997	-0.00749868	
70.040001	-0.00898121	
70.059998	-0.01046962	
70.080002	-0.01046373	
70.099998	-0.00922720	
70.119995	-0.00719704	
70.139999	-0.00358564	
70.159996	-0.00121111	
70.180000	-0.00131097	
70.199997	-0.00491616	
70.220001	-0.00872546	
70.239998	-0.01084778	
70.260002	-0.01054159	
70.279999	-0.01001497	
70.299995	-0.00689840	
70.320000	-0.00189309	
70.339996	0.00555603	
70.360001	0.01041573	
70.379997	0.01256411	
70.400002	0.00990541	
70.419998	0.00178102	
70.439995	-0.00617085	
70.459999	-0.01162830	
70.479996	-0.01161973	
70.500000	-0.01011887	
70.519997	-0.00873050	
70.540001	-0.00382541	
70.559998	0.00047724	
70.580002	0.00558242	
70.599998	0.00717089	
70.619995	0.00613326	
70.639999	0.00008580	
70.659996	-0.00701410	
70.680000	-0.01223800	
70.699997	-0.01249626	
70.720001	-0.01170194	
70.739998	-0.00905100	
70.760002	-0.00713986	
70.779999	-0.00306135	
70.799995	-0.00083950	
70.820000	0.00007083	
70.839996	-0.00357571	
70.860001	-0.00827853	
70.879997	-0.01172380	
70.900002	-0.01215594	
70.919998	-0.01153179	
70.939995	-0.00952113	
70.959999	-0.00721098	
70.979996	-0.00264958	
71.000000	0.00052516	
71.019997	0.00188561	
71.040001	-0.00193563	
71.059998	-0.00712121	
71.080002	-0.01141593	
71.099998	-0.01201200	
71.119995	-0.01124376	
71.139999	-0.00788273	
71.159996	-0.00312929	
71.180000	0.00320874	
71.199997	0.00695415	
71.220001	0.00667284	
71.239998	0.00060183	
71.260002	-0.00674438	
71.279999	-0.01222505	
71.299995	-0.01249206	
71.320000	-0.01147798	
71.339996	-0.00810266	
71.360001	-0.00507775	
71.379997	-0.00047126	
71.400002	0.00177395	
71.419998	0.00151587	
71.439995	-0.00223510	
71.459999	-0.00761572	
71.479996	-0.01115078	
71.500000	-0.01185782	
71.519997	-0.01093522	
71.540001	-0.00748993	
71.559998	-0.00382911	
71.580002	0.00120765	
71.599998	0.00372124	
71.619995	0.00297906	
71.639999	-0.00206763	
71.659996	-0.00787029	
71.680000	-0.01155517	
71.699997	-0.01138113	
71.720001	-0.01045129	
71.739998	-0.00716206	
71.760002	-0.00241199	
71.779999	0.00343153	
71.799995	0.00691581	
71.820000	0.00628090	
71.839996	0.00111467	
71.860001	-0.00581522	
71.879997	-0.01101676	
71.900002	-0.01175877	
71.919998	-0.01073748	
71.939995	-0.00771256	
71.959999	-0.00370535	
71.979996	0.00233404	
72.000000	0.00637019	
72.019997	0.00711221	
72.040001	0.00349660	
72.059998	-0.00356410	
72.080002	-0.00933482	
72.099998	-0.01215594	
72.119995	-0.01153179	
72.139999	-0.00922990	
72.159996	-0.00687723	
72.180000	-0.00231580	
72.199997	0.00056803	
72.220001	0.00202164	
72.239998	-0.00002232	
72.260002	-0.00502764	
72.279999	-0.00927782	
72.299995	-0.01179527	
72.320000	-0.01135136	
72.339996	-0.00968018	
72.360001	-0.00825903	
72.379997	-0.00354949	
72.400002	0.00143313	
72.419998	0.00808121	
72.439995	0.01144074	
72.459999	0.01185286	
72.479996	0.00680853	
72.500000	-0.00188485	
72.519997	-0.00913103	
72.540001	-0.01215594	
72.559998	-0.01153179	
72.580002	-0.01081583	
72.599998	-0.01072386	
72.619995	-0.00904594	
72.639999	-0.00722696	
72.659996	-0.00225461	
72.680000	0.00173360	
72.699997	0.00616471	
72.720001	0.00744227	
72.739998	0.00562850	
72.760002	-0.00028765	
72.779999	-0.00729002	
72.799995	-0.01183310	
72.820000	-0.01225750	
72.839996	-0.01159434	
72.860001	-0.01095136	
72.879997	-0.01100078	
72.900002	-0.01023540	
72.919998	-0.00880702	
72.939995	-0.00372283	
72.959999	0.00227083	
72.979996	0.01083541	
73.000000	0.01574421	
73.019997	0.01858097	
73.040001	0.01715864	
73.059998	0.01179114	
73.080002	0.00168535	
73.099998	-0.00777142	
73.119995	-0.01328318	
73.139999	-0.01296404	
73.159996	-0.01221782	
73.180000	-0.01152371	
73.199997	-0.01157585	
73.220001	-0.01075126	
73.239998	-0.00825432	
73.260002	-0.00298838	
73.279999	0.00315408	
73.299995	0.01045239	
73.320000	0.01503330	
73.339996	0.01831917	
73.360001	0.01882848	
73.379997	0.01792975	
73.400002	0.01490685	
73.419998	0.00774358	
73.439995	-0.00127618	
73.459999	-0.00886065	
73.479996	-0.01231988	
73.500000	-0.01205656	
73.519997	-0.01156189	
73.540001	-0.01105173	
73.559998	-0.01105173	
73.580002	-0.01090327	
73.599998	-0.01075025	
73.619995	-0.00959779	
73.639999	-0.00766027	
73.659996	-0.00268270	
73.680000	0.00269522	
73.699997	0.00970465	
73.720001	0.01388353	
73.739998	0.01868792	
73.760002	0.02092676	
73.779999	0.02222836	
73.799995	0.02150534	
73.820000	0.01819743	
73.839996	0.01515923	
73.860001	0.00959855	
73.879997	0.00440171	
73.900002	-0.00356713	
73.919998	-0.00901349	
73.939995	-0.01213139	
73.959999	-0.01202361	
73.979996	-0.01191600	
74.000000	-0.01191600	
74.019997	-0.01148790	
74.040001	-0.01105997	
74.059998	-0.00961949	
74.080002	-0.00857228	
74.099998	-0.00445762	
74.119995	-0.00025907	
74.139999	0.00605458	
74.159996	0.00930093	
74.180000	0.01292863	
74.199997	0.01440680	
74.220001	0.01646101	
74.239998	0.01703724	
74.260002	0.01617567	
74.279999	0.01305728	
74.299995	0.00584237	
74.320000	-0.00222972	
74.339996	-0.00924267	
74.360001	-0.01215880	
74.379997	-0.01215594	
74.400002	-0.01153179	
74.419998	-0.01081583	
74.439995	-0.01072386	
74.459999	-0.00949641	
74.479996	-0.00758410	
74.500000	-0.00246377	
74.519997	0.00327128	
74.540001	0.01049845	
74.559998	0.01451777	
74.580002	0.01562484	
74.599998	0.01114076	
74.619995	0.00116141	
74.639999	-0.00772400	
74.659996	-0.01265953	
74.680000	-0.01209995	
74.699997	-0.01119180	
74.720001	-0.01091167	
74.739998	-0.00886720	
74.760002	-0.00710253	
74.779999	-0.00244091	
74.799995	0.00109617	
74.820000	0.00513214	
74.839996	0.00627097	
74.860001	0.00275004	
74.879997	-0.00333039	
74.900002	-0.01001714	
74.919998	-0.01268424	
74.939995	-0.01249626	
74.959999	-0.01170194	
74.979996	-0.00941637	
75.000000	-0.00701578	
75.019997	-0.00189410	
75.040001	0.00274381	
75.059998	0.00764135	
75.080002	0.00981814	
75.099998	0.00734709	
75.119995	-0.00023922	
75.139999	-0.00824726	
75.159996	-0.01261547	
75.180000	-0.01232728	
75.199997	-0.01161754	
75.220001	-0.01006036	
75.239998	-0.00907452	
75.259995	-0.00496711	
75.279999	-0.00125280	
75.299995	0.00275071	
75.320000	0.00363280	
75.339996	0.00060906	
75.360001	-0.00466847	
75.379997	-0.01036772	
75.400002	-0.01261547	
75.419998	-0.01163806	
75.439995	-0.01023909	
75.459999	-0.00593898	
75.479996	-0.00103253	
75.500000	0.00501813	
75.519997	0.00816780	
75.540001	0.00665064	
75.559998	-0.00028564	
75.580002	-0.00788961	
75.599998	-0.01283255	
75.619995	-0.01263615	
75.639999	-0.01177190	
75.659996	-0.00918315	
75.680000	-0.00581792	
75.699997	0.00012009	
75.720001	0.00448041	
75.739998	0.00814141	
75.759995	0.00908267	
75.779999	0.00531961	
75.799995	-0.00204274	
75.820000	-0.00963193	
75.839996	-0.01266339	
75.860001	-0.01232728	
75.879997	-0.01161754	
75.900002	-0.00900559	
75.919998	-0.00681484	
75.939995	-0.00289187	
75.959999	-0.00087078	
75.979996	0.00000693	
76.000000	-0.00277686	
76.019997	-0.00698785	
76.040001	-0.01034452	
76.059998	-0.01162511	
76.080002	-0.01147832	
76.099998	-0.01002707	
76.119995	-0.00857313	
76.139999	-0.00392881	
76.159996	-0.00058880	
76.180000	0.00198565	
76.199997	0.00051288	
76.220001	-0.00443409	
76.239998	-0.00876480	
76.259995	-0.01211524	
76.279999	-0.01199166	
76.299995	-0.01001143	
76.320000	-0.00761706	
76.339996	-0.00227091	
76.360001	0.00135966	
76.379997	0.00433278	
76.400002	0.00420734	
76.419998	0.00039804	
76.439995	-0.00465201	
76.459999	-0.01026230	
76.479996	-0.01233013	
76.500000	-0.01222689	
76.519997	-0.01141678	
76.540001	-0.00841641	
76.559998	-0.00592384	
76.580002	-0.00199112	
76.599998	-0.00024831	
76.619995	-0.00026713	
76.639999	-0.00375898	
76.659996	-0.00850217	
76.680000	-0.01178585	
76.699997	-0.01197955	
76.720001	-0.01092193	
76.739998	-0.00876750	
76.759995	-0.00767086	
76.779999	-0.00750810	
76.799995	-0.00844197	
76.820000	-0.01051082	
76.839996	-0.01164562	
76.860001	-0.01244414	
76.879997	-0.01210801	
76.900002	-0.01148386	
76.919998	-0.01119584	
76.939995	-0.01086241	
76.959999	-0.01081717	
76.979996	-0.01095842	
77.000000	-0.01114506	
77.019997	-0.01133153	
77.040001	-0.01133153	
77.059998	-0.00970171	
77.080002	-0.00736955	
77.099998	-0.00206123	
77.119995	0.00161725	
77.139999	0.00383474	
77.159996	0.00148895	
77.180000	-0.00430226	
77.199997	-0.00933482	
77.220001	-0.01215594	
77.239998	-0.01153179	
77.259995	-0.01006036	
77.279999	-0.00921308	
77.299995	-0.00531146	
77.320000	-0.00225696	
77.339996	0.00147314	
77.360001	0.00214875	
77.379997	-0.00039493	
77.400002	-0.00506866	
77.419998	-0.01035579	
77.439995	-0.01242329	
77.459999	-0.01200226	
77.479996	-0.01096717	
77.500000	-0.00743613	
77.519997	-0.00454423	
77.540001	0.00015658	
77.559998	0.00236128	
77.580002	0.00221299	
77.599998	-0.00281569	
77.619995	-0.00855160	
77.639999	-0.01233013	
77.659996	-0.01232728	
77.680000	-0.01161754	
77.699997	-0.00927646	
77.720001	-0.00680962	
77.739998	-0.00164255	
77.759995	0.00204214	
77.779999	0.00524110	
77.799995	0.00573997	
77.820000	0.00326775	
77.839996	-0.00249404	
77.860001	-0.00893345	
77.879997	-0.01255107	
77.900002	-0.01264289	
77.919998	-0.01205741	
77.939995	-0.01093589	
77.959999	-0.01040018	
77.979996	-0.00805154	
78.000000	-0.00478652	
78.019997	0.00111467	
78.040001	0.00548020	
78.059998	0.00890797	
78.080002	0.00962646	
78.099998	0.00532785	
78.119995	-0.00180869	
78.139999	-0.00964034	
78.159996	-0.01273216	
78.180000	-0.01292436	
78.199997	-0.01234813	
78.220001	-0.01162511	
78.239998	-0.01147832	
78.259995	-0.00979234	
78.279999	-0.00667411	
78.299995	-0.00116771	
78.320000	0.00426939	
78.339996	0.00973357	
78.360001	0.01280959	
78.379997	0.01222344	
78.400002	0.00680736	
78.419998	-0.00233480	
78.439995	-0.00928470	
78.459999	-0.01230963	
78.479996	-0.01160847	
78.500000	-0.01076354	
78.519997	-0.01061961	
78.540001	-0.00850688	
78.559998	-0.00496005	
78.580002	0.00071616	
78.599998	0.00457002	
78.619995	0.00806709	
78.639999	0.00652017	
78.659996	-0.00031053	
78.680000	-0.00836261	
78.699997	-0.01312545	
78.720001	-0.01275049	
78.739998	-0.01188606	
78.759995	-0.01139693	
78.779999	-0.00932305	
78.799995	-0.00768919	
78.820000	-0.00365591	
78.839996	0.00057997	
78.860001	0.00761899	
78.879997	0.01240605	
78.900002	0.01508476	
78.919998	0.01356338	
78.939995	0.00688857	
78.959999	-0.00205384	
78.979996	-0.00991559	
79.000000	-0.01277101	
79.019997	-0.01261531	
79.040001	-0.01219361	
79.059998	-0.01148386	
79.080002	-0.01119584	
79.099998	-0.00834361	
79.119995	-0.00384054	
79.139999	0.00454631	
79.159996	0.01067299	
79.180000	0.01502153	
79.199997	0.01534806	
79.220001	0.01069064	
79.239998	0.00164230	
79.259995	-0.00778066	
79.279999	-0.01252383	
79.299995	-0.01261531	
79.320000	-0.01219361	
79.339996	-0.01195164	
79.360001	-0.01213139	
79.379997	-0.01094328	
79.400002	-0.00857362	
79.419998	-0.00290330	
79.439995	0.00307456	
79.459999	0.00976737	
79.479996	0.01315950	
79.500000	0.01231861	
79.519997	0.00654522	
79.540001	-0.00291389	
79.559998	-0.00981504	
79.580002	-0.01310393	
79.599998	-0.01270746	
79.619995	-0.01213139	
79.639999	-0.01195148	
79.659996	-0.01117465	
79.680000	-0.01057757	
79.699997	-0.00589895	
79.720001	0.00123422	
79.739998	0.01210675	
79.759995	0.02026930	
79.779999	0.02551255	
79.799995	0.02650039	
79.820000	0.02156317	
79.839996	0.01223454	
79.860001	-0.00086910	
79.879997	-0.00941905	
79.900002	-0.01291730	
79.919998	-0.01212449	
79.939995	-0.01138668	
79.959999	-0.01144183	
79.979996	-0.01110840	
80.000000	-0.01071998	
80.019997	-0.00838043	
80.040001	-0.00637026	
80.059998	-0.00171284	
80.080002	0.00113770	
80.099998	0.00533138	
80.119995	0.00687814	
80.139999	0.00911665	
80.159996	0.00995283	
80.180000	0.00840624	
80.199997	0.00357495	
80.220001	-0.00459585	
80.239998	-0.01038370	
80.259995	-0.01315908	
80.279999	-0.01259513	
80.299995	-0.01203135	
80.320000	-0.01203135	
80.339996	-0.01156475	
80.360001	-0.01109831	
80.379997	-0.00859515	
80.400002	-0.00507422	
80.419998	0.00086245	
80.439995	0.00548793	
80.459999	0.01122636	
80.479996	0.01454905	
80.500000	0.01754200	
80.519997	0.01793782	
80.540001	0.01802762	
80.559998	0.01768124	
80.580002	0.01518716	
80.599998	0.01252896	
80.619995	0.00620507	
80.639999	-0.00114384	
80.659996	-0.00870024	
80.680000	-0.01255107	
80.699997	-0.01282953	
80.720001	-0.01243035	
80.739998	-0.01220353	
80.759995	-0.01237570	
80.779999	-0.01227599	
80.799995	-0.01200393	
80.820000	-0.01068889	
80.839996	-0.00964588	
80.860001	-0.00590670	
80.879997	-0.00240475	
80.900002	0.00387022	
80.919998	0.00758047	
80.939995	0.01166487	
80.959999	0.01297623	
80.979996	0.01305458	
81.000000	0.01127259	
81.019997	0.00573930	
81.040001	-0.00180162	
81.059998	-0.00901198	
81.080002	-0.01247071	
81.099998	-0.01247071	
81.119995	-0.01212130	
81.139999	-0.01148386	
81.159996	-0.01119584	
81.180000	-0.00946312	
81.199997	-0.00683552	
81.220001	-0.00147055	
81.239998	0.00299552	
81.259995	0.00734894	
81.279999	0.00745757	
81.299995	0.00207511	
81.320000	-0.00504982	
81.339996	-0.01123349	
81.360001	-0.01247138	
81.379997	-0.01246868	
81.400002	-0.01190002	
81.419998	-0.01002707	
81.439995	-0.00872244	
81.459999	-0.00454792	
81.479996	0.00010917	
81.500000	0.00773031	
81.519997	0.01248121	
81.540001	0.01482345	
81.559998	0.01261203	
81.580002	0.00474255	
81.599998	-0.00360817	
81.619995	-0.01067021	
81.639999	-0.01207405	
81.659996	-0.01208262	
81.680000	-0.01178972	
81.699997	-0.01106031	
81.720001	-0.01044373	
81.739998	-0.00780773	
81.759995	-0.00363624	
81.779999	0.00387257	
81.799995	0.00998545	
81.820000	0.01311713	
81.839996	0.01258597	
81.860001	0.00802572	
81.879997	0.00085321	
81.900002	-0.00738889	
81.919998	-0.01184806	
81.939995	-0.01194005	
81.959999	-0.01081717	
81.979996	-0.01023120	
82.000000	-0.01039025	
82.019997	-0.00916801	
82.040001	-0.00778654	
82.059998	-0.00400566	
82.080002	0.00019811	
82.099998	0.00585634	
82.119995	0.00894329	
82.139999	0.00902113	
82.159996	0.00579581	
82.180000	-0.00077914	
82.199997	-0.00614916	
82.220001	-0.01045735	
82.239998	-0.01124443	
82.259995	-0.01153733	
82.279999	-0.01104333	
82.299995	-0.01041599	
82.320000	-0.01028281	
82.339996	-0.00814065	
82.360001	-0.00421365	
82.379997	0.00257213	
82.400002	0.00747623	
82.419998	0.01059464	
82.439995	0.01050451	
82.459999	0.00712751	
82.479996	0.00084244	
82.500000	-0.00657271	
82.519997	-0.01082776	
82.540001	-0.01141106	
82.559998	-0.01051451	
82.580002	-0.00981033	
82.599998	-0.01000234	
82.619995	-0.00828929	
82.639999	-0.00638406	
82.659996	-0.00225444	
82.680000	0.00011051	
82.699997	0.00349391	
82.720001	0.00465310	
82.739998	0.00394520	
82.759995	-0.00095940	
82.779999	-0.00728716	
82.799995	-0.01169388	
82.820000	-0.01244751	
82.839996	-0.01177761	
82.860001	-0.01113312	
82.879997	-0.01096345	
82.900002	-0.00911488	
82.919998	-0.00689840	
82.939995	-0.00201114	
82.959999	0.00279106	
82.979996	0.00823288	
83.000000	0.01080985	
83.019997	0.00914019	
83.040001	0.00261015	
83.059998	-0.00569685	
83.080002	-0.01116574	
83.099998	-0.01221210	
83.119995	-0.01128815	
83.139999	-0.01054932	
83.159996	-0.01054932	
83.180000	-0.00879137	
83.199997	-0.00703326	
83.220001	-0.00298654	
83.239998	0.00070691	
83.259995	0.00562245	
83.279999	0.00833645	
83.299995	0.00699332	
83.320000	0.00152695	
83.339996	-0.00595982	
83.360001	-0.01079397	
83.379997	-0.01242632	
83.400002	-0.01212567	
83.419998	-0.01148134	
83.439995	-0.01113749	
83.459999	-0.00941905	
83.479996	-0.00791669	
83.500000	-0.00445192	
83.519997	-0.00112888	
83.540001	0.00339402	
83.559998	0.00595486	
83.580002	0.00476272	
83.599998	-0.00092997	
83.619995	-0.00783800	
83.639999	-0.01184806	
83.659996	-0.01243405	
83.680000	-0.01180519	
83.699997	-0.01121904	
83.720001	-0.01088427	
83.739998	-0.01000521	
83.759995	-0.00946109	
83.779999	-0.00678205	
83.799995	-0.00377966	
83.820000	0.00173512	
83.839996	0.00537780	
83.860001	0.00940788	
83.879997	0.01093596	
83.900002	0.01122786	
83.919998	0.01009575	
83.939995	0.00628325	
83.959999	0.00042276	
83.979996	-0.00674725	
84.000000	-0.01124762	
84.019997	-0.01242632	
84.040001	-0.01212567	
84.059998	-0.01182503	
84.080002	-0.01182503	
84.099998	-0.01108183	
84.119995	-0.01033880	
84.139999	-0.00759503	
84.159996	-0.00518267	
84.180000	0.00017861	
84.199997	0.00370342	
84.220001	0.00793292	
84.239998	0.00922863	
84.259995	0.00715978	
84.279999	0.00124650	
84.299995	-0.00645417	
84.320000	-0.01095472	
84.339996	-0.01271284	
84.360001	-0.01271284	
84.379997	-0.01254098	
84.400002	-0.01239386	
84.419998	-0.01133321	
84.439995	-0.01043111	
84.459999	-0.00715768	
84.479996	-0.00239517	
84.500000	0.00391628	
84.519997	0.00787373	
84.540001	0.00841767	
84.559998	0.00542723	
84.580002	-0.00132057	
84.599998	-0.00704335	
84.619995	-0.01128797	
84.639999	-0.01179241	
84.659996	-0.01158543	
84.680000	-0.01087654	
84.699997	-0.00984564	
84.720001	-0.00951102	
84.739998	-0.00771274	
84.759995	-0.00589611	
84.779999	-0.00139858	
84.799995	0.00199726	
84.820000	0.00669588	
84.839996	0.00872251	
84.860001	0.00849620	
84.879997	0.00443955	
84.900002	-0.00327086	
84.919998	-0.00909790	
84.939995	-0.01258723	
84.959999	-0.01244733	
84.979996	-0.01167959	
85.000000	-0.01105173	
85.019997	-0.01042388	
85.040001	-0.01042388	
85.059998	-0.00835522	
85.080002	-0.00601633	
85.099998	-0.00092962	
85.119995	0.00262275	
85.139999	0.00531372	
85.159996	0.00525723	
85.180000	0.00257231	
85.199997	-0.00160573	
85.220001	-0.00726362	
85.239998	-0.01082776	
85.259995	-0.01172145	
85.279999	-0.01113531	
85.299995	-0.01050745	
85.320000	-0.01063423	
85.339996	-0.00952213	
85.360001	-0.00841625	
85.379997	-0.00547086	
85.400002	-0.00360480	
85.419998	-0.00056644	
85.439995	0.00081335	
85.459999	0.00058904	
85.479996	-0.00305279	
85.500000	-0.00797722	
85.519997	-0.01145713	
85.540001	-0.01242632	
85.559998	-0.01212567	
85.580002	-0.01182503	
85.599998	-0.01182503	
85.619995	-0.01122358	
85.639999	-0.01062213	
85.659996	-0.00805490	
85.680000	-0.00578646	
85.699997	-0.00073054	
85.720001	0.00235994	
85.739998	0.00452597	
85.759995	0.00390418	
85.779999	0.00095324	
85.799995	-0.00334704	
85.820000	-0.00854370	
85.839996	-0.01141106	
85.860001	-0.01167959	
85.879997	-0.01105173	
85.900002	-0.01042388	
85.919998	-0.01042388	
85.939995	-0.00957425	
85.959999	-0.00872445	
85.979996	-0.00583625	
86.000000	-0.00375260	
86.019997	-0.00044470	
86.040001	0.00083773	
86.059998	0.00134687	
86.080002	-0.00121111	
86.099998	-0.00614950	
86.119995	-0.01035966	
86.139999	-0.01228809	
86.159996	-0.01184908	
86.180000	-0.01099759	
86.199997	-0.01057740	
86.220001	-0.00882535	
86.239998	-0.00744185	
86.259995	-0.00402853	
86.279999	-0.00060023	
86.299995	0.00436977	
86.320000	0.00733767	
86.339996	0.00846542	
86.360001	0.00737703	
86.379997	0.00244704	
86.400002	-0.00361253	
86.419998	-0.00958939	
86.439995	-0.01175995	
86.459999	-0.01180284	
86.479996	-0.01129840	
86.500000	-0.01113749	
86.519997	-0.01148118	
86.540001	-0.00984883	
86.559998	-0.00770734	
86.580002	-0.00263159	
86.599998	0.00099629	
86.619995	0.00482662	
86.639999	0.00572249	
86.659996	0.00431782	
86.680000	0.00079502	
86.699997	-0.00547725	
86.720001	-0.00997762	
86.739998	-0.01258723	
86.759995	-0.01244733	
86.779999	-0.01092613	
86.799995	-0.00954466	
86.820000	-0.00671816	
86.839996	-0.00527313	
86.860001	-0.00133821	
86.879997	0.00131460	
86.900002	0.00462048	
86.919998	0.00543681	
86.939995	0.00343691	
86.959999	-0.00177455	
86.979996	-0.00790694	
87.000000	-0.01138651	
87.019997	-0.01180284	
87.040001	-0.01129840	
87.059998	-0.01079381	
87.080002	-0.01070318	
87.099998	-0.00933313	
87.119995	-0.00795838	
87.139999	-0.00437625	
87.159996	-0.00031288	
87.180000	0.00563253	
87.199997	0.00927991	
87.220001	0.01073587	
87.239998	0.00818749	
87.259995	0.00168367	
87.279999	-0.00525093	
87.299995	-0.01059859	
87.320000	-0.01200293	
87.339996	-0.01143157	
87.360001	-0.01032972	
87.379997	-0.00778671	
87.400002	-0.00630587	
87.419998	-0.00176933	
87.439995	0.00133863	
87.459999	0.00370510	
87.479996	0.00301604	
87.500000	-0.00109726	
87.519997	-0.00523950	
87.540001	-0.01011753	
87.559998	-0.01157147	
87.580002	-0.01167959	
87.599998	-0.01105173	
87.619995	-0.00887175	
87.639999	-0.00731978	
87.659996	-0.00426392	
87.680000	-0.00253356	
87.699997	0.00143784	
87.720001	0.00426501	
87.739998	0.00744832	
87.759995	0.00657430	
87.779999	0.00104068	
87.799995	-0.00507607	
87.820000	-0.01054680	
87.839996	-0.01152389	
87.860001	-0.01191498	
87.879997	-0.01113531	
87.900002	-0.01050745	
87.919998	-0.01046576	
87.939995	-0.00808483	
87.959999	-0.00491531	
87.979996	0.00034255	
88.000000	0.00350803	
88.019997	0.00464705	
88.040001	0.00109819	
88.059998	-0.00528540	
88.080002	-0.01047298	
88.099998	-0.01280968	
88.119995	-0.01255848	
88.139999	-0.01197703	
88.159996	-0.01164679	
88.180000	-0.00995846	
88.199997	-0.00860053	
88.220001	-0.00553291	
88.239998	-0.00299343	
88.259995	0.00145061	
88.279999	0.00418514	
88.299995	0.00472926	
88.320000	0.00022922	
88.339996	-0.00615421	
88.360001	-0.01117717	
88.379997	-0.01263599	
88.400002	-0.01221108	
88.419998	-0.01196004	
88.439995	-0.01213375	
88.459999	-0.01129942	
88.479996	-0.01029122	
88.500000	-0.00668722	
88.519997	-0.00179322	
88.540001	0.00502637	
88.559998	0.00926898	
88.580002	0.01085962	
88.599998	0.00937307	
88.619995	0.00345826	
88.639999	-0.00332299	
88.659996	-0.00985774	
88.680000	-0.01178938	
88.699997	-0.01187313	
88.720001	-0.01105173	
