Time	Paced_right_y_velocity X
89.559998	0.00108592	
89.579994	0.00210088	
89.599998	0.01093093	
89.619995	0.02360262	
89.639999	0.04526387	
89.659996	0.06904494	
89.680000	0.09349469	
89.699997	0.10910706	
89.720001	0.09719763	
89.739998	0.04803095	
89.759995	-0.02409498	
89.779999	-0.08440946	
89.799995	-0.11943152	
89.820000	-0.12048975	
89.839996	-0.09272052	
89.860001	-0.04654326	
89.879997	-0.01113334	
89.900002	-0.00025940	
89.919998	0.00395576	
89.939995	0.01055002	
89.959999	0.02818684	
89.979996	0.05006285	
90.000000	0.07942527	
90.019997	0.10642908	
90.040001	0.11594527	
90.059998	0.09426191	
90.079994	0.03435952	
90.099998	-0.04080321	
90.119995	-0.10414343	
90.139999	-0.13043714	
90.159996	-0.12223399	
90.180000	-0.08406270	
90.199997	-0.03634305	
90.220001	-0.00169426	
90.239998	0.01998928	
90.259995	0.03832875	
90.279999	0.07298213	
90.299995	0.10963985	
90.320000	0.12853786	
90.339996	0.12219630	
90.360001	0.07017333	
90.379997	-0.01258216	
90.400002	-0.09382351	
90.419998	-0.13520451	
90.439995	-0.13836579	
90.459999	-0.10892583	
90.479996	-0.05961040	
90.500000	-0.01418255	
90.519997	0.01704928	
90.540001	0.03190207	
90.559998	0.05790080	
90.579994	0.08209351	
90.599998	0.09497525	
90.619995	0.09277999	
90.639999	0.05463875	
90.659996	-0.00944671	
90.680000	-0.07192273	
90.699997	-0.10267182	
90.720001	-0.10683967	
90.739998	-0.08629917	
90.759995	-0.04729857	
90.779999	-0.01053754	
90.799995	0.01535564	
90.820000	0.03134743	
90.839996	0.06443160	
90.860001	0.09865738	
90.879997	0.12064540	
90.900002	0.12244031	
90.919998	0.08999423	
90.939995	0.02513260	
90.959999	-0.05260704	
90.979996	-0.10748886	
91.000000	-0.13096848	
91.019997	-0.12128237	
91.040001	-0.08930647	
91.059998	-0.04630646	
91.079994	-0.01250499	
91.099998	-0.00116831	
91.119995	0.01114346	
91.139999	0.03230930	
91.159996	0.07060180	
91.180000	0.11166354	
91.199997	0.13633384	
91.220001	0.12441881	
91.239998	0.06109225	
91.259995	-0.03030020	
91.279999	-0.11004590	
91.299995	-0.14460324	
91.320000	-0.13782717	
91.339996	-0.09711467	
91.360001	-0.04480659	
91.379997	-0.00539211	
91.400002	0.01413244	
91.419998	0.02189588	
91.439995	0.05096735	
91.459999	0.08991568	
91.479996	0.12346750	
91.500000	0.13859850	
91.519997	0.12392248	
91.540001	0.06637067	
91.559998	-0.02451103	
91.579994	-0.10518036	
91.599998	-0.14940216	
91.619995	-0.14987862	
91.639999	-0.11804621	
91.659996	-0.06171003	
91.680000	-0.01294240	
91.699997	0.00623998	
91.720001	0.01791616	
91.739998	0.03647672	
91.759995	0.06652534	
91.779999	0.09760468	
91.799995	0.11989731	
91.820000	0.12353617	
91.839996	0.08619933	
91.860001	0.01262954	
91.879997	-0.06944441	
91.900002	-0.12239151	
91.919998	-0.14005807	
91.939995	-0.12163652	
91.959999	-0.07838486	
91.979996	-0.02861059	
92.000000	0.00615387	
92.019997	0.01635334	
92.040001	0.03138221	
92.059998	0.05209785	
92.079994	0.08443901	
92.099998	0.11834299	
92.119995	0.13522786	
92.139999	0.11220104	
92.159996	0.04072287	
92.180000	-0.04928128	
92.199997	-0.12527053	
92.220001	-0.15972406	
92.239998	-0.14989433	
92.259995	-0.09877845	
92.279999	-0.03789501	
92.299995	0.00453138	
92.320000	0.02554996	
92.339996	0.03594302	
92.360001	0.06172015	
92.379997	0.09507533	
92.400002	0.12226585	
92.419998	0.13144626	
92.439995	0.10435893	
92.459999	0.03440230	
92.479996	-0.05811587	
92.500000	-0.12785104	
92.519997	-0.15388206	
92.540001	-0.13637525	
92.559998	-0.09159690	
92.579994	-0.03660456	
92.599998	0.00532207	
92.619995	0.02037578	
92.639999	0.03408621	
92.659996	0.05682227	
92.680000	0.09365196	
92.699997	0.13130836	
92.720001	0.14202408	
92.739998	0.10568601	
92.759995	0.02479118	
92.779999	-0.06695195	
92.799995	-0.13692640	
92.820000	-0.15953097	
92.839996	-0.13475692	
92.860001	-0.07610238	
92.879997	-0.01267200	
92.900002	0.02960226	
92.919998	0.05645141	
92.939995	0.07566570	
92.959999	0.09533510	
92.979996	0.10632794	
93.000000	0.09449220	
93.019997	0.04513442	
93.040001	-0.02955594	
93.059998	-0.09309087	
93.079994	-0.12637657	
93.099998	-0.12475427	
93.119995	-0.09341075	
93.139999	-0.04082637	
93.159996	0.00628531	
93.180000	0.02986477	
93.199997	0.05301595	
93.220001	0.08691174	
93.239998	0.11492181	
93.259995	0.12441571	
93.279999	0.10079992	
93.299995	0.03741792	
93.320000	-0.05043606	
93.339996	-0.11929132	
93.360001	-0.14680257	
93.379997	-0.13312903	
93.400002	-0.09124611	
93.419998	-0.03593625	
93.439995	0.01639785	
93.459999	0.05217292	
93.479996	0.09442216	
93.500000	0.13833922	
93.519997	0.16822989	
93.540001	0.16606009	
93.559998	0.10490841	
93.579994	0.00150911	
93.599998	-0.10653394	
93.619995	-0.17037137	
93.639999	-0.18493594	
93.659996	-0.14996287	
93.680000	-0.08247808	
93.699997	-0.01388353	
93.720001	0.03365854	
93.739998	0.05500054	
93.759995	0.08706441	
93.779999	0.12326037	
93.799995	0.15818439	
93.820000	0.17405444	
93.839996	0.15609594	
93.860001	0.09104674	
93.879997	-0.02298199	
93.900002	-0.13800226	
93.919998	-0.21196944	
93.939995	-0.22121969	
93.959999	-0.18260497	
93.979996	-0.11127823	
94.000000	-0.03644003	
94.019997	0.00923865	
94.040001	0.04025100	
94.059998	0.08201534	
94.079994	0.14641950	
94.099998	0.20361969	
94.119995	0.21796434	
94.139999	0.16453390	
94.159996	0.04197966	
94.180000	-0.10085878	
94.199997	-0.20468028	
94.220001	-0.23223686	
94.239998	-0.19446591	
94.259995	-0.11549153	
94.279999	-0.03053476	
94.299995	0.02405282	
94.320000	0.05251981	
94.339996	0.07932494	
94.360001	0.12197502	
94.379997	0.15984979	
94.400002	0.16312729	
94.419998	0.11620666	
94.439995	0.01882072	
94.459999	-0.09173611	
94.479996	-0.17326356	
94.500000	-0.19518116	
94.519997	-0.16368894	
94.540001	-0.09914248	
94.559998	-0.02853453	
94.579994	0.01765427	
94.599998	0.04525530	
94.619995	0.07463101	
94.639999	0.12783502	
94.659996	0.18116118	
94.680000	0.20730320	
94.699997	0.19358401	
94.720001	0.11919943	
94.739998	-0.00687663	
94.759995	-0.14126867	
94.779999	-0.22244582	
94.799995	-0.23722547	
94.820000	-0.19495802	
94.839996	-0.11881573	
94.860001	-0.04195402	
94.879997	0.01317486	
94.900002	0.04170933	
94.919998	0.08018498	
94.939995	0.12468157	
94.959999	0.15980291	
94.979996	0.17064171	
95.000000	0.13542853	
95.019997	0.04713707	
95.040001	-0.06923456	
95.059998	-0.15785192	
95.079994	-0.19538642	
95.099998	-0.18128672	
95.119995	-0.12970592	
95.139999	-0.05706776	
95.159996	0.01098799	
95.180000	0.05548576	
95.199997	0.10044546	
95.220001	0.14671740	
95.239998	0.18241733	
95.259995	0.19613309	
95.279999	0.15819657	
95.299995	0.05242164	
95.320000	-0.08569568	
95.339996	-0.18782596	
95.360001	-0.23018821	
95.379997	-0.21368387	
95.400002	-0.14903788	
95.419998	-0.06160399	
95.439995	0.00579444	
95.459999	0.03057705	
95.479996	0.05147269	
95.500000	0.09083682	
95.519997	0.14480707	
95.540001	0.18886159	
95.559998	0.20301266	
95.579994	0.17447503	
95.599998	0.08536332	
95.619995	-0.04073020	
95.639999	-0.15727890	
95.659996	-0.21739762	
95.680000	-0.21975341	
95.699997	-0.17068839	
95.720001	-0.09195093	
95.739998	-0.02017983	
95.759995	0.02217907	
95.779999	0.04681179	
95.799995	0.08693868	
95.820000	0.13680781	
95.839996	0.18141958	
95.860001	0.20569591	
95.879997	0.18375689	
95.900002	0.09926193	
95.919998	-0.03706544	
95.939995	-0.16438539	
95.959999	-0.23591372	
95.979996	-0.23978311	
96.000000	-0.19235380	
96.019997	-0.11399502	
96.040001	-0.03963416	
96.059998	-0.00115819	
96.079994	0.01302131	
96.099998	0.02060321	
96.119995	0.04673661	
96.139999	0.08180225	
96.159996	0.12123655	
96.180000	0.14962201	
96.199997	0.15988114	
96.220001	0.14900702	
96.239998	0.11804006	
96.259995	0.08095016	
96.279999	0.02143165	
96.299995	-0.05773546	
96.320000	-0.14249472	
96.339996	-0.19531260	
96.360001	-0.21165104	
96.379997	-0.18893212	
96.400002	-0.12934718	
96.419998	-0.05687212	
96.439995	-0.00493116	
96.459999	0.00903060	
96.479996	0.01658679	
96.500000	0.03060679	
96.519997	0.06381873	
96.540001	0.10272372	
96.559998	0.13787033	
96.579994	0.15644860	
96.599998	0.14576347	
96.619995	0.09948346	
96.639999	0.01142782	
96.659996	-0.08476783	
96.680000	-0.15756829	
96.699997	-0.18178770	
96.720001	-0.16692957	
96.739998	-0.11657509	
96.759995	-0.05278796	
96.779999	-0.00563630	
96.799995	0.01432380	
96.820000	0.01354763	
96.839996	0.02602580	
96.860001	0.04671624	
96.879997	0.08476206	
96.900002	0.12702377	
96.919998	0.15876772	
96.939995	0.16554061	
96.959999	0.14137043	
96.979996	0.08391797	
97.000000	-0.01488613	
97.019997	-0.11610763	
97.040001	-0.18240951	
97.059998	-0.19263655	
97.079994	-0.16990831	
97.099998	-0.11768672	
97.119995	-0.05069969	
97.139999	-0.00293981	
97.159996	0.02148144	
97.180000	0.04887243	
97.199997	0.11676725	
97.220001	0.20447229	
97.239998	0.27365139	
97.259995	0.29888165	
97.279999	0.24977416	
97.299995	0.11414801	
97.320000	-0.07666346	
97.339996	-0.23822129	
97.360001	-0.31612229	
97.379997	-0.30373225	
97.400002	-0.22970645	
97.419998	-0.12709939	
97.439995	-0.03672284	
97.459999	0.00537125	
97.479996	0.02200336	
97.500000	0.03889288	
97.519997	0.08146052	
97.540001	0.13257545	
97.559998	0.17783628	
97.579994	0.20281957	
97.599998	0.18718471	
97.619995	0.12901986	
97.639999	0.03375118	
97.659996	-0.07593194	
97.680000	-0.17411304	
97.699997	-0.22373593	
97.720001	-0.21858814	
97.739998	-0.17148244	
97.759995	-0.10441544	
97.779999	-0.03881465	
97.799995	0.01346381	
97.820000	0.03642705	
97.839996	0.05325598	
97.860001	0.07212693	
97.879997	0.10073808	
97.900002	0.13162942	
97.919998	0.13935840	
97.939995	0.10136709	
97.959999	0.01943725	
97.979996	-0.07011677	
98.000000	-0.14094792	
98.019997	-0.16821231	
98.040001	-0.14910239	
98.059998	-0.09214061	
98.079994	-0.03309658	
98.099998	0.00120016	
98.119995	0.02368582	
98.139999	0.05360355	
98.159996	0.10660454	
98.180000	0.16182984	
98.199997	0.20513812	
98.220001	0.22247581	
98.239998	0.19880804	
98.259995	0.13816239	
98.279999	0.04630466	
98.299995	-0.06377470	
98.320000	-0.17263280	
98.339996	-0.23922265	
98.360001	-0.24856749	
98.379997	-0.21041089	
98.400002	-0.13696620	
98.419998	-0.04921622	
98.439995	0.02821478	
98.459999	0.06892592	
98.479996	0.10144607	
98.500000	0.14033839	
98.519997	0.18308969	
98.540001	0.21357460	
98.559998	0.21132955	
98.579994	0.16487290	
98.599998	0.05075290	
98.619995	-0.09366450	
98.639999	-0.22005914	
98.659996	-0.28004059	
98.680000	-0.27192923	
98.699997	-0.20222817	
98.720001	-0.10413753	
98.739998	-0.02340475	
98.759995	0.02470487	
98.779999	0.04795502	
98.799995	0.08552605	
98.820000	0.13438408	
98.839996	0.19308035	
98.860001	0.23633233	
98.879997	0.24348779	
98.900002	0.21487485	
98.919998	0.15233073	
98.939995	0.07607537	
98.959999	-0.00907778	
98.979996	-0.10476816	
99.000000	-0.20299192	
99.019997	-0.26775798	
99.040001	-0.26870081	
99.059998	-0.21101563	
99.079994	-0.10981468	
99.099998	0.00202767	
99.119995	0.09154046	
99.139999	0.12366252	
99.159996	0.12006407	
99.180000	0.11086255	
99.199997	0.10596249	
99.220001	0.10653376	
99.239998	0.08368557	
99.259995	0.02206302	
99.279999	-0.07827962	
99.299995	-0.17127308	
99.320000	-0.22580250	
99.339996	-0.22574338	
99.360001	-0.17989756	
99.379997	-0.10396822	
99.400002	-0.03013312	
99.419998	0.01089784	
99.439995	0.03549083	
99.459999	0.06695604	
99.479996	0.12702657	
99.500000	0.19513212	
99.519997	0.25348336	
99.540001	0.28078872	
99.559998	0.27557749	
99.579994	0.24057257	
99.599998	0.18777624	
99.619995	0.13856180	
99.639999	0.08509932	
99.659996	0.00919184	
99.680000	-0.12856257	
99.699997	-0.28261393	
99.720001	-0.39197031	
99.739998	-0.41518474	
99.759995	-0.35876077	
99.779999	-0.23672055	
99.799995	-0.08681251	
99.820000	0.01946972	
99.839996	0.07469241	
99.860001	0.10826490	
99.879997	0.16633129	
99.900002	0.22071387	
99.919998	0.24534194	
99.939995	0.22478822	
99.959999	0.13676274	
99.979996	-0.01262438	
100.000000	-0.17285304	
100.019997	-0.27031210	
100.040001	-0.29046339	
100.059998	-0.24554893	
100.079994	-0.15810610	
100.099998	-0.05943009	
100.119995	0.01723002	
100.139999	0.05448266	
100.159996	0.08734455	
100.180000	0.13287888	
100.199997	0.18835892	
100.220001	0.23147653	
100.239998	0.23405692	
100.259995	0.18449914	
100.279999	0.07092534	
100.299995	-0.07748973	
100.320000	-0.21470429	
100.339996	-0.28161600	
100.360001	-0.27454728	
100.379997	-0.20909289	
100.400002	-0.11791613	
100.419998	-0.03881614	
100.439995	0.01464156	
100.459999	0.04019686	
100.479996	0.07331095	
100.500000	0.11389592	
100.519997	0.15726966	
100.540001	0.18119881	
100.559998	0.17100790	
100.579994	0.13132003	
100.599998	0.06982669	
100.619995	0.00294559	
100.639999	-0.07671202	
100.659996	-0.14337283	
100.680000	-0.18519665	
100.699997	-0.18784824	
100.720001	-0.16323923	
100.739998	-0.11581513	
100.759995	-0.05101373	
100.779999	-0.00067285	
100.799995	0.03275609	
100.820000	0.05568611	
100.839996	0.09856040	
100.860001	0.14601313	
100.879997	0.19534129	
100.900002	0.22816996	
100.919998	0.22249015	
100.939995	0.17711738	
100.959999	0.09206927	
100.979996	-0.02302228	
101.000000	-0.15524408	
101.019997	-0.25001240	
101.040001	-0.28171068	
101.059998	-0.25172210	
101.079994	-0.18436019	
101.099998	-0.09870929	
101.119995	-0.01752413	
101.139999	0.02995536	
101.159996	0.06851315	
101.180000	0.11738857	
101.199997	0.18193553	
101.220001	0.23439723	
101.239998	0.24513859	
101.259995	0.19902462	
101.279999	0.08654485	
101.299995	-0.06157660	
101.320000	-0.19667289	
101.339996	-0.26746517	
101.360001	-0.26871762	
101.379997	-0.21032384	
101.400002	-0.12485120	
101.419998	-0.04804958	
101.439995	0.00173468	
101.459999	0.02984174	
101.479996	0.07029452	
101.500000	0.12069929	
101.519997	0.17609869	
101.540001	0.21415177	
101.559998	0.22612932	
101.579994	0.20696780	
101.599998	0.16625288	
101.619995	0.12072202	
101.639999	0.07095831	
101.659996	0.02535401	
101.680000	-0.03288356	
101.699997	-0.09443868	
101.720001	-0.17342301	
101.739998	-0.24122052	
101.759995	-0.27048063	
101.779999	-0.24772948	
101.799995	-0.19197145	
101.820000	-0.12427216	
101.839996	-0.05320482	
101.860001	-0.00831652	
101.879997	0.00780703	
101.900002	0.00373137	
101.919998	0.01161079	
101.939995	0.02301018	
101.959999	0.04039641	
101.979996	0.06551597	
102.000000	0.10999964	
102.019997	0.15693307	
102.040001	0.18904792	
102.059998	0.19497268	
102.079994	0.16892160	
102.099998	0.11825669	
102.119995	0.05047114	
102.139999	-0.00447929	
102.159996	-0.04670177	
102.180000	-0.06890152	
102.199997	-0.10260171	
102.220001	-0.13925782	
102.239998	-0.17176549	
102.259995	-0.18348326	
102.279999	-0.17230292	
102.299995	-0.14157426	
102.320000	-0.09087736	
102.339996	-0.04339049	
102.360001	-0.00810635	
102.379997	0.00688272	
102.399994	0.02256662	
102.419998	0.03248334	
102.439995	0.04993986	
102.459999	0.06649473	
102.479996	0.09282656	
102.500000	0.12357050	
102.519997	0.14586052	
102.540001	0.14688286	
102.559998	0.11820552	
102.579994	0.06091288	
102.599998	-0.03270388	
102.619995	-0.12544283	
102.639999	-0.18573160	
102.659996	-0.19328251	
102.680000	-0.16571687	
102.699997	-0.10932983	
102.720001	-0.04380232	
102.739998	0.00129404	
102.759995	0.01923808	
102.779999	0.01816196	
102.799995	0.01738238	
102.820000	0.01331151	
102.839996	0.02365229	
102.860001	0.04637519	
102.879997	0.07845899	
102.899994	0.10556618	
102.919998	0.12128237	
102.939995	0.11738304	
102.959999	0.09326199	
102.979996	0.06237698	
103.000000	0.03139344	
103.019997	0.00677108	
103.040001	-0.03878938	
103.059998	-0.09312688	
103.079994	-0.14016120	
103.099998	-0.15675743	
103.119995	-0.14615010	
103.139999	-0.11036777	
103.159996	-0.05576205	
103.180000	-0.00987810	
103.199997	0.01106889	
103.220001	0.01066445	
103.239998	0.02000046	
103.259995	0.03293869	
103.279999	0.05144754	
103.299995	0.06872574	
103.320000	0.08831033	
103.339996	0.10274787	
103.360001	0.10230102	
103.379997	0.08841662	
103.399994	0.04334858	
103.419998	-0.02221464	
103.439995	-0.09106574	
103.459999	-0.13064209	
103.479996	-0.13992570	
103.500000	-0.11692595	
103.519997	-0.07257365	
103.540001	-0.02807086	
103.559998	-0.00255462	
103.579994	0.00180608	
103.599998	0.00813293	
103.619995	0.01235349	
103.639999	0.02048394	
103.659996	0.02801585	
103.680000	0.04118152	
103.699997	0.05664637	
103.720001	0.07652948	
103.739998	0.09285469	
103.759995	0.09908579	
103.779999	0.09222759	
103.799995	0.05978840	
103.820000	0.00243454	
103.839996	-0.06779349	
103.860001	-0.11695333	
103.879997	-0.13593119	
103.899994	-0.12201780	
103.919998	-0.08549457	
103.939995	-0.03855196	
103.959999	-0.00221897	
103.979996	0.00975970	
104.000000	0.01141664	
104.019997	0.01069319	
104.040001	0.01746800	
104.059998	0.02719790	
104.079994	0.04055827	
104.099998	0.05116771	
104.119995	0.06050993	
104.139999	0.06494153	
104.159996	0.06341385	
104.180000	0.05796717	
104.199997	0.03626134	
104.220001	-0.00327888	
104.239998	-0.05113480	
104.259995	-0.08450396	
104.279999	-0.09981620	
104.299995	-0.09255020	
104.320000	-0.06729095	
104.339996	-0.03482499	
104.360001	-0.01305956	
104.379997	-0.00602690	
104.399994	-0.00129100	
104.419998	0.00368766	
104.439995	0.01401652	
104.459999	0.02508572	
104.479996	0.03951526	
104.500000	0.05288135	
104.519997	0.06460166	
104.540001	0.06805631	
104.559998	0.06431252	
104.579994	0.05552357	
104.599998	0.03610860	
104.619995	0.00858636	
104.639999	-0.02825514	
104.659996	-0.06104302	
104.680000	-0.08390791	
104.699997	-0.08664091	
104.720001	-0.07160217	
104.739998	-0.04501323	
104.759995	-0.01775808	
104.779999	-0.00146745	
104.799995	0.00389088	
104.820000	0.00107835	
104.839996	0.01108491	
104.860001	0.03233073	
104.879997	0.05824272	
104.899994	0.07735705	
104.919998	0.08364236	
104.939995	0.07455035	
104.959999	0.04290999	
104.979996	0.00126666	
105.000000	-0.03998775	
105.019997	-0.06670912	
105.040001	-0.07926273	
105.059998	-0.07319777	
105.079994	-0.05779103	
105.099998	-0.03848677	
105.119995	-0.01898494	
105.139999	-0.00723184	
105.159996	-0.00071066	
105.180000	0.00095057	
105.199997	0.01088194	
105.220001	0.02314305	
105.239998	0.04095862	
105.259995	0.06026623	
105.279999	0.08299130	
105.299995	0.09927907	
105.320000	0.10015147	
105.339996	0.08564656	
105.360001	0.04957155	
105.379997	0.00053582	
105.399994	-0.05880195	
105.419998	-0.10393568	
105.439995	-0.12578276	
105.459999	-0.11771254	
105.479996	-0.09070855	
105.500000	-0.05514179	
105.519997	-0.02215945	
105.540001	-0.00490534	
105.559998	0.00435896	
105.579994	0.00639446	
105.599998	0.02229598	
105.619995	0.04654177	
105.639999	0.08388779	
105.659996	0.12147223	
105.680000	0.14237806	
105.699997	0.13558574	
105.720001	0.10101841	
105.739998	0.05606094	
105.759995	-0.01106287	
105.779999	-0.07901487	
105.799995	-0.13054119	
105.820000	-0.14441939	
105.839996	-0.13939764	
105.860001	-0.11480284	
105.879997	-0.06959523	
105.899994	-0.02517451	
105.919998	0.00314762	
105.939995	0.00901371	
105.959999	0.01944272	
105.979996	0.02858799	
106.000000	0.04552781	
106.019997	0.06508334	
106.040001	0.09651975	
106.059998	0.12736067	
106.079994	0.14702640	
106.099998	0.14925307	
106.119995	0.12325975	
106.139999	0.06739805	
106.159996	-0.02743061	
106.180000	-0.12423938	
106.199997	-0.18708624	
106.220001	-0.19354887	
106.239998	-0.16132307	
106.259995	-0.10300647	
106.279999	-0.03363998	
106.299995	0.01777590	
106.320000	0.04724474	
106.339996	0.05929381	
106.360001	0.08453991	
106.379997	0.11134435	
106.399994	0.11878108	
106.419998	0.10185666	
106.439995	0.06555608	
106.459999	0.02409796	
106.479996	-0.02845605	
106.500000	-0.07464622	
106.519997	-0.10538612	
106.540001	-0.11190004	
106.559998	-0.10521712	
106.579994	-0.08598271	
106.599998	-0.05636194	
106.619995	-0.02978946	
106.639999	-0.01011404	
106.659996	-0.00318438	
106.680000	0.00279235	
106.699997	0.00768105	
106.720001	0.02139359	
106.739998	0.03851527	
106.759995	0.05586344	
106.779999	0.06649318	
106.799995	0.07404663	
106.820000	0.07864370	
106.839996	0.07762993	
106.860001	0.07151952	
106.879997	0.05640249	
106.899994	0.03832925	
106.919998	-0.01002829	
106.939995	-0.07385509	
106.959999	-0.12647672	
106.979996	-0.14292493	
107.000000	-0.13416137	
107.019997	-0.10322937	
107.040001	-0.05646464	
107.059998	-0.01710417	
107.079994	0.00326969	
107.099998	0.00495631	
107.119995	0.02363988	
107.139999	0.05006881	
107.159996	0.08271401	
107.180000	0.10689418	
107.199997	0.11742222	
107.220001	0.10961638	
107.239998	0.09057985	
107.259995	0.06960342	
107.279999	0.04610678	
107.299995	0.02570840	
107.320000	-0.01979221	
107.339996	-0.07873876	
107.360001	-0.13464771	
107.379997	-0.15984134	
107.399994	-0.15405932	
107.419998	-0.12027033	
107.439995	-0.06664126	
107.459999	-0.01878974	
107.479996	0.00435995	
107.500000	0.00352524	
107.519997	0.00550616	
107.540001	0.00701931	
107.559998	0.00966346	
107.579994	0.01161340	
107.599998	0.01881705	
107.619995	0.02852392	
107.639999	0.04421570	
107.659996	0.05964262	
107.680000	0.07879265	
107.699997	0.09335419	
107.720001	0.10193632	
107.739998	0.10206068	
107.759995	0.09182831	
107.779999	0.07456166	
107.799995	0.05106229	
107.820000	0.03261329	
107.839996	0.01256863	
107.860001	-0.00189748	
107.879997	-0.02139707	
107.899994	-0.03899055	
107.919998	-0.07274496	
107.939995	-0.11240525	
107.959999	-0.13969199	
107.979996	-0.14115082	
108.000000	-0.12073351	
108.019997	-0.08754690	
108.040001	-0.04611585	
108.059998	-0.01516497	
108.079994	-0.00092797	
108.099998	-0.00214024	
108.119995	-0.00229186	
108.139999	-0.00268811	
108.159996	-0.00070346	
108.180000	0.00234954	
108.199997	0.00540005	
108.220001	0.00826995	
108.239998	0.01200766	
108.259995	0.01196550	
108.279999	0.01833326	
108.299995	0.03151060	
108.320000	0.05125563	
108.339996	0.06762691	
108.360001	0.08235471	
108.379997	0.08967125	
108.399994	0.08490865	
108.419998	0.07314642	
108.439995	0.05827351	
108.459999	0.04336572	
108.479996	0.00167011	
108.500000	-0.05587647	
108.519997	-0.11000293	
108.540001	-0.13519917	
108.559998	-0.13610826	
108.579994	-0.11125141	
108.599998	-0.06678958	
108.619995	-0.02463819	
108.639999	-0.00437535	
108.659996	-0.00482537	
108.680000	-0.00283494	
108.699997	-0.00034490	
108.720001	0.00275783	
108.739998	0.00549008	
108.759995	0.00786253	
108.779999	0.00827474	
108.799995	0.00876790	
108.820000	0.00836750	
108.839996	0.01415541	
108.860001	0.02372810	
108.879997	0.04146743	
108.899994	0.05918813	
108.919998	0.08041558	
108.939995	0.09830254	
108.959999	0.10275110	
108.979996	0.09128820	
109.000000	0.05089738	
109.019997	-0.01313425	
109.040001	-0.08590864	
109.059998	-0.13197121	
109.079994	-0.14381093	
109.099998	-0.12194888	
109.119995	-0.07890026	
109.139999	-0.03191840	
109.159996	-0.00024165	
109.180000	0.00708829	
109.199997	0.00698032	
109.220001	0.00455510	
109.239998	0.00324740	
109.259995	0.00220202	
109.279999	0.00251308	
109.299995	0.00454144	
109.320000	0.01367069	
109.339996	0.02586058	
109.360001	0.04702345	
109.379997	0.07164215	
109.399994	0.09986903	
109.419998	0.12140406	
109.439995	0.12818359	
109.459999	0.11648569	
109.479996	0.08319756	
109.500000	0.03190747	
109.519997	-0.04358538	
109.540001	-0.11384619	
109.559998	-0.15671204	
109.579994	-0.15884687	
109.599998	-0.13722040	
109.619995	-0.09541570	
109.639999	-0.04468670	
109.659996	-0.00937966	
109.680000	0.00309236	
109.699997	0.00400624	
109.720001	0.01031688	
109.739998	0.01335143	
109.759995	0.02101032	
109.779999	0.03293515	
109.799995	0.05486580	
109.820000	0.07549521	
109.839996	0.10029054	
109.860001	0.12070358	
109.879997	0.12036998	
109.899994	0.09669571	
109.919998	0.05869534	
109.939995	0.02182175	
109.959999	-0.03687763	
109.979996	-0.09942765	
110.000000	-0.14132622	
110.019997	-0.14497079	
110.040001	-0.13252063	
110.059998	-0.10505327	
110.079994	-0.05952738	
110.099998	-0.01927943	
110.119995	-0.00213043	
110.139999	-0.00352872	
110.159996	-0.00093753	
110.180000	0.00106196	
110.199997	0.00365302	
110.220001	0.00725227	
110.239998	0.01155591	
110.259995	0.01302355	
110.279999	0.01933872	
110.299995	0.02794743	
110.320000	0.04456346	
110.339996	0.06283656	
110.360001	0.08849213	
110.379997	0.11185949	
110.399994	0.11983968	
110.419998	0.10775720	
110.439995	0.07534210	
110.459999	0.03823748	
110.479996	-0.02090495	
110.500000	-0.08398260	
110.519997	-0.13148153	
110.540001	-0.14228356	
110.559998	-0.13281679	
110.579994	-0.10611846	
110.599998	-0.06338567	
110.619995	-0.02522616	
110.639999	-0.00359751	
110.659996	-0.00054724	
110.680000	0.00518927	
110.699997	0.00822420	
110.720001	0.00969835	
110.739998	0.00816428	
110.759995	0.00541918	
110.779999	0.00241188	
110.799995	0.01154225	
110.820000	0.02842681	
110.839996	0.06039320	
110.860001	0.09721824	
110.879997	0.13098438	
110.899994	0.14715412	
110.919998	0.13898252	
110.939995	0.11265752	
110.959999	0.06740705	
110.979996	0.01582267	
111.000000	-0.05654883	
111.019997	-0.12413693	
111.040001	-0.17109159	
111.059998	-0.17779556	
111.079994	-0.15560134	
111.099998	-0.10977247	
111.119995	-0.05175233	
111.139999	-0.01225881	
111.159996	-0.00024935	
111.180000	-0.00531139	
111.199997	-0.00333966	
111.220001	0.00009847	
111.239998	0.00601678	
111.259995	0.01233797	
111.279999	0.01853902	
111.299995	0.02167690	
111.320000	0.03391385	
111.339996	0.05125333	
111.360001	0.08186273	
111.379997	0.11639423	
111.399994	0.14281453	
111.419998	0.14677526	
111.439995	0.12206350	
111.459999	0.07999164	
111.479996	0.02486972	
111.500000	-0.03558061	
111.519997	-0.10201250	
111.540001	-0.14967068	
111.559998	-0.17167659	
111.579994	-0.16227011	
111.599998	-0.12986146	
111.619995	-0.08143078	
111.639999	-0.03237692	
111.659996	-0.00504510	
111.680000	-0.00008897	
111.699997	-0.00189133	
111.720001	0.00205599	
111.739998	0.00918917	
111.759995	0.01748526	
111.779999	0.02128034	
111.799995	0.03283997	
111.820000	0.04894384	
111.839996	0.07575071	
111.860001	0.10434304	
111.879997	0.12786986	
111.899994	0.13404098	
111.919998	0.11099753	
111.939995	0.06925641	
111.959999	0.00336822	
111.979996	-0.06918364	
112.000000	-0.13209346	
112.019997	-0.15669155	
112.040001	-0.15079430	
