Time	Paced_left_y_velocity X
89.239998	-0.13638052	
89.259995	-0.06015317	
89.279999	0.01243464	
89.299995	0.05476665	
89.320000	0.08261089	
89.339996	0.11095959	
89.360001	0.13581820	
89.379997	0.13766631	
89.400002	0.08096723	
89.419998	-0.01778583	
89.439995	-0.11862747	
89.459999	-0.17580700	
89.479996	-0.17957272	
89.500000	-0.13102114	
89.519997	-0.05776687	
89.540001	-0.00170600	
89.559998	0.02685089	
89.579994	0.04368640	
89.599998	0.08389456	
89.619995	0.13000028	
89.639999	0.16863228	
89.659996	0.18403870	
89.680000	0.14744730	
89.699997	0.05201279	
89.720001	-0.07152809	
89.739998	-0.16491456	
89.759995	-0.20263670	
89.779999	-0.18528363	
89.799995	-0.12697162	
89.820000	-0.04841826	
89.839996	0.02152882	
89.860001	0.05455574	
89.879997	0.07724772	
89.900002	0.11073203	
89.919998	0.15937692	
89.939995	0.19905534	
89.959999	0.19519769	
89.979996	0.12846385	
90.000000	-0.00079640	
90.019997	-0.14072582	
90.040001	-0.23842412	
90.059998	-0.25847071	
90.079994	-0.21352766	
90.099998	-0.12861498	
90.119995	-0.04267573	
90.139999	0.00644165	
90.159996	0.03297042	
90.180000	0.06794163	
90.199997	0.13192166	
90.220001	0.19379915	
90.239998	0.22250579	
90.259995	0.20774086	
90.279999	0.12565994	
90.299995	-0.00761946	
90.320000	-0.14567891	
90.339996	-0.22649525	
90.360001	-0.23642719	
90.379997	-0.18532684	
90.400002	-0.10163625	
90.419998	-0.02251366	
90.439995	0.03110896	
90.459999	0.04888274	
90.479996	0.06324255	
90.500000	0.09093510	
90.519997	0.14621919	
90.540001	0.19973272	
90.559998	0.21775866	
90.579994	0.19349970	
90.599998	0.11268993	
90.619995	-0.01837250	
90.639999	-0.16215903	
90.659996	-0.25356174	
90.680000	-0.27019018	
90.699997	-0.22290303	
90.720001	-0.13912649	
90.739998	-0.05108054	
90.759995	0.01614310	
90.779999	0.04431678	
90.799995	0.06157338	
90.820000	0.09271281	
90.839996	0.15021743	
90.860001	0.20480955	
90.879997	0.22125980	
90.900002	0.18064025	
90.919998	0.06397246	
90.939995	-0.09057202	
90.959999	-0.21910539	
90.979996	-0.26799020	
91.000000	-0.24217437	
91.019997	-0.15993391	
91.040001	-0.05827215	
91.059998	0.01307688	
91.079994	0.04125255	
91.099998	0.05141383	
91.119995	0.08494218	
91.139999	0.13169952	
91.159996	0.18051596	
91.180000	0.21289231	
91.199997	0.19628876	
91.220001	0.11456908	
91.239998	-0.02227114	
91.259995	-0.15765311	
91.279999	-0.24359180	
91.299995	-0.25646949	
91.320000	-0.20821621	
91.339996	-0.12185625	
91.360001	-0.03631132	
91.379997	0.01080067	
91.400002	0.02946052	
91.419998	0.04395828	
91.439995	0.08564302	
91.459999	0.13845502	
91.479996	0.18235208	
91.500000	0.20113678	
91.519997	0.17754522	
91.540001	0.10654810	
91.559998	-0.01347710	
91.579994	-0.13513690	
91.599998	-0.21645597	
91.619995	-0.23445055	
91.639999	-0.20125301	
91.659996	-0.12833358	
91.680000	-0.04513920	
91.699997	0.00840195	
91.720001	0.03340218	
91.739998	0.04092254	
91.759995	0.06534033	
91.779999	0.10528176	
91.799995	0.15506564	
91.820000	0.19120896	
91.839996	0.18661101	
91.860001	0.13544150	
91.879997	0.02561918	
91.900002	-0.10515311	
91.919998	-0.20450419	
91.939995	-0.23332949	
91.959999	-0.20376870	
91.979996	-0.13241017	
92.000000	-0.04237777	
92.019997	0.02363174	
92.040001	0.05949348	
92.059998	0.07901518	
92.079994	0.11214560	
92.099998	0.14253899	
92.119995	0.16115551	
92.139999	0.15984060	
92.159996	0.10060850	
92.180000	-0.00632914	
92.199997	-0.12018117	
92.220001	-0.19004598	
92.239998	-0.20966491	
92.259995	-0.17551704	
92.279999	-0.10281083	
92.299995	-0.02982640	
92.320000	0.01790361	
92.339996	0.03638676	
92.360001	0.06092449	
92.379997	0.09623228	
92.400002	0.14613402	
92.419998	0.18550205	
92.439995	0.18953159	
92.459999	0.14777470	
92.479996	0.04447517	
92.500000	-0.08723570	
92.519997	-0.19312803	
92.540001	-0.23108079	
92.559998	-0.20900616	
92.579994	-0.14015977	
92.599998	-0.05137198	
92.619995	0.01172094	
92.639999	0.04210377	
92.659996	0.05460119	
92.680000	0.08151925	
92.699997	0.11220682	
92.720001	0.13740355	
92.739998	0.14422481	
92.759995	0.11610589	
92.779999	0.05056210	
92.799995	-0.04527139	
92.820000	-0.13300002	
92.839996	-0.18019867	
92.860001	-0.17254086	
92.879997	-0.13051189	
92.900002	-0.06898676	
92.919998	-0.00775469	
92.939995	0.02543466	
92.959999	0.03932272	
92.979996	0.05236409	
93.000000	0.08581986	
93.019997	0.12560500	
93.040001	0.15127590	
93.059998	0.15463364	
93.079994	0.11736684	
93.099998	0.03316364	
93.119995	-0.07659051	
93.139999	-0.16223943	
93.159996	-0.19800766	
93.180000	-0.17926095	
93.199997	-0.12276267	
93.220001	-0.05124743	
93.239998	0.00969370	
93.259995	0.03791071	
93.279999	0.05694309	
93.299995	0.08184416	
93.320000	0.11459162	
93.339996	0.13930060	
93.360001	0.13824044	
93.379997	0.10442997	
93.400002	0.02176810	
93.419998	-0.08032542	
93.439995	-0.15905543	
93.459999	-0.18392223	
93.479996	-0.16576561	
93.500000	-0.11123215	
93.519997	-0.03821420	
93.540001	0.01618725	
93.559998	0.04005511	
93.579994	0.04451441	
93.599998	0.06502976	
93.619995	0.09217886	
93.639999	0.11180250	
93.659996	0.11574771	
93.680000	0.08540138	
93.699997	0.02218490	
93.720001	-0.06179373	
93.739998	-0.12753384	
93.759995	-0.15132558	
93.779999	-0.12862968	
93.799995	-0.07816835	
93.820000	-0.02205737	
93.839996	0.02969564	
93.860001	0.06189294	
93.879997	0.09354746	
93.900002	0.12489006	
93.919998	0.15536653	
93.939995	0.16877259	
93.959999	0.12681901	
93.979996	0.03141176	
94.000000	-0.08770584	
94.019997	-0.17641801	
94.040001	-0.20968446	
94.059998	-0.17961746	
94.079994	-0.10816059	
94.099998	-0.03030864	
94.119995	0.02756155	
94.139999	0.05589188	
94.159996	0.08781710	
94.180000	0.12530947	
94.199997	0.16944948	
94.220001	0.20145269	
94.239998	0.18695305	
94.259995	0.10618507	
94.279999	-0.02683270	
94.299995	-0.15441962	
94.320000	-0.23094283	
94.339996	-0.23971042	
94.360001	-0.18434380	
94.379997	-0.08647209	
94.400002	0.02046624	
94.419998	0.09750527	
94.439995	0.14022167	
94.459999	0.15570347	
94.479996	0.16100456	
94.500000	0.15656111	
94.519997	0.12253586	
94.540001	0.04178197	
94.559998	-0.07272509	
94.579994	-0.17069684	
94.599998	-0.22778894	
94.619995	-0.23167527	
94.639999	-0.18125394	
94.659996	-0.09290436	
94.680000	-0.00252314	
94.699997	0.05905266	
94.720001	0.10606947	
94.739998	0.16289365	
94.759995	0.23032318	
94.779999	0.27933520	
94.799995	0.28250664	
94.820000	0.22427908	
94.839996	0.09300786	
94.860001	-0.07992229	
94.879997	-0.23664041	
94.900002	-0.31984472	
94.919998	-0.31723943	
94.939995	-0.24371684	
94.959999	-0.13572232	
94.979996	-0.04175925	
95.000000	0.01676920	
95.019997	0.04239230	
95.040001	0.06842431	
95.059998	0.10742938	
95.079994	0.15649852	
95.099998	0.18828051	
95.119995	0.17004533	
95.139999	0.08848747	
95.159996	-0.03988195	
95.180000	-0.16014974	
95.199997	-0.22723740	
95.220001	-0.22244415	
95.239998	-0.16628063	
95.259995	-0.08429819	
95.279999	-0.00470988	
95.299995	0.04254752	
95.320000	0.07246512	
95.339996	0.10569644	
95.360001	0.14306140	
95.379997	0.16323824	
95.400002	0.14564644	
95.419998	0.07548851	
95.439995	-0.03225641	
95.459999	-0.13011733	
95.479996	-0.18434915	
95.500000	-0.18480015	
95.519997	-0.14010948	
95.540001	-0.06563642	
95.559998	0.01112849	
95.579994	0.05904173	
95.599998	0.09159876	
95.619995	0.12605067	
95.639999	0.16686766	
95.659996	0.19790219	
95.680000	0.19906701	
95.699997	0.17274809	
95.720001	0.10937740	
95.739998	0.00425782	
95.759995	-0.12762666	
95.779999	-0.22592200	
95.799995	-0.26428539	
95.820000	-0.24651900	
95.839996	-0.18325205	
95.860001	-0.09118203	
95.879997	0.00091909	
95.900002	0.05855347	
95.919998	0.09874120	
95.939995	0.14125836	
95.959999	0.19845855	
95.979996	0.25091371	
96.000000	0.27183047	
96.019997	0.25574988	
96.040001	0.18900000	
96.059998	0.06875337	
96.079994	-0.10320006	
96.099998	-0.25712061	
96.119995	-0.33980855	
96.139999	-0.33638650	
96.159996	-0.27358273	
96.180000	-0.17335476	
96.199997	-0.06878957	
96.220001	-0.00649057	
96.239998	0.01936169	
96.259995	0.03236363	
96.279999	0.07194508	
96.299995	0.13264027	
96.320000	0.20706739	
96.339996	0.26669863	
96.360001	0.28727609	
96.379997	0.26540372	
96.400002	0.19414082	
96.419998	0.08235229	
96.439995	-0.07191558	
96.459999	-0.21186271	
96.479996	-0.30105314	
96.500000	-0.32211697	
96.519997	-0.28204918	
96.540001	-0.19125980	
96.559998	-0.07338595	
96.579994	0.01977843	
96.599998	0.07905355	
96.619995	0.11507926	
96.639999	0.16374587	
96.659996	0.21819307	
96.680000	0.27506304	
96.699997	0.31396604	
96.720001	0.30394867	
96.739998	0.22853939	
96.759995	0.07386583	
96.779999	-0.12637396	
96.799995	-0.31269708	
96.820000	-0.41832623	
96.839996	-0.41627339	
96.860001	-0.32322258	
96.879997	-0.17817156	
96.900002	-0.03949446	
96.919998	0.05843109	
96.939995	0.11413950	
96.959999	0.16059956	
96.979996	0.20726551	
97.000000	0.25405028	
97.019997	0.28299132	
97.040001	0.26869017	
97.059998	0.20248075	
97.079994	0.07479126	
97.099998	-0.09212093	
97.119995	-0.25823838	
97.139999	-0.36337173	
97.159996	-0.37721741	
97.180000	-0.30726120	
97.199997	-0.18389037	
97.220001	-0.05546154	
97.239998	0.04807485	
97.259995	0.11592788	
97.279999	0.17765722	
97.299995	0.24084358	
97.320000	0.30663714	
97.339996	0.34872478	
97.360001	0.33562487	
97.379997	0.25513232	
97.400002	0.10576616	
97.419998	-0.09527588	
97.439995	-0.29900721	
97.459999	-0.42825496	
97.479996	-0.44782588	
97.500000	-0.36933121	
97.519997	-0.23751187	
97.540001	-0.09941752	
97.559998	-0.00196745	
97.579994	0.03988152	
97.599998	0.06383245	
97.619995	0.10757753	
97.639999	0.17859128	
97.659996	0.24890381	
97.680000	0.29192171	
97.699997	0.29511887	
97.720001	0.25080121	
97.739998	0.17196809	
97.759995	0.06475874	
97.779999	-0.05109948	
97.799995	-0.18486497	
97.820000	-0.29578450	
97.839996	-0.34766009	
97.860001	-0.32603976	
97.879997	-0.25664422	
97.900002	-0.16118282	
97.919998	-0.05314615	
97.939995	0.02071981	
97.959999	0.06387529	
97.979996	0.09726331	
98.000000	0.15708190	
98.019997	0.21521130	
98.040001	0.25198206	
98.059998	0.25892949	
98.079994	0.22256973	
98.099998	0.13731606	
98.119995	-0.00415426	
98.139999	-0.15679145	
98.159996	-0.27795038	
98.180000	-0.33004618	
98.199997	-0.30973509	
98.220001	-0.22744963	
98.239998	-0.11504474	
98.259995	-0.02228586	
98.279999	0.03967842	
98.299995	0.08185714	
98.320000	0.13878973	
98.339996	0.20000094	
98.360001	0.26752168	
98.379997	0.31842044	
98.400002	0.32481048	
98.419998	0.28025973	
98.439995	0.17889509	
98.459999	0.03319065	
98.479996	-0.15331140	
98.500000	-0.31538346	
98.519997	-0.40315166	
98.540001	-0.39491227	
98.559998	-0.31599408	
98.579994	-0.19396995	
98.599998	-0.07347859	
98.619995	-0.00351084	
98.639999	0.02782126	
98.659996	0.04991136	
98.680000	0.09703837	
98.699997	0.15515058	
98.720001	0.21664399	
98.739998	0.26011792	
98.759995	0.25365117	
98.779999	0.20200415	
98.799995	0.11162027	
98.820000	-0.00549884	
98.839996	-0.14534400	
98.860001	-0.25694242	
98.879997	-0.30200842	
98.900002	-0.28004673	
98.919998	-0.21027939	
98.939995	-0.11462105	
98.959999	-0.01151940	
98.979996	0.05435681	
99.000000	0.09480792	
99.019997	0.12299377	
99.040001	0.16599794	
99.059998	0.20399588	
99.079994	0.21641253	
99.099998	0.20012847	
99.119995	0.13714166	
99.139999	0.02259021	
99.159996	-0.12596461	
99.180000	-0.24225913	
99.199997	-0.29402599	
99.220001	-0.27423689	
99.239998	-0.20423089	
99.259995	-0.10742602	
99.279999	-0.02157619	
99.299995	0.01829918	
99.320000	0.03837637	
99.339996	0.07030074	
99.360001	0.13030328	
99.379997	0.18956120	
99.400002	0.22126658	
99.419998	0.21829075	
99.439995	0.16676119	
99.459999	0.06802365	
99.479996	-0.06665672	
99.500000	-0.18255827	
99.519997	-0.24629238	
99.540001	-0.24713504	
99.559998	-0.19602606	
99.579994	-0.10956416	
99.599998	-0.00822804	
99.619995	0.06528755	
99.639999	0.11127941	
99.659996	0.13470675	
99.680000	0.16374563	
99.699997	0.18578127	
99.720001	0.18117887	
99.739998	0.15070905	
99.759995	0.08358573	
99.779999	-0.02123359	
99.799995	-0.14715424	
99.820000	-0.23596841	
99.839996	-0.26218197	
99.860001	-0.22977333	
99.879997	-0.16012459	
99.900002	-0.07517819	
99.919998	-0.00478259	
99.939995	0.02336340	
99.959999	0.04494685	
99.979996	0.08663097	
100.000000	0.15247558	
100.019997	0.21454448	
100.040001	0.24413569	
100.059998	0.23249237	
100.079994	0.16426536	
100.099998	0.04624853	
100.119995	-0.09986828	
100.139999	-0.21435796	
100.159996	-0.26855072	
100.180000	-0.25743380	
100.199997	-0.19117163	
100.220001	-0.09122679	
100.239998	0.01686382	
100.259995	0.08953539	
100.279999	0.13090913	
100.299995	0.14402550	
100.320000	0.15356156	
100.339996	0.15818720	
100.360001	0.14134379	
100.379997	0.09627754	
100.400002	0.00111970	
100.419998	-0.11388785	
100.439995	-0.21563618	
100.459999	-0.26009947	
100.479996	-0.24264178	
100.500000	-0.17070186	
100.519997	-0.07399175	
100.540001	0.00249358	
100.559998	0.04925241	
100.579994	0.08560248	
100.599998	0.15059617	
100.619995	0.22879781	
100.639999	0.30993694	
100.659996	0.36541414	
100.680000	0.37176904	
100.699997	0.32864881	
100.720001	0.24259794	
100.739998	0.12357689	
100.759995	-0.03727797	
100.779999	-0.22147326	
100.799995	-0.38227132	
100.820000	-0.46742600	
100.839996	-0.45133850	
100.860001	-0.34606332	
100.879997	-0.17685251	
100.900002	-0.00187587	
100.919998	0.12439758	
100.939995	0.17178474	
100.959999	0.18363290	
100.979996	0.18501939	
101.000000	0.17813624	
101.019997	0.16636898	
101.040001	0.14458877	
101.059998	0.10034724	
101.079994	0.00017521	
101.099998	-0.13077918	
101.119995	-0.24831770	
101.139999	-0.30736133	
101.159996	-0.29950821	
101.180000	-0.22764358	
101.199997	-0.12109908	
101.220001	-0.02418333	
101.239998	0.03847379	
101.259995	0.06707650	
101.279999	0.09691060	
101.299995	0.13828389	
101.320000	0.19529933	
101.339996	0.24539489	
101.360001	0.26553410	
101.379997	0.25049061	
101.400002	0.18767203	
101.419998	0.08542628	
101.439995	-0.05031605	
101.459999	-0.18248568	
101.479996	-0.28341594	
101.500000	-0.32499233	
101.519997	-0.29383713	
101.540001	-0.20154315	
101.559998	-0.07376730	
101.579994	0.04211098	
101.599998	0.12620217	
101.619995	0.15783969	
101.639999	0.16700512	
101.659996	0.16815072	
101.680000	0.16447182	
101.699997	0.15435946	
101.720001	0.12566398	
101.739998	0.08685809	
101.759995	0.02769249	
101.779999	-0.02616593	
101.799995	-0.07768308	
101.820000	-0.12648050	
101.839996	-0.18583889	
101.860001	-0.23095177	
101.879997	-0.24357955	
101.900002	-0.22139727	
101.919998	-0.16663688	
101.939995	-0.09614585	
101.959999	-0.02837242	
101.979996	0.00577836	
102.000000	0.01534825	
102.019997	0.01456178	
102.040001	0.02787733	
102.059998	0.04922522	
102.079994	0.08687398	
102.099998	0.12750229	
102.119995	0.15999612	
102.139999	0.17041123	
102.159996	0.15953226	
102.180000	0.13214543	
102.199997	0.09137394	
102.220001	0.05456375	
102.239998	0.01683321	
102.259995	-0.01124665	
102.279999	-0.05696892	
102.299995	-0.11709129	
102.320000	-0.18012671	
102.339996	-0.21477713	
102.360001	-0.21036048	
102.379997	-0.17329063	
102.399994	-0.11173569	
102.419998	-0.04859192	
102.439995	-0.00077933	
102.459999	0.01512579	
102.479996	0.03421218	
102.500000	0.06324124	
102.519997	0.10614341	
102.540001	0.14457051	
102.559998	0.17223445	
102.579994	0.18004271	
102.599998	0.15434691	
102.619995	0.10391644	
102.639999	0.02103199	
102.659996	-0.07609176	
102.680000	-0.16923155	
102.699997	-0.21730441	
102.720001	-0.21733756	
102.739998	-0.17362361	
102.759995	-0.10381325	
102.779999	-0.03751676	
102.799995	0.00974306	
102.820000	0.02867578	
102.839996	0.05313243	
102.860001	0.08684331	
102.879997	0.14245194	
102.899994	0.19554971	
102.919998	0.22993079	
102.939995	0.23672956	
102.959999	0.20594285	
102.979996	0.14367805	
103.000000	0.05104658	
103.019997	-0.04372676	
103.040001	-0.14355084	
103.059998	-0.21955734	
103.079994	-0.26003447	
103.099998	-0.25084889	
103.119995	-0.20011786	
103.139999	-0.12302084	
103.159996	-0.03030932	
103.180000	0.04040213	
103.199997	0.09386616	
103.220001	0.12954400	
103.239998	0.17436785	
103.259995	0.22306359	
103.279999	0.27199179	
103.299995	0.30164656	
103.320000	0.29986605	
103.339996	0.26888621	
103.360001	0.19955869	
103.379997	0.11757421	
103.399994	0.02792514	
103.419998	-0.06831596	
103.439995	-0.20996107	
103.459999	-0.35375026	
103.479996	-0.44234112	
103.500000	-0.44594315	
103.519997	-0.37983760	
103.540001	-0.25911283	
103.559998	-0.10907584	
103.579994	-0.00249334	
103.599998	0.05684530	
103.619995	0.09814317	
103.639999	0.16167027	
103.659996	0.21723376	
103.680000	0.26535779	
103.699997	0.29356033	
103.720001	0.29314378	
103.739998	0.26386729	
103.759995	0.21257082	
103.779999	0.15495543	
103.799995	0.07225943	
103.820000	-0.03791897	
103.839996	-0.19441400	
103.860001	-0.34242165	
103.879997	-0.43011960	
103.899994	-0.42728046	
103.919998	-0.35497713	
103.939995	-0.23221458	
103.959999	-0.09426185	
103.979996	-0.00534778	
104.000000	0.02881573	
104.019997	0.04313748	
104.040001	0.08635399	
104.059998	0.13609640	
104.079994	0.18992056	
104.099998	0.22992396	
104.119995	0.25455612	
104.139999	0.25722444	
104.159996	0.25371644	
104.180000	0.24638569	
104.199997	0.23008633	
104.220001	0.20492950	
104.239998	0.14785075	
104.259995	0.05490579	
104.279999	-0.08775303	
104.299995	-0.25431105	
104.320000	-0.40462717	
104.339996	-0.47799954	
104.360001	-0.45497191	
104.379997	-0.35324317	
104.399994	-0.21431877	
104.419998	-0.08812395	
104.439995	-0.00406268	
104.459999	0.02458902	
104.479996	0.04426804	
104.500000	0.08321507	
104.519997	0.13597341	
104.540001	0.17535989	
104.559998	0.20002355	
104.579994	0.20684057	
104.599998	0.20084137	
104.619995	0.18404497	
104.639999	0.15993473	
104.659996	0.13065220	
104.680000	0.06137805	
104.699997	-0.06638825	
104.720001	-0.21822064	
104.739998	-0.32285067	
104.759995	-0.35281634	
104.779999	-0.31092218	
104.799995	-0.21633187	
104.820000	-0.09846447	
104.839996	-0.00969668	
104.860001	0.02658590	
104.879997	0.05831679	
104.899994	0.11129940	
104.919998	0.17379732	
104.939995	0.22172032	
104.959999	0.24730857	
104.979996	0.23837081	
105.000000	0.20334582	
105.019997	0.16200307	
105.040001	0.11963274	
105.059998	0.07716520	
105.079994	0.00449704	
105.099998	-0.11136317	
105.119995	-0.24662505	
105.139999	-0.33577114	
105.159996	-0.35150069	
105.180000	-0.30102804	
105.199997	-0.20416482	
105.220001	-0.09215725	
105.239998	-0.01053083	
105.259995	0.01573792	
105.279999	0.02405307	
105.299995	0.04330040	
105.320000	0.08169838	
105.339996	0.12464028	
105.360001	0.17070702	
105.379997	0.20707893	
105.399994	0.23374382	
105.419998	0.24127777	
105.439995	0.21873070	
105.459999	0.16880463	
105.479996	0.07656536	
105.500000	-0.06092636	
105.519997	-0.21717179	
105.540001	-0.32296956	
105.559998	-0.35236427	
105.579994	-0.30840394	
105.599998	-0.21536416	
105.619995	-0.10269690	
105.639999	-0.01767687	
105.659996	0.01231202	
105.680000	0.01381846	
105.699997	0.01726615	
105.720001	0.02675192	
105.739998	0.03597201	
105.759995	0.05350868	
105.779999	0.07439569	
105.799995	0.10173037	
105.820000	0.12517963	
105.839996	0.14649189	
105.860001	0.15654297	
105.879997	0.14795741	
105.899994	0.12563884	
105.919998	0.09061287	
105.939995	0.04429331	
105.959999	-0.04219542	
105.979996	-0.13883388	
106.000000	-0.21684720	
106.019997	-0.24656631	
106.040001	-0.23360460	
106.059998	-0.17604609	
106.079994	-0.09286288	
106.099998	-0.02614526	
106.119995	0.00448425	
106.139999	0.00662685	
106.159996	0.01715483	
106.180000	0.03261229	
106.199997	0.06526936	
106.220001	0.10241843	
106.239998	0.13750009	
106.259995	0.15712176	
106.279999	0.16427542	
106.299995	0.16001669	
106.320000	0.13933934	
106.339996	0.09374106	
106.360001	-0.00060101	
106.379997	-0.11298782	
106.399994	-0.20860326	
106.419998	-0.24927120	
106.439995	-0.23576888	
106.459999	-0.17079319	
106.479996	-0.08265702	
106.500000	-0.01582739	
106.519997	0.01642604	
106.540001	0.02804466	
106.559998	0.05864406	
106.579994	0.09617665	
106.599998	0.13468875	
106.619995	0.15684956	
106.639999	0.16113153	
106.659996	0.14935738	
106.680000	0.11151081	
106.699997	0.04705419	
106.720001	-0.04480398	
106.739998	-0.13065103	
106.759995	-0.19286832	
106.779999	-0.20839800	
106.799995	-0.18121152	
106.820000	-0.12022439	
106.839996	-0.05184857	
106.860001	-0.00744493	
106.879997	0.01511045	
106.899994	0.02635617	
106.919998	0.05263051	
106.939995	0.08235825	
106.959999	0.11693129	
106.979996	0.14252080	
107.000000	0.15833868	
107.019997	0.16040106	
107.040001	0.13767692	
107.059998	0.09860181	
107.079994	0.03271232	
107.099998	-0.05683114	
107.119995	-0.15414134	
107.139999	-0.21178441	
107.159996	-0.21955891	
107.180000	-0.18467759	
107.199997	-0.12057798	
107.220001	-0.04833717	
107.239998	0.01211638	
107.259995	0.04194383	
107.279999	0.07327966	
107.299995	0.11176152	
107.320000	0.15483163	
107.339996	0.18569559	
107.360001	0.19170323	
107.379997	0.17125773	
107.399994	0.12401083	
107.419998	0.06165614	
107.439995	-0.02415223	
107.459999	-0.11782486	
107.479996	-0.20168038	
107.500000	-0.24303804	
107.519997	-0.23791669	
107.540001	-0.19027074	
107.559998	-0.11678470	
107.579994	-0.04600949	
107.599998	0.00176504	
107.619995	0.01527654	
107.639999	0.02952428	
107.659996	0.05349906	
107.680000	0.09342497	
107.699997	0.13107032	
107.720001	0.16633731	
107.739998	0.18598926	
107.759995	0.18716682	
107.779999	0.17139073	
107.799995	0.14402886	
107.820000	0.11401824	
107.839996	0.06752521	
107.860001	0.02100976	
107.879997	-0.02199032	
107.899994	-0.04210520	
107.919998	-0.05454158	
107.939995	-0.05495608	
107.959999	-0.05593906	
107.979996	-0.07206956	
108.000000	-0.12302680	
108.019997	-0.18586236	
108.040001	-0.21906628	
108.059998	-0.21271710	
108.079994	-0.17558676	
108.099998	-0.11821813	
108.119995	-0.05374996	
108.139999	-0.01295724	
108.159996	-0.00119389	
108.180000	-0.00352201	
108.199997	0.00092996	
108.220001	0.00697436	
108.239998	0.01035792	
108.259995	0.01020245	
108.279999	0.00833614	
108.299995	0.00406150	
108.320000	0.00992262	
108.339996	0.02591696	
108.360001	0.05789037	
108.379997	0.09423602	
108.399994	0.13341390	
108.419998	0.16183884	
108.439995	0.18087102	
108.459999	0.18598908	
108.479996	0.17296200	
108.500000	0.14680593	
108.519997	0.09731038	
108.540001	0.03989418	
108.559998	-0.03195453	
108.579994	-0.09294571	
108.599998	-0.15143348	
108.619995	-0.19561510	
108.639999	-0.22081128	
108.659996	-0.21603975	
108.680000	-0.18354510	
108.699997	-0.13427605	
108.720001	-0.07529821	
108.739998	-0.03193796	
108.759995	-0.00523447	
108.779999	0.00199402	
108.799995	0.00473515	
108.820000	0.00517467	
108.839996	0.01476686	
108.860001	0.02986893	
108.879997	0.04966133	
108.899994	0.06708097	
108.919998	0.09156176	
108.939995	0.11380528	
108.959999	0.13084437	
108.979996	0.13467205	
109.000000	0.13101375	
109.019997	0.12200731	
109.040001	0.10394263	
109.059998	0.08238756	
109.079994	0.05551307	
109.099998	0.03403461	
109.119995	0.00331936	
109.139999	-0.02552599	
109.159996	-0.07145619	
109.180000	-0.13192825	
109.199997	-0.19289713	
109.220001	-0.22340378	
109.239998	-0.21440296	
109.259995	-0.17385314	
109.279999	-0.10961346	
109.299995	-0.04674542	
109.320000	-0.00415792	
109.339996	0.00626798	
109.360001	0.01273540	
109.379997	0.02534954	
109.399994	0.06006041	
109.419998	0.10499614	
109.439995	0.14820701	
109.459999	0.17167254	
109.479996	0.18630560	
109.500000	0.18745206	
109.519997	0.17538393	
109.540001	0.15795113	
109.559998	0.13018058	
109.579994	0.08822837	
109.599998	0.00404728	
109.619995	-0.11441287	
109.639999	-0.23542410	
109.659996	-0.30490336	
109.680000	-0.30803928	
109.699997	-0.25139409	
109.720001	-0.16097730	
109.739998	-0.06850316	
109.759995	-0.00619919	
109.779999	0.01094453	
109.799995	0.00679108	
109.820000	0.00328900	
109.839996	0.00619944	
109.860001	0.01272602	
109.879997	0.02120733	
109.899994	0.03018061	
109.919998	0.04443320	
109.939995	0.05566575	
109.959999	0.07431312	
109.979996	0.09778436	
110.000000	0.12247197	
110.019997	0.13738251	
110.040001	0.14564122	
110.059998	0.14524069	
110.079994	0.12050049	
110.099998	0.08366297	
110.119995	0.02839328	
110.139999	-0.05470996	
110.159996	-0.15803048	
110.180000	-0.23015592	
110.199997	-0.24821936	
110.220001	-0.21704154	
110.239998	-0.15198551	
110.259995	-0.07308886	
110.279999	-0.01232388	
110.299995	0.00754973	
110.320000	0.00552119	
110.339996	0.00317115	
110.360001	0.00774202	
110.379997	0.01556388	
110.399994	0.02760073	
110.419998	0.04119362	
110.439995	0.06476619	
110.459999	0.08756490	
110.479996	0.11133758	
110.500000	0.12865564	
110.519997	0.13452223	
110.540001	0.12636514	
110.559998	0.10045353	
110.579994	0.05721708	
110.599998	-0.02118361	
110.619995	-0.10517099	
110.639999	-0.16995196	
110.659996	-0.19201821	
110.680000	-0.18060108	
110.699997	-0.13511685	
110.720001	-0.07489836	
110.739998	-0.03022935	
110.759995	-0.00984966	
110.779999	-0.00517331	
110.799995	-0.00010518	
110.820000	0.00043555	
110.839996	0.00626178	
110.860001	0.01498895	
110.879997	0.02272693	
110.899994	0.02636499	
110.919998	0.03725003	
110.939995	0.04983890	
110.959999	0.07073727	
110.979996	0.09613921	
111.000000	0.12613145	
111.019997	0.14599828	
111.040001	0.15126225	
111.059998	0.14331633	
111.079994	0.10925540	
111.099998	0.05938334	
111.119995	-0.01074957	
111.139999	-0.09100421	
111.159996	-0.17343399	
111.180000	-0.21992268	
111.199997	-0.21765789	
111.220001	-0.17337184	
111.239998	-0.10988130	
111.259995	-0.05057421	
111.279999	-0.00865807	
111.299995	0.00480333	
111.320000	0.00564692	
111.339996	0.00373224	
111.360001	0.01308719	
111.379997	0.02915641	
111.399994	0.04630373	
111.419998	0.05957184	
111.439995	0.07750309	
111.459999	0.09088823	
111.479996	0.09817079	
111.500000	0.09899402	
111.519997	0.09779013	
111.540001	0.09467176	
111.559998	0.07846582	
111.579994	0.05452805	
111.599998	0.01534577	
111.619995	-0.02727563	
111.639999	-0.08313640	
111.659996	-0.13205001	
111.680000	-0.16059844	
111.699997	-0.15744685	
111.720001	-0.13273235	
